C copy string: r=c:ab;ar,br,cr,dr;a,b,c,dr; ineq: base19.txt
I    5.02] Elapsed: 5.02, vertices: 228, facets final: 68, pending: 10180, pool: 242
I  232.52] Elapsed: 3:53, vertices: 1885, facets final: 577, pending: 42447, pool: 300
I  237.66] Elapsed: 3:58, vertices: 1912, facets final: 588, pending: 42539, pool: 300
I  242.66] Elapsed: 4:03, vertices: 1940, facets final: 607, pending: 42379, pool: 300
I  247.80] Elapsed: 4:08, vertices: 1969, facets final: 615, pending: 42604, pool: 299
I  252.93] Elapsed: 4:13, vertices: 1996, facets final: 629, pending: 42812, pool: 300
I  258.03] Elapsed: 4:18, vertices: 2024, facets final: 642, pending: 42820, pool: 300
I  263.12] Elapsed: 4:23, vertices: 2052, facets final: 654, pending: 42689, pool: 300
I  268.25] Elapsed: 4:28, vertices: 2080, facets final: 672, pending: 42767, pool: 300
I  273.34] Elapsed: 4:33, vertices: 2110, facets final: 685, pending: 42535, pool: 300
I  278.47] Elapsed: 4:38, vertices: 2140, facets final: 699, pending: 42581, pool: 300
I  283.65] Elapsed: 4:44, vertices: 2169, facets final: 709, pending: 42494, pool: 300
I  288.67] Elapsed: 4:49, vertices: 2196, facets final: 727, pending: 42842, pool: 300
I  293.70] Elapsed: 4:54, vertices: 2225, facets final: 740, pending: 43147, pool: 300
I  298.80] Elapsed: 4:59, vertices: 2253, facets final: 759, pending: 43133, pool: 300
I  303.92] Elapsed: 5:04, vertices: 2281, facets final: 770, pending: 43525, pool: 300
I  308.93] Elapsed: 5:09, vertices: 2306, facets final: 784, pending: 43796, pool: 300
I  313.93] Elapsed: 5:14, vertices: 2333, facets final: 804, pending: 43833, pool: 300
I  319.00] Elapsed: 5:19, vertices: 2361, facets final: 816, pending: 43616, pool: 300
I  324.04] Elapsed: 5:24, vertices: 2389, facets final: 837, pending: 43473, pool: 300
I  329.06] Elapsed: 5:29, vertices: 2417, facets final: 847, pending: 43708, pool: 300
I  334.23] Elapsed: 5:34, vertices: 2443, facets final: 870, pending: 43588, pool: 300
I  339.29] Elapsed: 5:39, vertices: 2470, facets final: 890, pending: 43285, pool: 300
I  344.34] Elapsed: 5:44, vertices: 2498, facets final: 912, pending: 43145, pool: 300
I  349.40] Elapsed: 5:49, vertices: 2526, facets final: 932, pending: 43266, pool: 300
I  354.51] Elapsed: 5:55, vertices: 2555, facets final: 949, pending: 43342, pool: 299
I  359.59] Elapsed: 6:00, vertices: 2582, facets final: 967, pending: 43396, pool: 300
I  364.68] Elapsed: 6:05, vertices: 2612, facets final: 979, pending: 43081, pool: 300
I  369.82] Elapsed: 6:10, vertices: 2641, facets final: 994, pending: 43165, pool: 300
I  374.84] Elapsed: 6:15, vertices: 2669, facets final: 1018, pending: 43043, pool: 300
I  379.88] Elapsed: 6:20, vertices: 2696, facets final: 1044, pending: 42890, pool: 300
I  384.90] Elapsed: 6:25, vertices: 2723, facets final: 1064, pending: 43089, pool: 300
I  390.05] Elapsed: 6:30, vertices: 2751, facets final: 1090, pending: 43062, pool: 300
I  395.17] Elapsed: 6:35, vertices: 2780, facets final: 1106, pending: 43045, pool: 300
I  400.32] Elapsed: 6:40, vertices: 2808, facets final: 1131, pending: 42680, pool: 300
I  405.44] Elapsed: 6:45, vertices: 2838, facets final: 1144, pending: 42524, pool: 300
I  410.44] Elapsed: 6:50, vertices: 2866, facets final: 1170, pending: 42473, pool: 300
I  415.52] Elapsed: 6:56, vertices: 2895, facets final: 1189, pending: 42508, pool: 300
I  420.66] Elapsed: 7:01, vertices: 2924, facets final: 1227, pending: 42319, pool: 300
I  425.79] Elapsed: 7:06, vertices: 2952, facets final: 1246, pending: 42215, pool: 300
I  430.85] Elapsed: 7:11, vertices: 2981, facets final: 1260, pending: 42071, pool: 300
I  435.96] Elapsed: 7:16, vertices: 3008, facets final: 1291, pending: 42182, pool: 300
I  440.99] Elapsed: 7:21, vertices: 3036, facets final: 1318, pending: 42128, pool: 300
I  445.99] Elapsed: 7:26, vertices: 3065, facets final: 1347, pending: 42035, pool: 300
I  451.06] Elapsed: 7:31, vertices: 3094, facets final: 1374, pending: 41705, pool: 300
I  456.14] Elapsed: 7:36, vertices: 3123, facets final: 1410, pending: 41519, pool: 300
I  461.30] Elapsed: 7:41, vertices: 3153, facets final: 1436, pending: 41647, pool: 300
I  466.47] Elapsed: 7:46, vertices: 3184, facets final: 1452, pending: 41796, pool: 300
I  471.52] Elapsed: 7:52, vertices: 3214, facets final: 1468, pending: 41848, pool: 300
I  476.59] Elapsed: 7:57, vertices: 3242, facets final: 1490, pending: 41822, pool: 300
I  481.59] Elapsed: 8:02, vertices: 3269, facets final: 1507, pending: 41725, pool: 300
I  486.64] Elapsed: 8:07, vertices: 3300, facets final: 1536, pending: 41689, pool: 300
I  491.67] Elapsed: 8:12, vertices: 3330, facets final: 1562, pending: 41774, pool: 300
I  496.83] Elapsed: 8:17, vertices: 3359, facets final: 1583, pending: 41772, pool: 300
I  501.92] Elapsed: 8:22, vertices: 3389, facets final: 1606, pending: 41789, pool: 300
I  506.92] Elapsed: 8:27, vertices: 3418, facets final: 1640, pending: 41681, pool: 299
I  512.01] Elapsed: 8:32, vertices: 3448, facets final: 1684, pending: 41635, pool: 300
I  517.09] Elapsed: 8:37, vertices: 3478, facets final: 1704, pending: 41587, pool: 300
I  522.19] Elapsed: 8:42, vertices: 3509, facets final: 1732, pending: 41470, pool: 300
I  527.19] Elapsed: 8:47, vertices: 3537, facets final: 1748, pending: 41319, pool: 300
I  532.39] Elapsed: 8:52, vertices: 3567, facets final: 1777, pending: 41388, pool: 300
I  537.39] Elapsed: 8:57, vertices: 3596, facets final: 1813, pending: 41568, pool: 300
I  542.39] Elapsed: 9:02, vertices: 3627, facets final: 1854, pending: 41511, pool: 300
I  547.50] Elapsed: 9:08, vertices: 3657, facets final: 1887, pending: 41659, pool: 300
I  552.54] Elapsed: 9:13, vertices: 3686, facets final: 1903, pending: 41438, pool: 300
I  557.62] Elapsed: 9:18, vertices: 3715, facets final: 1927, pending: 41430, pool: 300
I  562.74] Elapsed: 9:23, vertices: 3746, facets final: 1940, pending: 41362, pool: 300
I  567.81] Elapsed: 9:28, vertices: 3776, facets final: 1969, pending: 41126, pool: 300
I  572.98] Elapsed: 9:33, vertices: 3807, facets final: 2019, pending: 40972, pool: 300
I  577.98] Elapsed: 9:38, vertices: 3836, facets final: 2056, pending: 40850, pool: 299
I  583.00] Elapsed: 9:43, vertices: 3866, facets final: 2079, pending: 40637, pool: 300
I  588.04] Elapsed: 9:48, vertices: 3896, facets final: 2118, pending: 40554, pool: 300
I  593.07] Elapsed: 9:53, vertices: 3926, facets final: 2156, pending: 40296, pool: 300
I  598.12] Elapsed: 9:58, vertices: 3957, facets final: 2185, pending: 40123, pool: 300
I  603.24] Elapsed: 10:03, vertices: 3989, facets final: 2229, pending: 40053, pool: 300
I  608.38] Elapsed: 10:08, vertices: 4021, facets final: 2275, pending: 39975, pool: 300
I  613.40] Elapsed: 10:13, vertices: 4052, facets final: 2302, pending: 39966, pool: 300
I  618.44] Elapsed: 10:18, vertices: 4084, facets final: 2327, pending: 39856, pool: 300
I  623.47] Elapsed: 10:23, vertices: 4115, facets final: 2367, pending: 39943, pool: 300
I  628.59] Elapsed: 10:29, vertices: 4147, facets final: 2395, pending: 39860, pool: 300
I  633.75] Elapsed: 10:34, vertices: 4179, facets final: 2441, pending: 39619, pool: 300
I  638.80] Elapsed: 10:39, vertices: 4210, facets final: 2488, pending: 39493, pool: 299
I  643.83] Elapsed: 10:44, vertices: 4241, facets final: 2532, pending: 39470, pool: 300
I  648.91] Elapsed: 10:49, vertices: 4272, facets final: 2574, pending: 39325, pool: 300
I  653.94] Elapsed: 10:54, vertices: 4303, facets final: 2632, pending: 39171, pool: 299
I  658.94] Elapsed: 10:59, vertices: 4333, facets final: 2677, pending: 38998, pool: 300
I  664.01] Elapsed: 11:04, vertices: 4364, facets final: 2719, pending: 38775, pool: 300
I  669.13] Elapsed: 11:09, vertices: 4397, facets final: 2751, pending: 38627, pool: 300
I  674.23] Elapsed: 11:14, vertices: 4428, facets final: 2777, pending: 38602, pool: 300
I  679.29] Elapsed: 11:19, vertices: 4460, facets final: 2834, pending: 38514, pool: 300
I  684.36] Elapsed: 11:24, vertices: 4493, facets final: 2879, pending: 38298, pool: 300
I  689.43] Elapsed: 11:29, vertices: 4524, facets final: 2926, pending: 38100, pool: 300
I  694.47] Elapsed: 11:34, vertices: 4556, facets final: 2977, pending: 37970, pool: 300
I  699.56] Elapsed: 11:40, vertices: 4588, facets final: 3024, pending: 37735, pool: 300
I  704.71] Elapsed: 11:45, vertices: 4619, facets final: 3075, pending: 37563, pool: 300
I  709.78] Elapsed: 11:50, vertices: 4654, facets final: 3135, pending: 37363, pool: 300
I  714.83] Elapsed: 11:55, vertices: 4687, facets final: 3223, pending: 37093, pool: 300
I  719.89] Elapsed: 12:00, vertices: 4720, facets final: 3260, pending: 36936, pool: 300
I  724.90] Elapsed: 12:05, vertices: 4752, facets final: 3312, pending: 36842, pool: 300
I  729.93] Elapsed: 12:10, vertices: 4784, facets final: 3383, pending: 36708, pool: 300
I  734.95] Elapsed: 12:15, vertices: 4815, facets final: 3431, pending: 36666, pool: 300
I  739.97] Elapsed: 12:20, vertices: 4846, facets final: 3506, pending: 36485, pool: 300
I  745.01] Elapsed: 12:25, vertices: 4880, facets final: 3578, pending: 36316, pool: 300
I  750.04] Elapsed: 12:30, vertices: 4915, facets final: 3640, pending: 36229, pool: 300
I  755.16] Elapsed: 12:35, vertices: 4951, facets final: 3689, pending: 36195, pool: 300
I  760.24] Elapsed: 12:40, vertices: 4986, facets final: 3750, pending: 36018, pool: 300
I  765.33] Elapsed: 12:45, vertices: 5019, facets final: 3803, pending: 35894, pool: 299
I  770.39] Elapsed: 12:50, vertices: 5052, facets final: 3865, pending: 35740, pool: 300
I  775.44] Elapsed: 12:55, vertices: 5085, facets final: 3943, pending: 35743, pool: 300
I  780.59] Elapsed: 13:01, vertices: 5117, facets final: 4013, pending: 35473, pool: 300
I  785.60] Elapsed: 13:06, vertices: 5149, facets final: 4069, pending: 35210, pool: 300
I  790.61] Elapsed: 13:11, vertices: 5181, facets final: 4141, pending: 35024, pool: 299
I  795.73] Elapsed: 13:16, vertices: 5215, facets final: 4199, pending: 34780, pool: 300
I  800.74] Elapsed: 13:21, vertices: 5250, facets final: 4274, pending: 34592, pool: 300
I  805.78] Elapsed: 13:26, vertices: 5286, facets final: 4399, pending: 34331, pool: 300
I  810.78] Elapsed: 13:31, vertices: 5321, facets final: 4462, pending: 34151, pool: 300
I  815.90] Elapsed: 13:36, vertices: 5356, facets final: 4559, pending: 33929, pool: 300
I  821.02] Elapsed: 13:41, vertices: 5392, facets final: 4647, pending: 33826, pool: 300
I  826.08] Elapsed: 13:46, vertices: 5425, facets final: 4754, pending: 33567, pool: 299
I  831.12] Elapsed: 13:51, vertices: 5459, facets final: 4856, pending: 33418, pool: 300
I  836.12] Elapsed: 13:56, vertices: 5492, facets final: 4957, pending: 33253, pool: 300
I  841.20] Elapsed: 14:01, vertices: 5525, facets final: 5055, pending: 32985, pool: 300
I  846.28] Elapsed: 14:06, vertices: 5558, facets final: 5135, pending: 32754, pool: 300
I  851.29] Elapsed: 14:11, vertices: 5591, facets final: 5260, pending: 32575, pool: 299
I  856.36] Elapsed: 14:16, vertices: 5623, facets final: 5365, pending: 32421, pool: 299
I  861.48] Elapsed: 14:21, vertices: 5656, facets final: 5473, pending: 32217, pool: 300
I  866.58] Elapsed: 14:27, vertices: 5688, facets final: 5569, pending: 32108, pool: 300
I  871.58] Elapsed: 14:32, vertices: 5720, facets final: 5678, pending: 31871, pool: 300
I  876.58] Elapsed: 14:37, vertices: 5757, facets final: 5768, pending: 31654, pool: 300
I  881.58] Elapsed: 14:42, vertices: 5793, facets final: 5955, pending: 31353, pool: 300
I  886.67] Elapsed: 14:47, vertices: 5830, facets final: 6082, pending: 31119, pool: 300
I  891.75] Elapsed: 14:52, vertices: 5867, facets final: 6201, pending: 30897, pool: 300
I  896.85] Elapsed: 14:57, vertices: 5903, facets final: 6341, pending: 30616, pool: 300
I  901.85] Elapsed: 15:02, vertices: 5939, facets final: 6489, pending: 30367, pool: 299
I  906.85] Elapsed: 15:07, vertices: 5975, facets final: 6618, pending: 30095, pool: 298
I  911.89] Elapsed: 15:12, vertices: 6009, facets final: 6794, pending: 29761, pool: 300
I  916.96] Elapsed: 15:17, vertices: 6044, facets final: 6973, pending: 29459, pool: 300
I  922.03] Elapsed: 15:22, vertices: 6079, facets final: 7151, pending: 29271, pool: 300
I  927.13] Elapsed: 15:27, vertices: 6114, facets final: 7298, pending: 29018, pool: 300
I  932.16] Elapsed: 15:32, vertices: 6149, facets final: 7431, pending: 28775, pool: 300
I  937.16] Elapsed: 15:37, vertices: 6182, facets final: 7663, pending: 28427, pool: 300
I  942.19] Elapsed: 15:42, vertices: 6216, facets final: 7813, pending: 28238, pool: 300
I  947.19] Elapsed: 15:47, vertices: 6250, facets final: 8001, pending: 27972, pool: 300
I  952.23] Elapsed: 15:52, vertices: 6284, facets final: 8150, pending: 27672, pool: 300
I  957.24] Elapsed: 15:57, vertices: 6317, facets final: 8315, pending: 27415, pool: 300
I  962.33] Elapsed: 16:02, vertices: 6351, facets final: 8476, pending: 27194, pool: 299
I  967.41] Elapsed: 16:07, vertices: 6383, facets final: 8701, pending: 26944, pool: 300
I  972.43] Elapsed: 16:12, vertices: 6416, facets final: 8847, pending: 26719, pool: 300
I  977.44] Elapsed: 16:17, vertices: 6448, facets final: 9052, pending: 26412, pool: 300
I  982.51] Elapsed: 16:23, vertices: 6481, facets final: 9267, pending: 26128, pool: 300
I  987.54] Elapsed: 16:28, vertices: 6512, facets final: 9518, pending: 25784, pool: 300
I  992.60] Elapsed: 16:33, vertices: 6545, facets final: 9718, pending: 25471, pool: 300
I  997.60] Elapsed: 16:38, vertices: 6577, facets final: 9909, pending: 25149, pool: 300
I 1002.72] Elapsed: 16:43, vertices: 6610, facets final: 10116, pending: 24835, pool: 299
I 1007.72] Elapsed: 16:48, vertices: 6642, facets final: 10336, pending: 24592, pool: 300
I 1012.81] Elapsed: 16:53, vertices: 6673, facets final: 10653, pending: 24220, pool: 298
I 1017.91] Elapsed: 16:58, vertices: 6705, facets final: 10926, pending: 23902, pool: 299
I 1022.98] Elapsed: 17:03, vertices: 6736, facets final: 11234, pending: 23510, pool: 299
I 1027.99] Elapsed: 17:08, vertices: 6767, facets final: 11516, pending: 23172, pool: 300
I 1033.08] Elapsed: 17:13, vertices: 6798, facets final: 11804, pending: 22825, pool: 300
I 1038.12] Elapsed: 17:18, vertices: 6828, facets final: 12119, pending: 22473, pool: 300
I 1043.14] Elapsed: 17:23, vertices: 6859, facets final: 12404, pending: 22069, pool: 300
I 1048.14] Elapsed: 17:28, vertices: 6889, facets final: 12730, pending: 21680, pool: 300
I 1053.16] Elapsed: 17:33, vertices: 6919, facets final: 13025, pending: 21294, pool: 300
I 1058.26] Elapsed: 17:38, vertices: 6950, facets final: 13322, pending: 20865, pool: 299
I 1063.31] Elapsed: 17:43, vertices: 6984, facets final: 13787, pending: 20352, pool: 300
I 1068.40] Elapsed: 17:48, vertices: 7024, facets final: 14138, pending: 19928, pool: 300
I 1073.40] Elapsed: 17:53, vertices: 7058, facets final: 14763, pending: 19259, pool: 297
I 1078.40] Elapsed: 17:58, vertices: 7095, facets final: 15224, pending: 18719, pool: 299
I 1083.43] Elapsed: 18:03, vertices: 7131, facets final: 15730, pending: 18180, pool: 299
I 1088.45] Elapsed: 18:08, vertices: 7162, facets final: 16499, pending: 17371, pool: 300
I 1093.45] Elapsed: 18:13, vertices: 7198, facets final: 17043, pending: 16748, pool: 300
I 1098.45] Elapsed: 18:18, vertices: 7230, facets final: 17722, pending: 16021, pool: 299
I 1103.45] Elapsed: 18:23, vertices: 7261, facets final: 18467, pending: 15227, pool: 299
I 1108.55] Elapsed: 18:29, vertices: 7295, facets final: 19099, pending: 14541, pool: 298
I 1113.55] Elapsed: 18:34, vertices: 7326, facets final: 19815, pending: 13790, pool: 299
I 1118.62] Elapsed: 18:39, vertices: 7358, facets final: 20546, pending: 13019, pool: 299
I 1123.62] Elapsed: 18:44, vertices: 7386, facets final: 21429, pending: 12107, pool: 299
I 1128.71] Elapsed: 18:49, vertices: 7415, facets final: 22291, pending: 11229, pool: 296
I 1133.71] Elapsed: 18:54, vertices: 7444, facets final: 23138, pending: 10353, pool: 296
I 1138.71] Elapsed: 18:59, vertices: 7472, facets final: 24051, pending: 9412, pool: 292
I 1143.75] Elapsed: 19:04, vertices: 7500, facets final: 24943, pending: 8529, pool: 293
I 1148.76] Elapsed: 19:09, vertices: 7527, facets final: 25932, pending: 7493, pool: 291
I 1153.85] Elapsed: 19:14, vertices: 7554, facets final: 26927, pending: 6495, pool: 292
I 1158.85] Elapsed: 19:19, vertices: 7578, facets final: 28039, pending: 5366, pool: 280
I 1163.88] Elapsed: 19:24, vertices: 7600, facets final: 29253, pending: 4151, pool: 283
I 1168.91] Elapsed: 19:29, vertices: 7628, facets final: 30192, pending: 3165, pool: 274
I 1173.98] Elapsed: 19:34, vertices: 7659, facets final: 31095, pending: 2242, pool: 267
I 1178.98] Elapsed: 19:39, vertices: 7696, facets final: 31751, pending: 1603, pool: 249
I 1183.98] Elapsed: 19:44, vertices: 7740, facets final: 32236, pending: 1085, pool: 224
I 1188.99] Elapsed: 19:49, vertices: 7794, facets final: 32610, pending: 700, pool: 186
I 1194.03] Elapsed: 19:54, vertices: 7861, facets final: 32944, pending: 338, pool: 133
I 1199.03] Elapsed: 19:59, vertices: 7971, facets final: 33141, pending: 111, pool: 47
I 1200.43] Elapsed: 20:00, vertices: 8030, facets final: 33238, pending: 0

--------------------------------
Problem completed
 name                    13.vlp
 output                  vlp/13.res
 rows, cols, objs        14, 3500, 10
 vertices, facets        8030, 33238
 total time              20:00
--------------------------------
Statistics
LP:
 oracle calls            42529
   avg iterations/calls  5.03
 total oracle time       1:35
Combinatorics:
 vertices added          8030
 facets probed           103441
 facets # max            44750
 memory allocated        110.24M
 storage expansion
   vertices # / upto     63 / 8060
   facets   # / upto     11 / 45052
 facet manipulating
   added avg / max       58.32 / 880.00
   compressed            331
 number of ridge tests
   avg / max             1.76M / 21.32M
--------------------------------
Parameters with non-default values
 VertexPoolSize = 300
 PolytopeEps = 8e-09
