C copy string: rs=cd:ab;ad,bd,dr,ds;ac,bc,cr,cs; ineq: base19.txt
I    5.00] Elapsed: 5.00, vertices: 163, facets final: 9, pending: 14525, pool: 297
I  465.63] Elapsed: 7:46, vertices: 1515, facets final: 234, pending: 112584, pool: 300
I  471.02] Elapsed: 7:51, vertices: 1524, facets final: 236, pending: 113131, pool: 300
I  476.46] Elapsed: 7:56, vertices: 1533, facets final: 237, pending: 113498, pool: 300
I  481.91] Elapsed: 8:02, vertices: 1540, facets final: 239, pending: 113637, pool: 300
I  487.44] Elapsed: 8:07, vertices: 1546, facets final: 240, pending: 113874, pool: 300
I  492.57] Elapsed: 8:13, vertices: 1556, facets final: 245, pending: 114095, pool: 300
I  498.21] Elapsed: 8:18, vertices: 1564, facets final: 246, pending: 115280, pool: 300
I  503.45] Elapsed: 8:23, vertices: 1572, facets final: 246, pending: 116175, pool: 300
I  508.90] Elapsed: 8:29, vertices: 1580, facets final: 247, pending: 116277, pool: 300
I  514.62] Elapsed: 8:35, vertices: 1586, facets final: 247, pending: 115732, pool: 300
I  520.56] Elapsed: 8:41, vertices: 1594, facets final: 249, pending: 116491, pool: 300
I  526.02] Elapsed: 8:46, vertices: 1602, facets final: 249, pending: 116824, pool: 300
I  531.33] Elapsed: 8:51, vertices: 1609, facets final: 249, pending: 116766, pool: 300
I  536.74] Elapsed: 8:57, vertices: 1617, facets final: 252, pending: 116776, pool: 300
I  542.41] Elapsed: 9:02, vertices: 1624, facets final: 253, pending: 117084, pool: 300
I  547.60] Elapsed: 9:08, vertices: 1633, facets final: 256, pending: 117177, pool: 300
I  553.62] Elapsed: 9:14, vertices: 1639, facets final: 257, pending: 117281, pool: 300
I  559.02] Elapsed: 9:19, vertices: 1647, facets final: 257, pending: 117215, pool: 300
I  564.15] Elapsed: 9:24, vertices: 1655, facets final: 262, pending: 117303, pool: 300
I  569.66] Elapsed: 9:30, vertices: 1664, facets final: 262, pending: 117537, pool: 300
I  575.31] Elapsed: 9:35, vertices: 1672, facets final: 262, pending: 118095, pool: 300
I  580.46] Elapsed: 9:40, vertices: 1678, facets final: 262, pending: 118758, pool: 300
I  586.29] Elapsed: 9:46, vertices: 1685, facets final: 262, pending: 119419, pool: 300
I  592.37] Elapsed: 9:52, vertices: 1692, facets final: 262, pending: 120100, pool: 300
I  598.59] Elapsed: 9:59, vertices: 1698, facets final: 262, pending: 120224, pool: 300
I  604.81] Elapsed: 10:05, vertices: 1706, facets final: 264, pending: 120352, pool: 300
I  609.84] Elapsed: 10:10, vertices: 1713, facets final: 268, pending: 120681, pool: 300
I  614.90] Elapsed: 10:15, vertices: 1718, facets final: 272, pending: 121598, pool: 300
I  620.29] Elapsed: 10:20, vertices: 1725, facets final: 274, pending: 121903, pool: 300
I  625.47] Elapsed: 10:25, vertices: 1733, facets final: 276, pending: 122147, pool: 300
I  631.27] Elapsed: 10:31, vertices: 1739, facets final: 277, pending: 122173, pool: 300
I  636.42] Elapsed: 10:36, vertices: 1747, facets final: 283, pending: 122145, pool: 300
I  642.40] Elapsed: 10:42, vertices: 1753, facets final: 283, pending: 122387, pool: 300
I  647.91] Elapsed: 10:48, vertices: 1760, facets final: 283, pending: 123036, pool: 300
I  653.09] Elapsed: 10:53, vertices: 1767, facets final: 285, pending: 123470, pool: 300
I  658.23] Elapsed: 10:58, vertices: 1773, facets final: 286, pending: 123611, pool: 300
I  663.75] Elapsed: 11:04, vertices: 1777, facets final: 286, pending: 124617, pool: 300
I  669.27] Elapsed: 11:09, vertices: 1781, facets final: 288, pending: 124681, pool: 300
I  674.94] Elapsed: 11:15, vertices: 1787, facets final: 288, pending: 124877, pool: 300
I  680.67] Elapsed: 11:21, vertices: 1794, facets final: 290, pending: 124845, pool: 300
I  685.94] Elapsed: 11:26, vertices: 1797, facets final: 290, pending: 124725, pool: 300
I  691.00] Elapsed: 11:31, vertices: 1803, facets final: 292, pending: 125039, pool: 299
I  696.17] Elapsed: 11:36, vertices: 1808, facets final: 293, pending: 124995, pool: 300
I  702.61] Elapsed: 11:43, vertices: 1814, facets final: 293, pending: 124962, pool: 300
I  707.82] Elapsed: 11:48, vertices: 1820, facets final: 293, pending: 125578, pool: 300
I  713.06] Elapsed: 11:53, vertices: 1824, facets final: 293, pending: 125589, pool: 300
I  719.25] Elapsed: 11:59, vertices: 1828, facets final: 294, pending: 126295, pool: 300
I  724.69] Elapsed: 12:05, vertices: 1832, facets final: 297, pending: 126514, pool: 300
I  730.54] Elapsed: 12:11, vertices: 1839, facets final: 299, pending: 126902, pool: 300
I  735.68] Elapsed: 12:16, vertices: 1844, facets final: 301, pending: 127442, pool: 300
I  741.78] Elapsed: 12:22, vertices: 1851, facets final: 303, pending: 127762, pool: 300
I  747.74] Elapsed: 12:28, vertices: 1856, facets final: 304, pending: 127908, pool: 300
I  752.77] Elapsed: 12:33, vertices: 1862, facets final: 305, pending: 127922, pool: 300
I  758.54] Elapsed: 12:39, vertices: 1869, facets final: 308, pending: 127988, pool: 300
I  764.28] Elapsed: 12:44, vertices: 1875, facets final: 310, pending: 127877, pool: 300
I  769.46] Elapsed: 12:49, vertices: 1881, facets final: 311, pending: 128300, pool: 300
I  774.50] Elapsed: 12:55, vertices: 1887, facets final: 312, pending: 128624, pool: 300
I  780.14] Elapsed: 13:00, vertices: 1894, facets final: 314, pending: 128905, pool: 300
I  785.25] Elapsed: 13:05, vertices: 1899, facets final: 318, pending: 129454, pool: 299
I  791.26] Elapsed: 13:11, vertices: 1902, facets final: 318, pending: 129165, pool: 300
I  796.49] Elapsed: 13:16, vertices: 1908, facets final: 318, pending: 129391, pool: 300
I  802.84] Elapsed: 13:23, vertices: 1915, facets final: 320, pending: 129771, pool: 300
I  808.46] Elapsed: 13:28, vertices: 1920, facets final: 322, pending: 129436, pool: 300
I  813.61] Elapsed: 13:34, vertices: 1924, facets final: 323, pending: 129669, pool: 300
I  819.04] Elapsed: 13:39, vertices: 1930, facets final: 323, pending: 129994, pool: 300
I  824.08] Elapsed: 13:44, vertices: 1935, facets final: 323, pending: 130075, pool: 300
I  829.49] Elapsed: 13:49, vertices: 1940, facets final: 324, pending: 129951, pool: 300
I  835.41] Elapsed: 13:55, vertices: 1946, facets final: 325, pending: 130349, pool: 300
I  843.32] Elapsed: 14:03, vertices: 1952, facets final: 326, pending: 130669, pool: 300
I  849.02] Elapsed: 14:09, vertices: 1958, facets final: 327, pending: 130759, pool: 300
I  854.96] Elapsed: 14:15, vertices: 1963, facets final: 331, pending: 130722, pool: 300
I  860.68] Elapsed: 14:21, vertices: 1968, facets final: 332, pending: 131179, pool: 300
I  866.12] Elapsed: 14:26, vertices: 1974, facets final: 333, pending: 131475, pool: 300
I  873.15] Elapsed: 14:33, vertices: 1981, facets final: 335, pending: 131649, pool: 300
I  879.92] Elapsed: 14:40, vertices: 1987, facets final: 335, pending: 131926, pool: 300
I  886.43] Elapsed: 14:46, vertices: 1992, facets final: 338, pending: 133227, pool: 300
I  892.04] Elapsed: 14:52, vertices: 1999, facets final: 339, pending: 133203, pool: 300
I  899.60] Elapsed: 15:00, vertices: 2002, facets final: 339, pending: 133116, pool: 300
I  905.01] Elapsed: 15:05, vertices: 2006, facets final: 339, pending: 133348, pool: 300
I  910.88] Elapsed: 15:11, vertices: 2012, facets final: 341, pending: 133534, pool: 300
I  917.33] Elapsed: 15:17, vertices: 2018, facets final: 342, pending: 133601, pool: 300
I  922.76] Elapsed: 15:23, vertices: 2024, facets final: 343, pending: 134198, pool: 300
I  928.29] Elapsed: 15:28, vertices: 2029, facets final: 345, pending: 134416, pool: 299
I  934.13] Elapsed: 15:34, vertices: 2034, facets final: 346, pending: 134992, pool: 300
I  940.02] Elapsed: 15:40, vertices: 2041, facets final: 347, pending: 134930, pool: 300
I  946.35] Elapsed: 15:46, vertices: 2047, facets final: 348, pending: 134527, pool: 300
I  951.72] Elapsed: 15:52, vertices: 2053, facets final: 350, pending: 134822, pool: 300
I  957.93] Elapsed: 15:58, vertices: 2059, facets final: 352, pending: 135185, pool: 300
I  963.17] Elapsed: 16:03, vertices: 2063, facets final: 354, pending: 135175, pool: 300
I  969.16] Elapsed: 16:09, vertices: 2068, facets final: 356, pending: 135597, pool: 300
I  975.22] Elapsed: 16:15, vertices: 2072, facets final: 357, pending: 135849, pool: 300
I  980.46] Elapsed: 16:20, vertices: 2079, facets final: 362, pending: 136053, pool: 300
I  986.29] Elapsed: 16:26, vertices: 2085, facets final: 365, pending: 136570, pool: 300
I  991.47] Elapsed: 16:31, vertices: 2089, facets final: 366, pending: 136861, pool: 300
I  996.54] Elapsed: 16:37, vertices: 2094, facets final: 366, pending: 136730, pool: 300
I 1001.89] Elapsed: 16:42, vertices: 2101, facets final: 368, pending: 137016, pool: 300
I 1007.30] Elapsed: 16:47, vertices: 2105, facets final: 368, pending: 137511, pool: 300
I 1013.15] Elapsed: 16:53, vertices: 2110, facets final: 370, pending: 137282, pool: 300
I 1018.37] Elapsed: 16:58, vertices: 2116, facets final: 373, pending: 137455, pool: 300
I 1024.77] Elapsed: 17:05, vertices: 2122, facets final: 376, pending: 137605, pool: 300
I 1030.13] Elapsed: 17:10, vertices: 2127, facets final: 377, pending: 137814, pool: 300
I 1037.07] Elapsed: 17:17, vertices: 2131, facets final: 379, pending: 137951, pool: 300
I 1042.74] Elapsed: 17:23, vertices: 2137, facets final: 379, pending: 138198, pool: 300
I 1048.13] Elapsed: 17:28, vertices: 2143, facets final: 379, pending: 138272, pool: 300
I 1053.58] Elapsed: 17:34, vertices: 2149, facets final: 381, pending: 138522, pool: 300
I 1058.83] Elapsed: 17:39, vertices: 2154, facets final: 381, pending: 138923, pool: 300
I 1063.86] Elapsed: 17:44, vertices: 2159, facets final: 382, pending: 139082, pool: 300
I 1068.98] Elapsed: 17:49, vertices: 2164, facets final: 383, pending: 139349, pool: 300
I 1074.05] Elapsed: 17:54, vertices: 2170, facets final: 385, pending: 139234, pool: 300
I 1080.13] Elapsed: 18:00, vertices: 2175, facets final: 387, pending: 139339, pool: 300
I 1085.54] Elapsed: 18:06, vertices: 2180, facets final: 387, pending: 140006, pool: 300
I 1090.76] Elapsed: 18:11, vertices: 2184, facets final: 387, pending: 140436, pool: 300
I 1096.24] Elapsed: 18:16, vertices: 2191, facets final: 388, pending: 140586, pool: 300
I 1101.68] Elapsed: 18:22, vertices: 2196, facets final: 391, pending: 141087, pool: 300
I 1107.98] Elapsed: 18:28, vertices: 2200, facets final: 392, pending: 141202, pool: 300
I 1113.00] Elapsed: 18:33, vertices: 2207, facets final: 392, pending: 141325, pool: 300
I 1118.79] Elapsed: 18:39, vertices: 2214, facets final: 395, pending: 141359, pool: 300
I 1123.80] Elapsed: 18:44, vertices: 2217, facets final: 395, pending: 141947, pool: 300
I 1132.52] Elapsed: 18:53, vertices: 2221, facets final: 395, pending: 141735, pool: 300
I 1138.40] Elapsed: 18:58, vertices: 2226, facets final: 395, pending: 142218, pool: 300
I 1143.94] Elapsed: 19:04, vertices: 2230, facets final: 396, pending: 142758, pool: 300
I 1150.04] Elapsed: 19:10, vertices: 2235, facets final: 397, pending: 142210, pool: 300
I 1155.42] Elapsed: 19:15, vertices: 2241, facets final: 399, pending: 142392, pool: 300
I 1161.68] Elapsed: 19:22, vertices: 2247, facets final: 400, pending: 142045, pool: 300
I 1166.86] Elapsed: 19:27, vertices: 2253, facets final: 400, pending: 142173, pool: 300
I 1172.46] Elapsed: 19:32, vertices: 2258, facets final: 402, pending: 142316, pool: 300
I 1177.74] Elapsed: 19:38, vertices: 2265, facets final: 402, pending: 142514, pool: 300
I 1183.28] Elapsed: 19:43, vertices: 2269, facets final: 402, pending: 142411, pool: 300
I 1188.74] Elapsed: 19:49, vertices: 2275, facets final: 403, pending: 142564, pool: 300
I 1194.39] Elapsed: 19:54, vertices: 2282, facets final: 405, pending: 143088, pool: 300
I 1199.92] Elapsed: 20:00, vertices: 2287, facets final: 406, pending: 143394, pool: 300
I 1205.48] Elapsed: 20:05, vertices: 2294, facets final: 407, pending: 143564, pool: 300
I 1210.59] Elapsed: 20:11, vertices: 2299, facets final: 407, pending: 144177, pool: 300
I 1215.76] Elapsed: 20:16, vertices: 2304, facets final: 407, pending: 144869, pool: 300
I 1221.08] Elapsed: 20:21, vertices: 2308, facets final: 409, pending: 144828, pool: 300
I 1226.08] Elapsed: 20:26, vertices: 2314, facets final: 411, pending: 145262, pool: 300
I 1231.72] Elapsed: 20:32, vertices: 2320, facets final: 412, pending: 145498, pool: 300
I 1236.98] Elapsed: 20:37, vertices: 2325, facets final: 413, pending: 145608, pool: 300
I 1242.15] Elapsed: 20:42, vertices: 2331, facets final: 414, pending: 145729, pool: 300
I 1247.17] Elapsed: 20:47, vertices: 2335, facets final: 415, pending: 146197, pool: 300
I 1252.63] Elapsed: 20:53, vertices: 2340, facets final: 419, pending: 146183, pool: 299
I 1258.11] Elapsed: 20:58, vertices: 2345, facets final: 422, pending: 146147, pool: 300
I 1263.41] Elapsed: 21:03, vertices: 2352, facets final: 423, pending: 146328, pool: 300
I 1268.82] Elapsed: 21:09, vertices: 2355, facets final: 426, pending: 146608, pool: 300
I 1274.24] Elapsed: 21:14, vertices: 2361, facets final: 427, pending: 147087, pool: 300
I 1280.35] Elapsed: 21:20, vertices: 2368, facets final: 428, pending: 147141, pool: 300
I 1286.27] Elapsed: 21:26, vertices: 2373, facets final: 430, pending: 147360, pool: 300
I 1291.87] Elapsed: 21:32, vertices: 2378, facets final: 430, pending: 147812, pool: 300
I 1297.22] Elapsed: 21:37, vertices: 2384, facets final: 432, pending: 148176, pool: 300
I 1302.86] Elapsed: 21:43, vertices: 2390, facets final: 436, pending: 148294, pool: 300
I 1308.99] Elapsed: 21:49, vertices: 2396, facets final: 439, pending: 148804, pool: 300
I 1314.53] Elapsed: 21:55, vertices: 2403, facets final: 442, pending: 148741, pool: 300
I 1319.64] Elapsed: 22:00, vertices: 2408, facets final: 443, pending: 148980, pool: 300
I 1325.12] Elapsed: 22:05, vertices: 2413, facets final: 446, pending: 148851, pool: 300
I 1330.42] Elapsed: 22:10, vertices: 2418, facets final: 447, pending: 148714, pool: 300
I 1335.58] Elapsed: 22:16, vertices: 2423, facets final: 447, pending: 148945, pool: 300
I 1341.37] Elapsed: 22:21, vertices: 2428, facets final: 447, pending: 149297, pool: 300
I 1346.67] Elapsed: 22:27, vertices: 2434, facets final: 451, pending: 149673, pool: 300
I 1351.78] Elapsed: 22:32, vertices: 2437, facets final: 452, pending: 149648, pool: 299
I 1357.22] Elapsed: 22:37, vertices: 2442, facets final: 454, pending: 149776, pool: 300
I 1362.55] Elapsed: 22:43, vertices: 2448, facets final: 456, pending: 150065, pool: 300
I 1368.54] Elapsed: 22:49, vertices: 2453, facets final: 456, pending: 150011, pool: 300
I 1374.07] Elapsed: 22:54, vertices: 2458, facets final: 457, pending: 150253, pool: 300
I 1379.53] Elapsed: 23:00, vertices: 2464, facets final: 460, pending: 150607, pool: 300
I 1384.79] Elapsed: 23:05, vertices: 2470, facets final: 463, pending: 150686, pool: 300
I 1389.85] Elapsed: 23:10, vertices: 2474, facets final: 463, pending: 150623, pool: 300
I 1396.01] Elapsed: 23:16, vertices: 2480, facets final: 465, pending: 150919, pool: 300
I 1401.23] Elapsed: 23:21, vertices: 2486, facets final: 466, pending: 151368, pool: 300
I 1406.68] Elapsed: 23:27, vertices: 2489, facets final: 466, pending: 151374, pool: 300
I 1412.10] Elapsed: 23:32, vertices: 2494, facets final: 467, pending: 151736, pool: 300
I 1417.10] Elapsed: 23:37, vertices: 2498, facets final: 468, pending: 151912, pool: 300
I 1422.50] Elapsed: 23:43, vertices: 2502, facets final: 473, pending: 152155, pool: 300
I 1427.85] Elapsed: 23:48, vertices: 2507, facets final: 474, pending: 152043, pool: 300
I 1433.72] Elapsed: 23:54, vertices: 2512, facets final: 478, pending: 151836, pool: 300
I 1439.48] Elapsed: 23:59, vertices: 2519, facets final: 480, pending: 151869, pool: 300
I 1445.51] Elapsed: 24:06, vertices: 2526, facets final: 483, pending: 152036, pool: 300
I 1450.67] Elapsed: 24:11, vertices: 2533, facets final: 486, pending: 152367, pool: 300
I 1456.10] Elapsed: 24:16, vertices: 2538, facets final: 487, pending: 152660, pool: 299
I 1461.43] Elapsed: 24:21, vertices: 2544, facets final: 489, pending: 152614, pool: 300
I 1466.82] Elapsed: 24:27, vertices: 2550, facets final: 489, pending: 152527, pool: 300
I 1472.44] Elapsed: 24:32, vertices: 2555, facets final: 493, pending: 153012, pool: 300
I 1477.99] Elapsed: 24:38, vertices: 2560, facets final: 494, pending: 153146, pool: 300
I 1483.19] Elapsed: 24:43, vertices: 2565, facets final: 495, pending: 153296, pool: 300
I 1488.44] Elapsed: 24:48, vertices: 2569, facets final: 502, pending: 153461, pool: 300
I 1494.20] Elapsed: 24:54, vertices: 2575, facets final: 502, pending: 153516, pool: 300
I 1499.26] Elapsed: 24:59, vertices: 2580, facets final: 506, pending: 153643, pool: 300
I 1504.40] Elapsed: 25:04, vertices: 2585, facets final: 507, pending: 153563, pool: 300
I 1509.97] Elapsed: 25:10, vertices: 2591, facets final: 508, pending: 153667, pool: 300
I 1515.16] Elapsed: 25:15, vertices: 2595, facets final: 509, pending: 153740, pool: 300
I 1520.30] Elapsed: 25:20, vertices: 2601, facets final: 509, pending: 153943, pool: 300
I 1526.00] Elapsed: 25:26, vertices: 2606, facets final: 510, pending: 154207, pool: 300
I 1531.64] Elapsed: 25:32, vertices: 2611, facets final: 512, pending: 154376, pool: 300
I 1537.24] Elapsed: 25:37, vertices: 2618, facets final: 512, pending: 154514, pool: 300
I 1544.50] Elapsed: 25:45, vertices: 2623, facets final: 516, pending: 154905, pool: 300
I 1549.67] Elapsed: 25:50, vertices: 2626, facets final: 517, pending: 154626, pool: 300
I 1555.23] Elapsed: 25:55, vertices: 2630, facets final: 517, pending: 154505, pool: 300
I 1560.61] Elapsed: 26:01, vertices: 2636, facets final: 523, pending: 154562, pool: 300
I 1566.05] Elapsed: 26:06, vertices: 2642, facets final: 529, pending: 155010, pool: 300
I 1571.71] Elapsed: 26:12, vertices: 2648, facets final: 529, pending: 155338, pool: 299
I 1577.17] Elapsed: 26:17, vertices: 2652, facets final: 532, pending: 155454, pool: 300
I 1582.20] Elapsed: 26:22, vertices: 2657, facets final: 534, pending: 155720, pool: 300
I 1587.20] Elapsed: 26:27, vertices: 2662, facets final: 534, pending: 155845, pool: 300
I 1592.92] Elapsed: 26:33, vertices: 2668, facets final: 536, pending: 155456, pool: 300
I 1598.45] Elapsed: 26:38, vertices: 2674, facets final: 537, pending: 155484, pool: 300
I 1603.45] Elapsed: 26:43, vertices: 2679, facets final: 539, pending: 155531, pool: 300
I 1610.97] Elapsed: 26:51, vertices: 2684, facets final: 541, pending: 155972, pool: 300
I 1616.56] Elapsed: 26:57, vertices: 2689, facets final: 541, pending: 155920, pool: 300
I 1621.77] Elapsed: 27:02, vertices: 2695, facets final: 541, pending: 156183, pool: 300
I 1627.31] Elapsed: 27:07, vertices: 2700, facets final: 541, pending: 156121, pool: 300
I 1632.99] Elapsed: 27:13, vertices: 2706, facets final: 542, pending: 156218, pool: 300
I 1639.05] Elapsed: 27:19, vertices: 2712, facets final: 543, pending: 156384, pool: 300
I 1644.71] Elapsed: 27:25, vertices: 2717, facets final: 545, pending: 156276, pool: 300
I 1651.42] Elapsed: 27:31, vertices: 2722, facets final: 547, pending: 156041, pool: 300
I 1657.05] Elapsed: 27:37, vertices: 2729, facets final: 549, pending: 155982, pool: 300
I 1662.69] Elapsed: 27:43, vertices: 2736, facets final: 553, pending: 156378, pool: 300
I 1668.71] Elapsed: 27:49, vertices: 2743, facets final: 555, pending: 156856, pool: 300
I 1674.59] Elapsed: 27:55, vertices: 2748, facets final: 558, pending: 157102, pool: 300
I 1680.14] Elapsed: 28:00, vertices: 2753, facets final: 560, pending: 157551, pool: 300
