C applying rule 18.txt for base40.txt
I    5.14] Elapsed: 5.14, vertices: 79, facets final: 13, pending: 9713, pool: 118
I   10.22] Elapsed: 10.22, vertices: 105, facets final: 15, pending: 15087, pool: 146
I   15.36] Elapsed: 15.36, vertices: 122, facets final: 19, pending: 17159, pool: 178
I   20.42] Elapsed: 20.42, vertices: 138, facets final: 23, pending: 18485, pool: 196
I   25.48] Elapsed: 25.48, vertices: 153, facets final: 25, pending: 20504, pool: 200
I   30.67] Elapsed: 30.67, vertices: 167, facets final: 25, pending: 22704, pool: 199
I   36.02] Elapsed: 36.02, vertices: 181, facets final: 28, pending: 24542, pool: 198
I   41.22] Elapsed: 41.22, vertices: 194, facets final: 29, pending: 26132, pool: 200
I   46.42] Elapsed: 46.42, vertices: 207, facets final: 29, pending: 27433, pool: 198
I   51.76] Elapsed: 51.76, vertices: 220, facets final: 31, pending: 28511, pool: 199
I   57.02] Elapsed: 57.02, vertices: 232, facets final: 33, pending: 29791, pool: 199
I   62.50] Elapsed: 1:03, vertices: 243, facets final: 34, pending: 30788, pool: 200
I   68.07] Elapsed: 1:08, vertices: 253, facets final: 34, pending: 31037, pool: 200
I   73.38] Elapsed: 1:13, vertices: 263, facets final: 36, pending: 32186, pool: 200
I   78.76] Elapsed: 1:19, vertices: 273, facets final: 37, pending: 34216, pool: 200
I   84.17] Elapsed: 1:24, vertices: 282, facets final: 39, pending: 34770, pool: 200
I   89.44] Elapsed: 1:29, vertices: 290, facets final: 41, pending: 34979, pool: 200
I   94.44] Elapsed: 1:34, vertices: 298, facets final: 46, pending: 35166, pool: 200
I   99.71] Elapsed: 1:40, vertices: 306, facets final: 46, pending: 36143, pool: 200
I  105.17] Elapsed: 1:45, vertices: 314, facets final: 49, pending: 36957, pool: 200
I  110.88] Elapsed: 1:51, vertices: 322, facets final: 50, pending: 37580, pool: 200
I  116.34] Elapsed: 1:56, vertices: 330, facets final: 51, pending: 37841, pool: 200
I  121.89] Elapsed: 2:02, vertices: 339, facets final: 53, pending: 38767, pool: 200
I  127.18] Elapsed: 2:07, vertices: 348, facets final: 56, pending: 38942, pool: 200
I  132.61] Elapsed: 2:13, vertices: 356, facets final: 60, pending: 39468, pool: 200
I  137.73] Elapsed: 2:18, vertices: 364, facets final: 62, pending: 39510, pool: 199
I  143.17] Elapsed: 2:23, vertices: 372, facets final: 62, pending: 39574, pool: 200
I  148.50] Elapsed: 2:29, vertices: 379, facets final: 63, pending: 40244, pool: 199
I  153.54] Elapsed: 2:34, vertices: 386, facets final: 63, pending: 40271, pool: 200
I  159.37] Elapsed: 2:39, vertices: 394, facets final: 65, pending: 40793, pool: 200
I  164.54] Elapsed: 2:45, vertices: 400, facets final: 65, pending: 41208, pool: 200
I  170.34] Elapsed: 2:50, vertices: 408, facets final: 65, pending: 42061, pool: 200
I  175.79] Elapsed: 2:56, vertices: 415, facets final: 65, pending: 42546, pool: 200
I  181.55] Elapsed: 3:02, vertices: 420, facets final: 66, pending: 42580, pool: 200
I  186.90] Elapsed: 3:07, vertices: 425, facets final: 69, pending: 42370, pool: 200
I  191.94] Elapsed: 3:12, vertices: 430, facets final: 69, pending: 43121, pool: 199
I  197.40] Elapsed: 3:17, vertices: 437, facets final: 70, pending: 43028, pool: 200
