C applying rule 49.txt for base40.txt
I    5.01] Elapsed: 5.01, vertices: 78, facets final: 16, pending: 5135, pool: 164
I   10.11] Elapsed: 10.11, vertices: 117, facets final: 17, pending: 10782, pool: 200
I   15.15] Elapsed: 15.15, vertices: 142, facets final: 17, pending: 14442, pool: 200
I   20.30] Elapsed: 20.30, vertices: 159, facets final: 18, pending: 17404, pool: 200
I   25.38] Elapsed: 25.38, vertices: 175, facets final: 18, pending: 19765, pool: 200
I   30.73] Elapsed: 30.73, vertices: 190, facets final: 18, pending: 21551, pool: 200
I   35.99] Elapsed: 35.99, vertices: 202, facets final: 18, pending: 24218, pool: 200
I   40.99] Elapsed: 40.99, vertices: 213, facets final: 18, pending: 26792, pool: 200
I   46.21] Elapsed: 46.21, vertices: 223, facets final: 18, pending: 28989, pool: 200
I   51.69] Elapsed: 51.69, vertices: 233, facets final: 18, pending: 31158, pool: 200
I   56.94] Elapsed: 56.94, vertices: 244, facets final: 18, pending: 32785, pool: 200
I   62.29] Elapsed: 1:02, vertices: 252, facets final: 18, pending: 33743, pool: 200
I   67.39] Elapsed: 1:07, vertices: 259, facets final: 18, pending: 35198, pool: 200
I   72.39] Elapsed: 1:12, vertices: 266, facets final: 18, pending: 36693, pool: 200
I   78.15] Elapsed: 1:18, vertices: 273, facets final: 18, pending: 37207, pool: 200
I   84.02] Elapsed: 1:24, vertices: 280, facets final: 18, pending: 38742, pool: 200
I   89.24] Elapsed: 1:29, vertices: 287, facets final: 18, pending: 39770, pool: 200
I   94.49] Elapsed: 1:34, vertices: 293, facets final: 18, pending: 41289, pool: 200
I  100.49] Elapsed: 1:40, vertices: 299, facets final: 18, pending: 42315, pool: 200
I  106.49] Elapsed: 1:46, vertices: 305, facets final: 18, pending: 43162, pool: 200
I  111.96] Elapsed: 1:52, vertices: 310, facets final: 18, pending: 44670, pool: 200
I  117.25] Elapsed: 1:57, vertices: 316, facets final: 18, pending: 45606, pool: 200
I  122.25] Elapsed: 2:02, vertices: 321, facets final: 18, pending: 46738, pool: 199
I  128.20] Elapsed: 2:08, vertices: 326, facets final: 18, pending: 47429, pool: 200
I  133.85] Elapsed: 2:14, vertices: 333, facets final: 18, pending: 48729, pool: 200
I  139.43] Elapsed: 2:19, vertices: 337, facets final: 18, pending: 49834, pool: 200
I  144.73] Elapsed: 2:25, vertices: 343, facets final: 18, pending: 51007, pool: 200
I  150.37] Elapsed: 2:30, vertices: 347, facets final: 19, pending: 52328, pool: 200
I  155.37] Elapsed: 2:35, vertices: 351, facets final: 20, pending: 53023, pool: 200
I  160.40] Elapsed: 2:40, vertices: 354, facets final: 20, pending: 53536, pool: 200
