C applying rule 05.txt for base40.txt
I    5.06] Elapsed: 5.06, vertices: 150, facets final: 23, pending: 16538, pool: 214
I   10.14] Elapsed: 10.14, vertices: 194, facets final: 24, pending: 23695, pool: 271
I   15.26] Elapsed: 15.26, vertices: 231, facets final: 28, pending: 27047, pool: 300
I   20.26] Elapsed: 20.26, vertices: 259, facets final: 35, pending: 34593, pool: 300
I   25.40] Elapsed: 25.40, vertices: 281, facets final: 37, pending: 40220, pool: 300
I   30.58] Elapsed: 30.58, vertices: 301, facets final: 37, pending: 44516, pool: 297
I   35.86] Elapsed: 35.86, vertices: 317, facets final: 38, pending: 47807, pool: 300
I   40.96] Elapsed: 40.96, vertices: 334, facets final: 38, pending: 50548, pool: 300
I   46.21] Elapsed: 46.21, vertices: 350, facets final: 40, pending: 51928, pool: 299
I   51.42] Elapsed: 51.42, vertices: 364, facets final: 40, pending: 53773, pool: 300
I   56.79] Elapsed: 56.79, vertices: 379, facets final: 40, pending: 56911, pool: 300
I   61.81] Elapsed: 1:02, vertices: 390, facets final: 41, pending: 58321, pool: 300
I   66.97] Elapsed: 1:07, vertices: 404, facets final: 41, pending: 60094, pool: 300
I   72.17] Elapsed: 1:12, vertices: 417, facets final: 42, pending: 62218, pool: 300
I   77.51] Elapsed: 1:18, vertices: 430, facets final: 43, pending: 63938, pool: 300
I   82.56] Elapsed: 1:23, vertices: 444, facets final: 43, pending: 65721, pool: 300
I   87.65] Elapsed: 1:28, vertices: 456, facets final: 43, pending: 67236, pool: 300
I   92.78] Elapsed: 1:33, vertices: 468, facets final: 45, pending: 68103, pool: 300
I   97.81] Elapsed: 1:38, vertices: 481, facets final: 46, pending: 69412, pool: 300
I  102.81] Elapsed: 1:43, vertices: 492, facets final: 48, pending: 69939, pool: 299
I  108.05] Elapsed: 1:48, vertices: 503, facets final: 48, pending: 71638, pool: 297
I  113.07] Elapsed: 1:53, vertices: 512, facets final: 51, pending: 72094, pool: 300
recalculate_facet: numerical instability at facet 362, coord 2 (-1.18927e-06)
recalculate_facet: numerical instability at facet 362, coord 3 (1.3819e-06)
recalculate_facet: numerical instability at facet 364, coord 7 (1.29614e-06)
recalculate_facet: numerical instability at facet 364, coord 10 (1.0289e-06)
I  118.85] Elapsed: 1:59, vertices: 521, facets final: 51, pending: 73537, pool: 300
I  123.98] Elapsed: 2:04, vertices: 531, facets final: 51, pending: 75089, pool: 300
I  129.35] Elapsed: 2:09, vertices: 541, facets final: 54, pending: 75979, pool: 299
I  134.61] Elapsed: 2:15, vertices: 551, facets final: 54, pending: 77798, pool: 300
I  139.63] Elapsed: 2:20, vertices: 557, facets final: 55, pending: 78874, pool: 300
