C applying rule 10.txt for base40.txt
I    5.00] Elapsed: 5.00, vertices: 88, facets final: 19, pending: 7912, pool: 95
I   10.09] Elapsed: 10.09, vertices: 121, facets final: 28, pending: 13559, pool: 142
I   15.15] Elapsed: 15.15, vertices: 140, facets final: 30, pending: 16756, pool: 176
I   20.40] Elapsed: 20.40, vertices: 157, facets final: 33, pending: 18794, pool: 200
I   25.47] Elapsed: 25.47, vertices: 173, facets final: 36, pending: 21479, pool: 200
I   30.58] Elapsed: 30.58, vertices: 187, facets final: 37, pending: 24341, pool: 200
I   35.85] Elapsed: 35.85, vertices: 200, facets final: 38, pending: 26961, pool: 200
I   40.85] Elapsed: 40.85, vertices: 211, facets final: 38, pending: 28836, pool: 200
I   46.08] Elapsed: 46.08, vertices: 222, facets final: 38, pending: 30067, pool: 200
I   51.10] Elapsed: 51.10, vertices: 232, facets final: 39, pending: 31529, pool: 199
I   56.20] Elapsed: 56.20, vertices: 241, facets final: 41, pending: 33414, pool: 200
I   62.03] Elapsed: 1:02, vertices: 249, facets final: 41, pending: 34894, pool: 200
I   67.07] Elapsed: 1:07, vertices: 256, facets final: 43, pending: 36396, pool: 200
I   72.62] Elapsed: 1:13, vertices: 264, facets final: 44, pending: 37281, pool: 200
I   77.68] Elapsed: 1:18, vertices: 270, facets final: 44, pending: 37636, pool: 200
I   82.79] Elapsed: 1:23, vertices: 276, facets final: 44, pending: 39015, pool: 200
I   87.81] Elapsed: 1:28, vertices: 282, facets final: 44, pending: 40112, pool: 200
I   92.96] Elapsed: 1:33, vertices: 288, facets final: 44, pending: 40868, pool: 199
I   98.28] Elapsed: 1:38, vertices: 294, facets final: 44, pending: 41304, pool: 200
I  103.63] Elapsed: 1:44, vertices: 301, facets final: 44, pending: 41677, pool: 200
I  108.65] Elapsed: 1:49, vertices: 307, facets final: 44, pending: 42649, pool: 200
I  114.32] Elapsed: 1:54, vertices: 314, facets final: 44, pending: 42995, pool: 200
I  119.43] Elapsed: 1:59, vertices: 320, facets final: 46, pending: 43997, pool: 200
I  124.83] Elapsed: 2:05, vertices: 327, facets final: 48, pending: 44767, pool: 200
I  130.16] Elapsed: 2:10, vertices: 334, facets final: 48, pending: 45036, pool: 200
I  135.62] Elapsed: 2:16, vertices: 341, facets final: 48, pending: 45270, pool: 199
I  141.08] Elapsed: 2:21, vertices: 345, facets final: 49, pending: 45918, pool: 200
I  146.45] Elapsed: 2:26, vertices: 352, facets final: 52, pending: 46445, pool: 200
I  151.72] Elapsed: 2:32, vertices: 359, facets final: 52, pending: 46561, pool: 200
I  156.86] Elapsed: 2:37, vertices: 365, facets final: 55, pending: 47176, pool: 200
