C applying rule 46.txt for base40.txt
I    5.00] Elapsed: 5.00, vertices: 93, facets final: 26, pending: 4078, pool: 151
I   10.00] Elapsed: 10.00, vertices: 155, facets final: 59, pending: 6931, pool: 182
I   15.01] Elapsed: 15.01, vertices: 203, facets final: 109, pending: 8236, pool: 197
I   20.01] Elapsed: 20.01, vertices: 242, facets final: 175, pending: 9199, pool: 193
I   25.05] Elapsed: 25.05, vertices: 278, facets final: 228, pending: 10470, pool: 195
I   30.12] Elapsed: 30.12, vertices: 313, facets final: 279, pending: 11628, pool: 185
I   35.23] Elapsed: 35.23, vertices: 344, facets final: 333, pending: 12555, pool: 194
I   40.23] Elapsed: 40.23, vertices: 371, facets final: 377, pending: 13345, pool: 199
I   45.26] Elapsed: 45.26, vertices: 397, facets final: 422, pending: 14157, pool: 200
I   50.36] Elapsed: 50.36, vertices: 424, facets final: 465, pending: 14738, pool: 191
I   55.42] Elapsed: 55.42, vertices: 448, facets final: 516, pending: 15481, pool: 196
I   60.47] Elapsed: 1:00, vertices: 471, facets final: 566, pending: 16189, pool: 198
I   65.67] Elapsed: 1:06, vertices: 494, facets final: 605, pending: 16728, pool: 200
I   70.70] Elapsed: 1:11, vertices: 516, facets final: 639, pending: 17362, pool: 200
I   75.83] Elapsed: 1:16, vertices: 538, facets final: 678, pending: 17623, pool: 200
I   80.98] Elapsed: 1:21, vertices: 559, facets final: 737, pending: 18048, pool: 198
I   86.05] Elapsed: 1:26, vertices: 580, facets final: 798, pending: 18540, pool: 200
I   91.22] Elapsed: 1:31, vertices: 601, facets final: 854, pending: 18919, pool: 199
I   96.27] Elapsed: 1:36, vertices: 622, facets final: 905, pending: 19229, pool: 196
I  101.47] Elapsed: 1:41, vertices: 642, facets final: 955, pending: 19533, pool: 200
I  106.63] Elapsed: 1:47, vertices: 662, facets final: 1019, pending: 19769, pool: 198
I  111.78] Elapsed: 1:52, vertices: 680, facets final: 1096, pending: 19948, pool: 200
I  117.04] Elapsed: 1:57, vertices: 698, facets final: 1163, pending: 20073, pool: 199
I  122.04] Elapsed: 2:02, vertices: 714, facets final: 1251, pending: 20243, pool: 197
I  127.07] Elapsed: 2:07, vertices: 732, facets final: 1334, pending: 20498, pool: 192
I  132.14] Elapsed: 2:12, vertices: 749, facets final: 1410, pending: 20632, pool: 194
I  137.20] Elapsed: 2:17, vertices: 764, facets final: 1516, pending: 20798, pool: 200
I  142.20] Elapsed: 2:22, vertices: 780, facets final: 1613, pending: 20984, pool: 197
I  147.36] Elapsed: 2:27, vertices: 796, facets final: 1717, pending: 21070, pool: 196
I  152.36] Elapsed: 2:32, vertices: 811, facets final: 1828, pending: 21184, pool: 197
I  157.51] Elapsed: 2:38, vertices: 826, facets final: 1946, pending: 21293, pool: 200
I  162.60] Elapsed: 2:43, vertices: 840, facets final: 2086, pending: 21393, pool: 199
I  167.76] Elapsed: 2:48, vertices: 857, facets final: 2181, pending: 21538, pool: 196
