C applying rule 21.txt for base40.txt
I    5.11] Elapsed: 5.11, vertices: 103, facets final: 31, pending: 3743, pool: 145
I   10.14] Elapsed: 10.14, vertices: 178, facets final: 63, pending: 5512, pool: 185
I   15.14] Elapsed: 15.14, vertices: 235, facets final: 89, pending: 6245, pool: 197
I   20.19] Elapsed: 20.19, vertices: 289, facets final: 113, pending: 7399, pool: 200
I   25.20] Elapsed: 25.20, vertices: 339, facets final: 147, pending: 8336, pool: 200
I   30.25] Elapsed: 30.25, vertices: 382, facets final: 157, pending: 9111, pool: 200
I   35.28] Elapsed: 35.28, vertices: 418, facets final: 170, pending: 10552, pool: 200
I   40.31] Elapsed: 40.31, vertices: 452, facets final: 180, pending: 11751, pool: 199
I   45.31] Elapsed: 45.31, vertices: 482, facets final: 188, pending: 12257, pool: 200
I   50.32] Elapsed: 50.32, vertices: 508, facets final: 193, pending: 13296, pool: 199
I   55.47] Elapsed: 55.47, vertices: 534, facets final: 201, pending: 14514, pool: 199
I   60.54] Elapsed: 1:01, vertices: 559, facets final: 212, pending: 14718, pool: 200
I   65.75] Elapsed: 1:06, vertices: 583, facets final: 226, pending: 14881, pool: 200
I   70.83] Elapsed: 1:11, vertices: 608, facets final: 238, pending: 15364, pool: 200
I   75.83] Elapsed: 1:16, vertices: 632, facets final: 247, pending: 15500, pool: 200
I   80.96] Elapsed: 1:21, vertices: 656, facets final: 262, pending: 15788, pool: 198
I   85.96] Elapsed: 1:26, vertices: 680, facets final: 275, pending: 15350, pool: 200
I   91.08] Elapsed: 1:31, vertices: 704, facets final: 290, pending: 15357, pool: 200
I   96.25] Elapsed: 1:36, vertices: 731, facets final: 308, pending: 15768, pool: 200
I  101.40] Elapsed: 1:41, vertices: 756, facets final: 337, pending: 15836, pool: 200
I  106.49] Elapsed: 1:46, vertices: 781, facets final: 352, pending: 15917, pool: 200
I  111.59] Elapsed: 1:52, vertices: 805, facets final: 360, pending: 16047, pool: 200
I  116.68] Elapsed: 1:57, vertices: 827, facets final: 368, pending: 16710, pool: 200
I  121.80] Elapsed: 2:02, vertices: 848, facets final: 386, pending: 16922, pool: 200
I  126.88] Elapsed: 2:07, vertices: 871, facets final: 393, pending: 17066, pool: 200
I  132.06] Elapsed: 2:12, vertices: 891, facets final: 400, pending: 17408, pool: 200
I  137.13] Elapsed: 2:17, vertices: 910, facets final: 416, pending: 17518, pool: 200
I  142.21] Elapsed: 2:22, vertices: 931, facets final: 421, pending: 17760, pool: 200
I  147.31] Elapsed: 2:27, vertices: 952, facets final: 427, pending: 17769, pool: 200
I  152.31] Elapsed: 2:32, vertices: 972, facets final: 438, pending: 17885, pool: 200
I  157.33] Elapsed: 2:37, vertices: 993, facets final: 460, pending: 17788, pool: 200
I  162.47] Elapsed: 2:42, vertices: 1014, facets final: 473, pending: 17954, pool: 200
I  167.63] Elapsed: 2:48, vertices: 1036, facets final: 484, pending: 17473, pool: 200
I  172.69] Elapsed: 2:53, vertices: 1056, facets final: 498, pending: 17733, pool: 200
I  177.79] Elapsed: 2:58, vertices: 1077, facets final: 509, pending: 17798, pool: 200
I  182.88] Elapsed: 3:03, vertices: 1098, facets final: 531, pending: 17836, pool: 200
I  188.04] Elapsed: 3:08, vertices: 1119, facets final: 542, pending: 17823, pool: 200
I  193.54] Elapsed: 3:14, vertices: 1139, facets final: 551, pending: 17645, pool: 200
I  198.66] Elapsed: 3:19, vertices: 1159, facets final: 559, pending: 17414, pool: 198
I  203.82] Elapsed: 3:24, vertices: 1180, facets final: 577, pending: 17674, pool: 200
I  208.98] Elapsed: 3:29, vertices: 1201, facets final: 598, pending: 17721, pool: 200
I  214.21] Elapsed: 3:34, vertices: 1221, facets final: 617, pending: 17928, pool: 200
I  219.26] Elapsed: 3:39, vertices: 1240, facets final: 629, pending: 18253, pool: 200
I  224.32] Elapsed: 3:44, vertices: 1261, facets final: 644, pending: 18050, pool: 200
I  229.52] Elapsed: 3:50, vertices: 1279, facets final: 655, pending: 18549, pool: 200
I  234.71] Elapsed: 3:55, vertices: 1297, facets final: 668, pending: 19043, pool: 200
I  239.75] Elapsed: 4:00, vertices: 1315, facets final: 678, pending: 19013, pool: 200
I  244.98] Elapsed: 4:05, vertices: 1332, facets final: 692, pending: 19288, pool: 200
I  249.98] Elapsed: 4:10, vertices: 1351, facets final: 698, pending: 19461, pool: 200
I  255.05] Elapsed: 4:15, vertices: 1369, facets final: 720, pending: 19345, pool: 200
I  260.24] Elapsed: 4:20, vertices: 1388, facets final: 731, pending: 19673, pool: 200
I  265.48] Elapsed: 4:25, vertices: 1405, facets final: 744, pending: 19931, pool: 200
I  270.50] Elapsed: 4:31, vertices: 1423, facets final: 752, pending: 19912, pool: 199
I  275.68] Elapsed: 4:36, vertices: 1439, facets final: 771, pending: 20119, pool: 200
I  280.80] Elapsed: 4:41, vertices: 1456, facets final: 784, pending: 20333, pool: 200
I  286.07] Elapsed: 4:46, vertices: 1471, facets final: 787, pending: 20599, pool: 200
I  291.41] Elapsed: 4:51, vertices: 1487, facets final: 806, pending: 21065, pool: 200
I  296.43] Elapsed: 4:56, vertices: 1501, facets final: 815, pending: 21252, pool: 200
I  301.56] Elapsed: 5:02, vertices: 1516, facets final: 825, pending: 21489, pool: 199
I  306.77] Elapsed: 5:07, vertices: 1529, facets final: 834, pending: 21660, pool: 200
I  312.01] Elapsed: 5:12, vertices: 1546, facets final: 842, pending: 21997, pool: 200
I  317.03] Elapsed: 5:17, vertices: 1559, facets final: 855, pending: 22105, pool: 200
I  322.27] Elapsed: 5:22, vertices: 1572, facets final: 871, pending: 22402, pool: 200
I  327.73] Elapsed: 5:28, vertices: 1586, facets final: 885, pending: 22437, pool: 200
I  332.73] Elapsed: 5:33, vertices: 1599, facets final: 896, pending: 22595, pool: 200
I  337.89] Elapsed: 5:38, vertices: 1612, facets final: 905, pending: 22982, pool: 200
I  342.97] Elapsed: 5:43, vertices: 1626, facets final: 922, pending: 23230, pool: 200
I  347.99] Elapsed: 5:48, vertices: 1639, facets final: 932, pending: 23665, pool: 200
I  353.26] Elapsed: 5:53, vertices: 1652, facets final: 946, pending: 24004, pool: 200
I  358.53] Elapsed: 5:59, vertices: 1667, facets final: 952, pending: 24142, pool: 200
I  363.80] Elapsed: 6:04, vertices: 1679, facets final: 964, pending: 24272, pool: 200
I  369.03] Elapsed: 6:09, vertices: 1693, facets final: 970, pending: 24536, pool: 200
I  374.20] Elapsed: 6:14, vertices: 1705, facets final: 978, pending: 24625, pool: 200
I  379.42] Elapsed: 6:19, vertices: 1718, facets final: 985, pending: 24839, pool: 200
I  384.42] Elapsed: 6:24, vertices: 1732, facets final: 997, pending: 25093, pool: 200
I  389.54] Elapsed: 6:30, vertices: 1744, facets final: 1003, pending: 25150, pool: 200
I  394.54] Elapsed: 6:35, vertices: 1758, facets final: 1015, pending: 25432, pool: 199
I  399.54] Elapsed: 6:40, vertices: 1771, facets final: 1023, pending: 25502, pool: 200
I  404.71] Elapsed: 6:45, vertices: 1783, facets final: 1028, pending: 25646, pool: 200
I  409.81] Elapsed: 6:50, vertices: 1795, facets final: 1041, pending: 25731, pool: 200
I  415.08] Elapsed: 6:55, vertices: 1807, facets final: 1048, pending: 25826, pool: 200
I  420.52] Elapsed: 7:01, vertices: 1820, facets final: 1055, pending: 26006, pool: 200
I  425.58] Elapsed: 7:06, vertices: 1832, facets final: 1066, pending: 26016, pool: 199
I  430.58] Elapsed: 7:11, vertices: 1844, facets final: 1074, pending: 26122, pool: 200
I  435.67] Elapsed: 7:16, vertices: 1856, facets final: 1088, pending: 26219, pool: 200
I  440.75] Elapsed: 7:21, vertices: 1868, facets final: 1092, pending: 26097, pool: 200
I  445.75] Elapsed: 7:26, vertices: 1881, facets final: 1105, pending: 26063, pool: 200
I  450.92] Elapsed: 7:31, vertices: 1894, facets final: 1115, pending: 26129, pool: 200
I  455.92] Elapsed: 7:36, vertices: 1907, facets final: 1139, pending: 26029, pool: 200
I  461.08] Elapsed: 7:41, vertices: 1921, facets final: 1148, pending: 25949, pool: 199
I  466.22] Elapsed: 7:46, vertices: 1932, facets final: 1157, pending: 25996, pool: 200
I  471.37] Elapsed: 7:51, vertices: 1944, facets final: 1159, pending: 26008, pool: 199
I  476.74] Elapsed: 7:57, vertices: 1956, facets final: 1176, pending: 25834, pool: 200
I  481.78] Elapsed: 8:02, vertices: 1970, facets final: 1186, pending: 25791, pool: 200
I  487.12] Elapsed: 8:07, vertices: 1985, facets final: 1196, pending: 25634, pool: 200
I  492.28] Elapsed: 8:12, vertices: 1998, facets final: 1205, pending: 25577, pool: 200
I  497.40] Elapsed: 8:17, vertices: 2011, facets final: 1211, pending: 25526, pool: 199
I  502.62] Elapsed: 8:23, vertices: 2024, facets final: 1229, pending: 25469, pool: 200
I  507.63] Elapsed: 8:28, vertices: 2037, facets final: 1247, pending: 25415, pool: 200
I  512.63] Elapsed: 8:33, vertices: 2050, facets final: 1259, pending: 25142, pool: 200
I  517.86] Elapsed: 8:38, vertices: 2063, facets final: 1269, pending: 25054, pool: 200
I  523.18] Elapsed: 8:43, vertices: 2078, facets final: 1275, pending: 24810, pool: 200
I  528.26] Elapsed: 8:48, vertices: 2091, facets final: 1300, pending: 24663, pool: 200
I  533.27] Elapsed: 8:53, vertices: 2105, facets final: 1321, pending: 24637, pool: 200
I  538.33] Elapsed: 8:58, vertices: 2118, facets final: 1340, pending: 24770, pool: 200
I  543.45] Elapsed: 9:03, vertices: 2131, facets final: 1356, pending: 24925, pool: 200
I  548.89] Elapsed: 9:09, vertices: 2145, facets final: 1362, pending: 24750, pool: 200
I  554.17] Elapsed: 9:14, vertices: 2160, facets final: 1375, pending: 24650, pool: 199
I  559.37] Elapsed: 9:19, vertices: 2172, facets final: 1389, pending: 24666, pool: 200
I  564.38] Elapsed: 9:24, vertices: 2185, facets final: 1403, pending: 24400, pool: 200
I  569.47] Elapsed: 9:29, vertices: 2199, facets final: 1416, pending: 24329, pool: 200
I  574.75] Elapsed: 9:35, vertices: 2212, facets final: 1431, pending: 24160, pool: 200
I  580.03] Elapsed: 9:40, vertices: 2226, facets final: 1448, pending: 24158, pool: 200
I  585.22] Elapsed: 9:45, vertices: 2239, facets final: 1454, pending: 24087, pool: 200
I  590.29] Elapsed: 9:50, vertices: 2252, facets final: 1473, pending: 24024, pool: 200
I  595.54] Elapsed: 9:56, vertices: 2267, facets final: 1495, pending: 24116, pool: 199
I  600.75] Elapsed: 10:01, vertices: 2281, facets final: 1519, pending: 23875, pool: 200
I  606.06] Elapsed: 10:06, vertices: 2296, facets final: 1536, pending: 23646, pool: 200
I  611.06] Elapsed: 10:11, vertices: 2310, facets final: 1552, pending: 23649, pool: 200
I  616.07] Elapsed: 10:16, vertices: 2324, facets final: 1578, pending: 23482, pool: 200
I  621.22] Elapsed: 10:21, vertices: 2338, facets final: 1591, pending: 23415, pool: 200
I  626.47] Elapsed: 10:26, vertices: 2353, facets final: 1605, pending: 23344, pool: 200
I  631.56] Elapsed: 10:32, vertices: 2368, facets final: 1623, pending: 23264, pool: 200
I  636.56] Elapsed: 10:37, vertices: 2384, facets final: 1644, pending: 23285, pool: 200
I  641.69] Elapsed: 10:42, vertices: 2399, facets final: 1670, pending: 23229, pool: 200
I  646.70] Elapsed: 10:47, vertices: 2413, facets final: 1686, pending: 22986, pool: 200
I  651.89] Elapsed: 10:52, vertices: 2429, facets final: 1715, pending: 22971, pool: 200
I  657.15] Elapsed: 10:57, vertices: 2444, facets final: 1739, pending: 22919, pool: 199
I  662.50] Elapsed: 11:03, vertices: 2459, facets final: 1757, pending: 22922, pool: 200
I  667.79] Elapsed: 11:08, vertices: 2473, facets final: 1794, pending: 22867, pool: 200
I  672.86] Elapsed: 11:13, vertices: 2488, facets final: 1816, pending: 22667, pool: 200
I  677.86] Elapsed: 11:18, vertices: 2503, facets final: 1838, pending: 22463, pool: 198
I  683.09] Elapsed: 11:23, vertices: 2518, facets final: 1882, pending: 22333, pool: 200
I  688.15] Elapsed: 11:28, vertices: 2534, facets final: 1898, pending: 22211, pool: 200
I  693.26] Elapsed: 11:33, vertices: 2549, facets final: 1917, pending: 22298, pool: 200
I  698.29] Elapsed: 11:38, vertices: 2562, facets final: 1958, pending: 22306, pool: 199
I  703.57] Elapsed: 11:44, vertices: 2576, facets final: 2001, pending: 22359, pool: 200
I  708.67] Elapsed: 11:49, vertices: 2591, facets final: 2039, pending: 22185, pool: 200
I  713.75] Elapsed: 11:54, vertices: 2607, facets final: 2064, pending: 22188, pool: 200
I  718.93] Elapsed: 11:59, vertices: 2623, facets final: 2105, pending: 22085, pool: 199
I  723.96] Elapsed: 12:04, vertices: 2639, facets final: 2144, pending: 22020, pool: 200
I  729.25] Elapsed: 12:09, vertices: 2655, facets final: 2186, pending: 21960, pool: 200
I  734.42] Elapsed: 12:14, vertices: 2671, facets final: 2222, pending: 21689, pool: 200
I  739.52] Elapsed: 12:20, vertices: 2686, facets final: 2274, pending: 21653, pool: 200
I  744.57] Elapsed: 12:25, vertices: 2700, facets final: 2328, pending: 21454, pool: 199
I  749.80] Elapsed: 12:30, vertices: 2716, facets final: 2370, pending: 21287, pool: 200
I  754.93] Elapsed: 12:35, vertices: 2732, facets final: 2398, pending: 21097, pool: 200
I  760.18] Elapsed: 12:40, vertices: 2747, facets final: 2457, pending: 20975, pool: 200
I  765.18] Elapsed: 12:45, vertices: 2762, facets final: 2505, pending: 20893, pool: 199
I  770.18] Elapsed: 12:50, vertices: 2777, facets final: 2561, pending: 20717, pool: 200
I  775.34] Elapsed: 12:55, vertices: 2792, facets final: 2610, pending: 20544, pool: 200
I  780.40] Elapsed: 13:00, vertices: 2808, facets final: 2648, pending: 20467, pool: 200
I  785.59] Elapsed: 13:06, vertices: 2825, facets final: 2717, pending: 20238, pool: 200
I  790.64] Elapsed: 13:11, vertices: 2841, facets final: 2801, pending: 20167, pool: 200
I  795.64] Elapsed: 13:16, vertices: 2858, facets final: 2864, pending: 20014, pool: 200
I  800.82] Elapsed: 13:21, vertices: 2876, facets final: 2917, pending: 19881, pool: 200
I  805.86] Elapsed: 13:26, vertices: 2892, facets final: 3009, pending: 19672, pool: 198
I  811.00] Elapsed: 13:31, vertices: 2910, facets final: 3045, pending: 19588, pool: 200
I  816.03] Elapsed: 13:36, vertices: 2925, facets final: 3145, pending: 19460, pool: 200
I  821.13] Elapsed: 13:41, vertices: 2940, facets final: 3243, pending: 19341, pool: 200
I  826.14] Elapsed: 13:46, vertices: 2955, facets final: 3327, pending: 19038, pool: 200
I  831.31] Elapsed: 13:51, vertices: 2971, facets final: 3407, pending: 18851, pool: 199
I  836.32] Elapsed: 13:56, vertices: 2987, facets final: 3466, pending: 18823, pool: 199
I  841.41] Elapsed: 14:01, vertices: 3001, facets final: 3572, pending: 18669, pool: 200
I  846.50] Elapsed: 14:07, vertices: 3018, facets final: 3620, pending: 18517, pool: 200
I  851.64] Elapsed: 14:12, vertices: 3034, facets final: 3712, pending: 18407, pool: 200
I  856.67] Elapsed: 14:17, vertices: 3051, facets final: 3759, pending: 18307, pool: 200
I  861.86] Elapsed: 14:22, vertices: 3066, facets final: 3865, pending: 18118, pool: 200
I  867.02] Elapsed: 14:27, vertices: 3082, facets final: 3938, pending: 17946, pool: 200
I  872.15] Elapsed: 14:32, vertices: 3096, facets final: 4057, pending: 17705, pool: 200
I  877.24] Elapsed: 14:37, vertices: 3110, facets final: 4174, pending: 17590, pool: 198
I  882.29] Elapsed: 14:42, vertices: 3125, facets final: 4265, pending: 17458, pool: 200
I  887.29] Elapsed: 14:47, vertices: 3138, facets final: 4412, pending: 17236, pool: 200
I  892.29] Elapsed: 14:52, vertices: 3154, facets final: 4480, pending: 17127, pool: 198
I  897.45] Elapsed: 14:57, vertices: 3169, facets final: 4582, pending: 17007, pool: 198
I  902.58] Elapsed: 15:03, vertices: 3182, facets final: 4724, pending: 16768, pool: 199
I  907.66] Elapsed: 15:08, vertices: 3195, facets final: 4868, pending: 16528, pool: 199
I  912.88] Elapsed: 15:13, vertices: 3210, facets final: 4970, pending: 16339, pool: 196
I  918.05] Elapsed: 15:18, vertices: 3218, facets final: 5240, pending: 16073, pool: 197
I  923.13] Elapsed: 15:23, vertices: 3229, facets final: 5423, pending: 15814, pool: 200
I  928.17] Elapsed: 15:28, vertices: 3241, facets final: 5593, pending: 15608, pool: 200
I  933.37] Elapsed: 15:33, vertices: 3254, facets final: 5756, pending: 15445, pool: 198
I  938.37] Elapsed: 15:38, vertices: 3265, facets final: 5937, pending: 15185, pool: 199
I  943.55] Elapsed: 15:44, vertices: 3278, facets final: 6098, pending: 14974, pool: 200
I  948.60] Elapsed: 15:49, vertices: 3291, facets final: 6246, pending: 14792, pool: 199
I  953.61] Elapsed: 15:54, vertices: 3302, facets final: 6426, pending: 14578, pool: 199
I  958.64] Elapsed: 15:59, vertices: 3315, facets final: 6575, pending: 14437, pool: 196
I  963.88] Elapsed: 16:04, vertices: 3327, facets final: 6755, pending: 14196, pool: 196
I  968.96] Elapsed: 16:09, vertices: 3338, facets final: 6950, pending: 13975, pool: 199
I  973.96] Elapsed: 16:14, vertices: 3350, facets final: 7114, pending: 13835, pool: 199
I  978.96] Elapsed: 16:19, vertices: 3359, facets final: 7343, pending: 13593, pool: 195
I  984.18] Elapsed: 16:24, vertices: 3370, facets final: 7561, pending: 13412, pool: 190
I  989.18] Elapsed: 16:29, vertices: 3378, facets final: 7850, pending: 13215, pool: 196
I  994.19] Elapsed: 16:34, vertices: 3389, facets final: 8082, pending: 12955, pool: 197
I  999.19] Elapsed: 16:39, vertices: 3404, facets final: 8231, pending: 12782, pool: 198
I 1004.19] Elapsed: 16:44, vertices: 3415, facets final: 8469, pending: 12622, pool: 198
I 1009.31] Elapsed: 16:49, vertices: 3429, facets final: 8666, pending: 12360, pool: 195
I 1014.32] Elapsed: 16:54, vertices: 3436, facets final: 8986, pending: 12029, pool: 197
I 1019.32] Elapsed: 16:59, vertices: 3450, facets final: 9167, pending: 11843, pool: 192
I 1024.33] Elapsed: 17:04, vertices: 3459, facets final: 9449, pending: 11555, pool: 194
I 1029.43] Elapsed: 17:09, vertices: 3470, facets final: 9688, pending: 11283, pool: 199
I 1034.49] Elapsed: 17:14, vertices: 3482, facets final: 9919, pending: 11072, pool: 193
