C applying rule 47.txt for base40.txt
I    5.03] Elapsed: 5.03, vertices: 96, facets final: 17, pending: 4262, pool: 146
I   10.06] Elapsed: 10.06, vertices: 152, facets final: 31, pending: 5654, pool: 194
I   15.06] Elapsed: 15.06, vertices: 209, facets final: 44, pending: 6457, pool: 196
I   20.13] Elapsed: 20.13, vertices: 262, facets final: 63, pending: 8165, pool: 195
I   25.13] Elapsed: 25.13, vertices: 302, facets final: 78, pending: 9420, pool: 200
I   30.17] Elapsed: 30.17, vertices: 342, facets final: 83, pending: 10165, pool: 200
I   35.24] Elapsed: 35.24, vertices: 379, facets final: 96, pending: 11200, pool: 199
I   40.32] Elapsed: 40.32, vertices: 411, facets final: 104, pending: 11763, pool: 200
I   45.41] Elapsed: 45.41, vertices: 445, facets final: 112, pending: 11681, pool: 200
I   50.53] Elapsed: 50.53, vertices: 480, facets final: 121, pending: 12036, pool: 199
I   55.70] Elapsed: 55.70, vertices: 511, facets final: 135, pending: 12889, pool: 200
I   60.76] Elapsed: 1:01, vertices: 537, facets final: 144, pending: 12833, pool: 198
I   65.89] Elapsed: 1:06, vertices: 565, facets final: 159, pending: 13113, pool: 200
I   70.92] Elapsed: 1:11, vertices: 594, facets final: 173, pending: 13149, pool: 200
I   75.99] Elapsed: 1:16, vertices: 623, facets final: 189, pending: 13029, pool: 200
I   81.08] Elapsed: 1:21, vertices: 650, facets final: 202, pending: 13189, pool: 200
I   86.08] Elapsed: 1:26, vertices: 677, facets final: 217, pending: 13820, pool: 199
I   91.15] Elapsed: 1:31, vertices: 705, facets final: 229, pending: 13823, pool: 200
I   96.29] Elapsed: 1:36, vertices: 734, facets final: 243, pending: 14311, pool: 200
I  101.34] Elapsed: 1:41, vertices: 761, facets final: 258, pending: 14605, pool: 200
I  106.42] Elapsed: 1:46, vertices: 786, facets final: 268, pending: 15132, pool: 200
I  111.47] Elapsed: 1:51, vertices: 810, facets final: 282, pending: 16263, pool: 200
I  116.50] Elapsed: 1:57, vertices: 831, facets final: 291, pending: 16552, pool: 200
I  121.55] Elapsed: 2:02, vertices: 852, facets final: 300, pending: 17303, pool: 200
I  126.56] Elapsed: 2:07, vertices: 872, facets final: 312, pending: 18199, pool: 200
I  131.88] Elapsed: 2:12, vertices: 892, facets final: 321, pending: 18696, pool: 200
I  137.06] Elapsed: 2:17, vertices: 912, facets final: 324, pending: 19314, pool: 200
I  142.15] Elapsed: 2:22, vertices: 929, facets final: 330, pending: 19556, pool: 200
I  147.22] Elapsed: 2:27, vertices: 948, facets final: 340, pending: 20001, pool: 198
I  152.37] Elapsed: 2:32, vertices: 963, facets final: 343, pending: 20347, pool: 200
I  157.41] Elapsed: 2:37, vertices: 979, facets final: 346, pending: 20603, pool: 200
I  162.53] Elapsed: 2:43, vertices: 997, facets final: 357, pending: 20757, pool: 200
I  167.53] Elapsed: 2:48, vertices: 1013, facets final: 368, pending: 20651, pool: 200
I  172.53] Elapsed: 2:53, vertices: 1029, facets final: 373, pending: 21025, pool: 200
I  177.85] Elapsed: 2:58, vertices: 1045, facets final: 381, pending: 21475, pool: 200
I  183.06] Elapsed: 3:03, vertices: 1060, facets final: 382, pending: 22042, pool: 200
I  188.24] Elapsed: 3:08, vertices: 1075, facets final: 388, pending: 22121, pool: 200
I  193.36] Elapsed: 3:13, vertices: 1089, facets final: 396, pending: 22398, pool: 200
I  198.49] Elapsed: 3:18, vertices: 1104, facets final: 402, pending: 22759, pool: 200
I  203.71] Elapsed: 3:24, vertices: 1121, facets final: 407, pending: 23003, pool: 200
I  208.93] Elapsed: 3:29, vertices: 1136, facets final: 409, pending: 23241, pool: 200
I  214.16] Elapsed: 3:34, vertices: 1148, facets final: 413, pending: 23564, pool: 200
I  219.38] Elapsed: 3:39, vertices: 1164, facets final: 415, pending: 23554, pool: 200
I  224.53] Elapsed: 3:45, vertices: 1177, facets final: 418, pending: 23854, pool: 200
I  229.74] Elapsed: 3:50, vertices: 1192, facets final: 424, pending: 23885, pool: 199
I  235.00] Elapsed: 3:55, vertices: 1204, facets final: 428, pending: 24141, pool: 200
I  240.10] Elapsed: 4:00, vertices: 1218, facets final: 437, pending: 24400, pool: 200
I  245.44] Elapsed: 4:05, vertices: 1232, facets final: 441, pending: 25073, pool: 200
I  250.47] Elapsed: 4:10, vertices: 1245, facets final: 451, pending: 25507, pool: 200
I  255.54] Elapsed: 4:16, vertices: 1257, facets final: 454, pending: 25837, pool: 200
I  260.68] Elapsed: 4:21, vertices: 1269, facets final: 459, pending: 26028, pool: 200
I  265.72] Elapsed: 4:26, vertices: 1281, facets final: 468, pending: 26269, pool: 200
I  270.99] Elapsed: 4:31, vertices: 1294, facets final: 471, pending: 26393, pool: 200
I  276.52] Elapsed: 4:37, vertices: 1306, facets final: 477, pending: 26859, pool: 200
I  281.64] Elapsed: 4:42, vertices: 1320, facets final: 486, pending: 26917, pool: 200
I  286.98] Elapsed: 4:47, vertices: 1333, facets final: 488, pending: 27319, pool: 200
I  292.41] Elapsed: 4:52, vertices: 1346, facets final: 493, pending: 27377, pool: 200
I  297.78] Elapsed: 4:58, vertices: 1358, facets final: 496, pending: 27640, pool: 200
I  302.95] Elapsed: 5:03, vertices: 1371, facets final: 501, pending: 27680, pool: 200
I  308.34] Elapsed: 5:08, vertices: 1385, facets final: 512, pending: 27671, pool: 200
I  313.42] Elapsed: 5:13, vertices: 1397, facets final: 519, pending: 27939, pool: 200
I  318.81] Elapsed: 5:19, vertices: 1409, facets final: 521, pending: 28002, pool: 200
I  323.81] Elapsed: 5:24, vertices: 1419, facets final: 526, pending: 28013, pool: 200
I  328.93] Elapsed: 5:29, vertices: 1431, facets final: 531, pending: 28236, pool: 200
I  334.06] Elapsed: 5:34, vertices: 1442, facets final: 542, pending: 28433, pool: 200
I  339.25] Elapsed: 5:39, vertices: 1451, facets final: 545, pending: 28673, pool: 200
I  344.33] Elapsed: 5:44, vertices: 1461, facets final: 549, pending: 28886, pool: 200
I  349.60] Elapsed: 5:50, vertices: 1473, facets final: 556, pending: 28923, pool: 200
I  355.21] Elapsed: 5:55, vertices: 1483, facets final: 564, pending: 29046, pool: 200
I  360.60] Elapsed: 6:01, vertices: 1494, facets final: 567, pending: 29113, pool: 200
I  366.10] Elapsed: 6:06, vertices: 1505, facets final: 570, pending: 29231, pool: 200
I  371.10] Elapsed: 6:11, vertices: 1516, facets final: 578, pending: 29406, pool: 198
I  376.15] Elapsed: 6:16, vertices: 1527, facets final: 584, pending: 29356, pool: 200
I  381.23] Elapsed: 6:21, vertices: 1537, facets final: 586, pending: 29644, pool: 200
I  386.23] Elapsed: 6:26, vertices: 1548, facets final: 588, pending: 29823, pool: 200
I  391.80] Elapsed: 6:32, vertices: 1559, facets final: 593, pending: 29721, pool: 200
I  396.80] Elapsed: 6:37, vertices: 1570, facets final: 596, pending: 29660, pool: 200
I  401.93] Elapsed: 6:42, vertices: 1581, facets final: 597, pending: 29877, pool: 200
I  407.08] Elapsed: 6:47, vertices: 1592, facets final: 604, pending: 29885, pool: 200
I  412.40] Elapsed: 6:52, vertices: 1604, facets final: 608, pending: 30126, pool: 200
I  417.73] Elapsed: 6:58, vertices: 1615, facets final: 610, pending: 30218, pool: 200
I  423.17] Elapsed: 7:03, vertices: 1624, facets final: 616, pending: 30051, pool: 200
I  428.22] Elapsed: 7:08, vertices: 1633, facets final: 623, pending: 30000, pool: 200
I  433.31] Elapsed: 7:13, vertices: 1645, facets final: 626, pending: 29988, pool: 200
I  438.40] Elapsed: 7:18, vertices: 1656, facets final: 629, pending: 30456, pool: 200
I  443.79] Elapsed: 7:24, vertices: 1666, facets final: 636, pending: 30142, pool: 200
