C applying rule 44.txt for base40.txt
I    5.01] Elapsed: 5.01, vertices: 89, facets final: 30, pending: 6892, pool: 107
I   10.05] Elapsed: 10.05, vertices: 128, facets final: 45, pending: 11738, pool: 140
I   15.24] Elapsed: 15.24, vertices: 153, facets final: 54, pending: 14779, pool: 173
I   20.45] Elapsed: 20.45, vertices: 173, facets final: 61, pending: 16799, pool: 200
I   25.65] Elapsed: 25.65, vertices: 193, facets final: 65, pending: 18226, pool: 199
I   30.77] Elapsed: 30.77, vertices: 211, facets final: 68, pending: 21137, pool: 200
I   35.90] Elapsed: 35.90, vertices: 227, facets final: 68, pending: 22567, pool: 200
I   41.04] Elapsed: 41.04, vertices: 242, facets final: 70, pending: 23834, pool: 200
I   46.26] Elapsed: 46.26, vertices: 255, facets final: 72, pending: 25675, pool: 198
I   51.56] Elapsed: 51.56, vertices: 266, facets final: 75, pending: 27469, pool: 199
I   56.71] Elapsed: 56.71, vertices: 278, facets final: 77, pending: 28447, pool: 200
I   61.79] Elapsed: 1:02, vertices: 289, facets final: 79, pending: 28706, pool: 200
I   67.06] Elapsed: 1:07, vertices: 300, facets final: 84, pending: 29152, pool: 200
I   72.26] Elapsed: 1:12, vertices: 310, facets final: 84, pending: 29147, pool: 200
I   77.29] Elapsed: 1:17, vertices: 322, facets final: 86, pending: 29850, pool: 200
I   82.51] Elapsed: 1:23, vertices: 333, facets final: 88, pending: 31089, pool: 200
I   87.99] Elapsed: 1:28, vertices: 344, facets final: 94, pending: 31251, pool: 200
I   93.40] Elapsed: 1:33, vertices: 355, facets final: 95, pending: 31790, pool: 200
I   98.41] Elapsed: 1:38, vertices: 365, facets final: 98, pending: 31709, pool: 200
I  103.41] Elapsed: 1:43, vertices: 375, facets final: 101, pending: 31554, pool: 200
I  109.14] Elapsed: 1:49, vertices: 386, facets final: 104, pending: 31700, pool: 200
I  114.42] Elapsed: 1:54, vertices: 396, facets final: 110, pending: 31868, pool: 199
recalculate_facet: numerical instability at facet 6521, coord 3 (-2.84262e-06)
recalculate_facet: numerical instability at facet 6521, coord 5 (2.88819e-06)
I  120.06] Elapsed: 2:00, vertices: 406, facets final: 111, pending: 32028, pool: 200
I  125.13] Elapsed: 2:05, vertices: 416, facets final: 112, pending: 32261, pool: 199
I  130.16] Elapsed: 2:10, vertices: 425, facets final: 114, pending: 32314, pool: 200
I  135.32] Elapsed: 2:15, vertices: 436, facets final: 120, pending: 33065, pool: 200
I  140.40] Elapsed: 2:20, vertices: 447, facets final: 121, pending: 33363, pool: 200
I  145.82] Elapsed: 2:26, vertices: 458, facets final: 126, pending: 33105, pool: 200
I  151.15] Elapsed: 2:31, vertices: 469, facets final: 130, pending: 33349, pool: 200
I  156.59] Elapsed: 2:37, vertices: 480, facets final: 131, pending: 34090, pool: 200
I  161.86] Elapsed: 2:42, vertices: 490, facets final: 134, pending: 34736, pool: 200
I  166.89] Elapsed: 2:47, vertices: 500, facets final: 139, pending: 35105, pool: 200
I  172.35] Elapsed: 2:52, vertices: 510, facets final: 143, pending: 35456, pool: 200
I  177.35] Elapsed: 2:57, vertices: 519, facets final: 144, pending: 35861, pool: 200
I  182.89] Elapsed: 3:03, vertices: 528, facets final: 149, pending: 36130, pool: 200
I  188.31] Elapsed: 3:08, vertices: 538, facets final: 150, pending: 36715, pool: 200
I  193.56] Elapsed: 3:14, vertices: 548, facets final: 151, pending: 37147, pool: 200
I  199.06] Elapsed: 3:19, vertices: 558, facets final: 154, pending: 37497, pool: 200
I  204.39] Elapsed: 3:24, vertices: 567, facets final: 156, pending: 37608, pool: 200
I  209.80] Elapsed: 3:30, vertices: 576, facets final: 159, pending: 38150, pool: 200
I  215.05] Elapsed: 3:35, vertices: 585, facets final: 162, pending: 37984, pool: 200
I  220.31] Elapsed: 3:40, vertices: 593, facets final: 167, pending: 37947, pool: 200
I  225.50] Elapsed: 3:46, vertices: 602, facets final: 169, pending: 37555, pool: 200
I  230.59] Elapsed: 3:51, vertices: 610, facets final: 171, pending: 37717, pool: 200
I  236.07] Elapsed: 3:56, vertices: 620, facets final: 173, pending: 37841, pool: 200
I  241.36] Elapsed: 4:01, vertices: 629, facets final: 177, pending: 37916, pool: 200
I  246.45] Elapsed: 4:06, vertices: 638, facets final: 178, pending: 38131, pool: 200
I  251.69] Elapsed: 4:12, vertices: 646, facets final: 181, pending: 38135, pool: 200
I  257.16] Elapsed: 4:17, vertices: 656, facets final: 183, pending: 37963, pool: 200
I  262.61] Elapsed: 4:23, vertices: 665, facets final: 185, pending: 37928, pool: 200
I  267.63] Elapsed: 4:28, vertices: 673, facets final: 189, pending: 38248, pool: 200
I  273.34] Elapsed: 4:33, vertices: 682, facets final: 192, pending: 38355, pool: 200
I  278.59] Elapsed: 4:39, vertices: 690, facets final: 192, pending: 38530, pool: 199
I  284.12] Elapsed: 4:44, vertices: 699, facets final: 195, pending: 38649, pool: 200
I  289.49] Elapsed: 4:49, vertices: 708, facets final: 202, pending: 38573, pool: 200
I  294.92] Elapsed: 4:55, vertices: 718, facets final: 206, pending: 38925, pool: 199
I  300.06] Elapsed: 5:00, vertices: 725, facets final: 206, pending: 38944, pool: 200
I  305.07] Elapsed: 5:05, vertices: 734, facets final: 211, pending: 39091, pool: 200
I  310.72] Elapsed: 5:11, vertices: 743, facets final: 214, pending: 39297, pool: 200
I  316.29] Elapsed: 5:16, vertices: 750, facets final: 216, pending: 39947, pool: 200
I  321.60] Elapsed: 5:22, vertices: 758, facets final: 219, pending: 40542, pool: 200
I  327.15] Elapsed: 5:27, vertices: 766, facets final: 222, pending: 41073, pool: 199
I  332.30] Elapsed: 5:32, vertices: 773, facets final: 224, pending: 41231, pool: 200
I  337.33] Elapsed: 5:37, vertices: 781, facets final: 225, pending: 41262, pool: 200
I  342.63] Elapsed: 5:43, vertices: 789, facets final: 228, pending: 41421, pool: 200
I  348.17] Elapsed: 5:48, vertices: 796, facets final: 230, pending: 41617, pool: 200
I  353.61] Elapsed: 5:54, vertices: 805, facets final: 237, pending: 41616, pool: 200
I  359.17] Elapsed: 5:59, vertices: 812, facets final: 238, pending: 41941, pool: 200
I  364.40] Elapsed: 6:04, vertices: 820, facets final: 240, pending: 42088, pool: 200
I  369.80] Elapsed: 6:10, vertices: 829, facets final: 243, pending: 42080, pool: 200
I  375.27] Elapsed: 6:15, vertices: 838, facets final: 248, pending: 42164, pool: 200
I  380.61] Elapsed: 6:21, vertices: 847, facets final: 251, pending: 42433, pool: 200
I  385.61] Elapsed: 6:26, vertices: 855, facets final: 255, pending: 42393, pool: 200
I  390.82] Elapsed: 6:31, vertices: 863, facets final: 255, pending: 42547, pool: 199
I  396.20] Elapsed: 6:36, vertices: 871, facets final: 259, pending: 43112, pool: 200
I  401.52] Elapsed: 6:42, vertices: 880, facets final: 261, pending: 43131, pool: 200
I  406.80] Elapsed: 6:47, vertices: 888, facets final: 263, pending: 42970, pool: 200
I  411.97] Elapsed: 6:52, vertices: 895, facets final: 265, pending: 43247, pool: 200
I  417.15] Elapsed: 6:57, vertices: 903, facets final: 265, pending: 43156, pool: 200
I  422.31] Elapsed: 7:02, vertices: 911, facets final: 266, pending: 43252, pool: 200
I  427.71] Elapsed: 7:08, vertices: 919, facets final: 270, pending: 43147, pool: 199
I  433.25] Elapsed: 7:13, vertices: 927, facets final: 274, pending: 43269, pool: 200
I  438.35] Elapsed: 7:18, vertices: 935, facets final: 274, pending: 43211, pool: 199
I  443.83] Elapsed: 7:24, vertices: 944, facets final: 277, pending: 43333, pool: 200
I  449.10] Elapsed: 7:29, vertices: 952, facets final: 279, pending: 43294, pool: 200
I  454.22] Elapsed: 7:34, vertices: 960, facets final: 284, pending: 43351, pool: 200
I  459.60] Elapsed: 7:40, vertices: 968, facets final: 287, pending: 43441, pool: 200
I  465.35] Elapsed: 7:45, vertices: 977, facets final: 296, pending: 43701, pool: 200
I  470.44] Elapsed: 7:50, vertices: 984, facets final: 299, pending: 43582, pool: 199
I  475.68] Elapsed: 7:56, vertices: 991, facets final: 302, pending: 43550, pool: 200
I  481.31] Elapsed: 8:01, vertices: 1000, facets final: 304, pending: 43694, pool: 200
I  486.50] Elapsed: 8:07, vertices: 1006, facets final: 307, pending: 43706, pool: 200
I  492.14] Elapsed: 8:12, vertices: 1014, facets final: 314, pending: 43493, pool: 200
I  497.93] Elapsed: 8:18, vertices: 1022, facets final: 317, pending: 43222, pool: 200
I  503.07] Elapsed: 8:23, vertices: 1031, facets final: 324, pending: 43229, pool: 200
I  508.36] Elapsed: 8:28, vertices: 1040, facets final: 328, pending: 43144, pool: 199
I  513.36] Elapsed: 8:33, vertices: 1048, facets final: 333, pending: 43580, pool: 200
