C applying rule 45.txt for base40.txt
I    5.02] Elapsed: 5.02, vertices: 100, facets final: 13, pending: 5633, pool: 87
I   10.22] Elapsed: 10.22, vertices: 135, facets final: 24, pending: 14136, pool: 115
I   15.22] Elapsed: 15.22, vertices: 156, facets final: 36, pending: 15807, pool: 124
I   20.26] Elapsed: 20.26, vertices: 177, facets final: 57, pending: 17462, pool: 125
I   25.37] Elapsed: 25.37, vertices: 197, facets final: 64, pending: 18831, pool: 130
I   30.51] Elapsed: 30.51, vertices: 216, facets final: 81, pending: 21909, pool: 147
I   35.75] Elapsed: 35.75, vertices: 227, facets final: 89, pending: 24934, pool: 160
I   41.22] Elapsed: 41.22, vertices: 240, facets final: 102, pending: 26682, pool: 162
I   46.22] Elapsed: 46.22, vertices: 248, facets final: 111, pending: 27222, pool: 169
I   51.26] Elapsed: 51.26, vertices: 256, facets final: 124, pending: 28805, pool: 178
I   56.36] Elapsed: 56.36, vertices: 266, facets final: 132, pending: 29876, pool: 176
I   61.63] Elapsed: 1:02, vertices: 275, facets final: 139, pending: 30492, pool: 175
I   66.95] Elapsed: 1:07, vertices: 284, facets final: 150, pending: 30549, pool: 178
I   72.57] Elapsed: 1:13, vertices: 291, facets final: 156, pending: 31187, pool: 190
I   77.96] Elapsed: 1:18, vertices: 300, facets final: 168, pending: 31336, pool: 195
I   83.37] Elapsed: 1:23, vertices: 309, facets final: 179, pending: 31813, pool: 195
I   88.38] Elapsed: 1:28, vertices: 318, facets final: 186, pending: 33887, pool: 196
I   93.58] Elapsed: 1:34, vertices: 326, facets final: 199, pending: 34651, pool: 199
I   98.73] Elapsed: 1:39, vertices: 335, facets final: 206, pending: 36753, pool: 199
I  103.96] Elapsed: 1:44, vertices: 343, facets final: 218, pending: 37256, pool: 200
I  109.13] Elapsed: 1:49, vertices: 351, facets final: 219, pending: 38192, pool: 198
I  114.92] Elapsed: 1:55, vertices: 357, facets final: 230, pending: 41749, pool: 199
I  121.25] Elapsed: 2:01, vertices: 362, facets final: 232, pending: 43094, pool: 199
I  126.62] Elapsed: 2:07, vertices: 368, facets final: 241, pending: 43978, pool: 199
I  131.98] Elapsed: 2:12, vertices: 373, facets final: 243, pending: 44990, pool: 198
I  137.96] Elapsed: 2:18, vertices: 377, facets final: 245, pending: 46902, pool: 199
I  143.81] Elapsed: 2:24, vertices: 380, facets final: 246, pending: 47326, pool: 200
I  149.84] Elapsed: 2:30, vertices: 384, facets final: 247, pending: 47585, pool: 200
I  155.08] Elapsed: 2:35, vertices: 390, facets final: 251, pending: 47766, pool: 200
I  161.45] Elapsed: 2:41, vertices: 394, facets final: 254, pending: 49314, pool: 200
I  167.23] Elapsed: 2:47, vertices: 399, facets final: 255, pending: 48938, pool: 200
I  172.60] Elapsed: 2:53, vertices: 404, facets final: 256, pending: 49581, pool: 200
I  178.12] Elapsed: 2:58, vertices: 408, facets final: 258, pending: 50483, pool: 200
I  184.24] Elapsed: 3:04, vertices: 412, facets final: 261, pending: 50013, pool: 200
I  190.12] Elapsed: 3:10, vertices: 416, facets final: 261, pending: 49979, pool: 200
I  195.89] Elapsed: 3:16, vertices: 421, facets final: 263, pending: 51587, pool: 199
I  202.29] Elapsed: 3:22, vertices: 427, facets final: 269, pending: 52119, pool: 200
I  207.82] Elapsed: 3:28, vertices: 432, facets final: 273, pending: 53382, pool: 198
I  213.45] Elapsed: 3:33, vertices: 436, facets final: 278, pending: 54127, pool: 200
I  219.15] Elapsed: 3:39, vertices: 441, facets final: 278, pending: 54744, pool: 198
I  225.32] Elapsed: 3:45, vertices: 446, facets final: 284, pending: 55613, pool: 200
I  230.98] Elapsed: 3:51, vertices: 449, facets final: 284, pending: 56356, pool: 200
I  238.37] Elapsed: 3:58, vertices: 452, facets final: 285, pending: 56407, pool: 200
I  243.49] Elapsed: 4:03, vertices: 456, facets final: 287, pending: 57135, pool: 200
I  250.91] Elapsed: 4:11, vertices: 461, facets final: 288, pending: 58016, pool: 200
I  257.19] Elapsed: 4:17, vertices: 465, facets final: 289, pending: 58133, pool: 200
I  263.08] Elapsed: 4:23, vertices: 469, facets final: 297, pending: 58214, pool: 200
I  268.54] Elapsed: 4:29, vertices: 473, facets final: 298, pending: 60472, pool: 200
I  274.12] Elapsed: 4:34, vertices: 476, facets final: 298, pending: 61565, pool: 200
I  279.46] Elapsed: 4:39, vertices: 480, facets final: 300, pending: 61896, pool: 199
I  284.50] Elapsed: 4:45, vertices: 483, facets final: 308, pending: 62709, pool: 200
I  290.10] Elapsed: 4:50, vertices: 487, facets final: 312, pending: 62332, pool: 199
I  296.20] Elapsed: 4:56, vertices: 491, facets final: 313, pending: 62205, pool: 199
I  304.10] Elapsed: 5:04, vertices: 495, facets final: 317, pending: 61839, pool: 200
I  310.63] Elapsed: 5:11, vertices: 499, facets final: 319, pending: 61928, pool: 200
I  315.67] Elapsed: 5:16, vertices: 502, facets final: 319, pending: 62550, pool: 200
I  321.86] Elapsed: 5:22, vertices: 505, facets final: 324, pending: 63961, pool: 200
I  327.92] Elapsed: 5:28, vertices: 508, facets final: 327, pending: 65333, pool: 199
I  334.36] Elapsed: 5:34, vertices: 511, facets final: 330, pending: 65611, pool: 200
I  340.21] Elapsed: 5:40, vertices: 514, facets final: 331, pending: 65608, pool: 200
I  346.47] Elapsed: 5:46, vertices: 517, facets final: 334, pending: 66804, pool: 200
I  353.34] Elapsed: 5:53, vertices: 521, facets final: 338, pending: 67140, pool: 200
I  359.92] Elapsed: 6:00, vertices: 524, facets final: 338, pending: 67264, pool: 200
I  365.50] Elapsed: 6:06, vertices: 527, facets final: 340, pending: 66794, pool: 200
I  370.61] Elapsed: 6:11, vertices: 530, facets final: 340, pending: 66580, pool: 199
I  375.78] Elapsed: 6:16, vertices: 533, facets final: 341, pending: 66880, pool: 200
I  381.36] Elapsed: 6:21, vertices: 536, facets final: 348, pending: 66842, pool: 200
I  386.99] Elapsed: 6:27, vertices: 540, facets final: 353, pending: 67362, pool: 200
I  393.07] Elapsed: 6:33, vertices: 543, facets final: 355, pending: 67320, pool: 200
I  399.23] Elapsed: 6:39, vertices: 546, facets final: 361, pending: 67334, pool: 200
I  407.73] Elapsed: 6:48, vertices: 551, facets final: 364, pending: 67951, pool: 200
I  413.54] Elapsed: 6:54, vertices: 555, facets final: 366, pending: 68495, pool: 199
I  419.21] Elapsed: 6:59, vertices: 558, facets final: 374, pending: 68932, pool: 199
I  424.79] Elapsed: 7:05, vertices: 560, facets final: 379, pending: 68388, pool: 199
I  430.68] Elapsed: 7:11, vertices: 564, facets final: 380, pending: 68311, pool: 199
I  436.17] Elapsed: 7:16, vertices: 568, facets final: 385, pending: 68662, pool: 200
I  441.57] Elapsed: 7:22, vertices: 572, facets final: 387, pending: 69411, pool: 200
I  446.60] Elapsed: 7:27, vertices: 575, facets final: 391, pending: 70175, pool: 200
I  452.15] Elapsed: 7:32, vertices: 579, facets final: 393, pending: 69909, pool: 200
