C applying rule 04.txt for base40.txt
I    5.02] Elapsed: 5.02, vertices: 83, facets final: 32, pending: 7234, pool: 107
I   10.02] Elapsed: 10.02, vertices: 119, facets final: 41, pending: 11239, pool: 160
I   15.04] Elapsed: 15.04, vertices: 142, facets final: 52, pending: 15604, pool: 176
I   20.05] Elapsed: 20.05, vertices: 159, facets final: 56, pending: 18477, pool: 194
I   25.05] Elapsed: 25.05, vertices: 176, facets final: 59, pending: 19856, pool: 200
I   30.11] Elapsed: 30.11, vertices: 193, facets final: 60, pending: 22567, pool: 198
I   35.15] Elapsed: 35.15, vertices: 208, facets final: 61, pending: 23489, pool: 200
I   40.35] Elapsed: 40.35, vertices: 223, facets final: 65, pending: 24375, pool: 200
I   45.36] Elapsed: 45.36, vertices: 237, facets final: 66, pending: 25264, pool: 200
I   50.39] Elapsed: 50.39, vertices: 250, facets final: 67, pending: 26066, pool: 200
I   55.48] Elapsed: 55.48, vertices: 261, facets final: 68, pending: 27697, pool: 200
I   60.58] Elapsed: 1:01, vertices: 271, facets final: 69, pending: 28922, pool: 200
I   65.63] Elapsed: 1:06, vertices: 280, facets final: 71, pending: 30130, pool: 200
I   70.71] Elapsed: 1:11, vertices: 290, facets final: 73, pending: 30960, pool: 200
I   75.89] Elapsed: 1:16, vertices: 300, facets final: 74, pending: 31826, pool: 200
I   81.15] Elapsed: 1:21, vertices: 310, facets final: 78, pending: 32295, pool: 199
I   86.50] Elapsed: 1:27, vertices: 320, facets final: 81, pending: 33196, pool: 200
I   91.55] Elapsed: 1:32, vertices: 329, facets final: 82, pending: 34027, pool: 199
I   96.72] Elapsed: 1:37, vertices: 339, facets final: 83, pending: 34895, pool: 200
I  101.84] Elapsed: 1:42, vertices: 349, facets final: 83, pending: 35723, pool: 200
I  107.20] Elapsed: 1:47, vertices: 359, facets final: 86, pending: 36254, pool: 200
I  112.30] Elapsed: 1:52, vertices: 368, facets final: 87, pending: 37016, pool: 200
I  117.65] Elapsed: 1:58, vertices: 377, facets final: 88, pending: 37430, pool: 200
I  122.76] Elapsed: 2:03, vertices: 386, facets final: 90, pending: 37296, pool: 200
I  128.15] Elapsed: 2:08, vertices: 394, facets final: 91, pending: 37768, pool: 200
I  133.25] Elapsed: 2:13, vertices: 403, facets final: 93, pending: 38670, pool: 199
I  138.56] Elapsed: 2:19, vertices: 411, facets final: 94, pending: 38997, pool: 200
I  143.58] Elapsed: 2:24, vertices: 419, facets final: 95, pending: 39409, pool: 200
I  149.21] Elapsed: 2:29, vertices: 428, facets final: 95, pending: 39735, pool: 200
I  154.27] Elapsed: 2:34, vertices: 436, facets final: 97, pending: 40272, pool: 200
I  159.70] Elapsed: 2:40, vertices: 444, facets final: 98, pending: 40725, pool: 200
I  164.81] Elapsed: 2:45, vertices: 451, facets final: 100, pending: 41468, pool: 200
I  170.24] Elapsed: 2:50, vertices: 459, facets final: 103, pending: 41924, pool: 200
I  175.28] Elapsed: 2:55, vertices: 465, facets final: 104, pending: 42155, pool: 200
I  180.59] Elapsed: 3:01, vertices: 473, facets final: 108, pending: 42432, pool: 200
I  186.08] Elapsed: 3:06, vertices: 481, facets final: 108, pending: 42566, pool: 200
I  191.10] Elapsed: 3:11, vertices: 488, facets final: 108, pending: 42616, pool: 200
I  196.75] Elapsed: 3:17, vertices: 497, facets final: 109, pending: 42866, pool: 200
I  202.22] Elapsed: 3:22, vertices: 504, facets final: 111, pending: 42973, pool: 200
I  207.60] Elapsed: 3:28, vertices: 512, facets final: 113, pending: 43188, pool: 200
I  212.99] Elapsed: 3:33, vertices: 519, facets final: 116, pending: 43628, pool: 200
I  218.12] Elapsed: 3:38, vertices: 527, facets final: 116, pending: 44009, pool: 199
I  223.57] Elapsed: 3:44, vertices: 534, facets final: 119, pending: 44528, pool: 200
I  228.58] Elapsed: 3:49, vertices: 540, facets final: 122, pending: 44784, pool: 200
I  233.78] Elapsed: 3:54, vertices: 548, facets final: 124, pending: 44737, pool: 200
I  238.94] Elapsed: 3:59, vertices: 555, facets final: 126, pending: 44782, pool: 200
I  243.98] Elapsed: 4:04, vertices: 562, facets final: 127, pending: 44844, pool: 200
I  249.97] Elapsed: 4:10, vertices: 570, facets final: 128, pending: 45308, pool: 200
I  255.02] Elapsed: 4:15, vertices: 576, facets final: 129, pending: 45413, pool: 198
I  260.11] Elapsed: 4:20, vertices: 583, facets final: 131, pending: 45469, pool: 199
I  265.33] Elapsed: 4:25, vertices: 589, facets final: 134, pending: 45851, pool: 200
I  270.34] Elapsed: 4:30, vertices: 595, facets final: 136, pending: 45832, pool: 200
I  275.66] Elapsed: 4:36, vertices: 602, facets final: 137, pending: 45881, pool: 199
I  280.85] Elapsed: 4:41, vertices: 609, facets final: 138, pending: 45773, pool: 199
I  286.28] Elapsed: 4:46, vertices: 617, facets final: 140, pending: 46028, pool: 200
I  292.03] Elapsed: 4:52, vertices: 623, facets final: 140, pending: 45812, pool: 200
I  297.52] Elapsed: 4:58, vertices: 631, facets final: 140, pending: 45989, pool: 197
I  302.80] Elapsed: 5:03, vertices: 637, facets final: 142, pending: 46124, pool: 200
I  307.89] Elapsed: 5:08, vertices: 644, facets final: 142, pending: 46248, pool: 199
I  313.16] Elapsed: 5:13, vertices: 652, facets final: 146, pending: 46418, pool: 200
I  318.69] Elapsed: 5:19, vertices: 660, facets final: 148, pending: 46450, pool: 200
I  323.94] Elapsed: 5:24, vertices: 667, facets final: 150, pending: 46568, pool: 200
I  329.49] Elapsed: 5:29, vertices: 675, facets final: 153, pending: 46707, pool: 200
I  334.52] Elapsed: 5:35, vertices: 682, facets final: 158, pending: 46859, pool: 199
I  339.74] Elapsed: 5:40, vertices: 688, facets final: 161, pending: 46768, pool: 200
I  344.76] Elapsed: 5:45, vertices: 695, facets final: 165, pending: 46993, pool: 200
I  350.16] Elapsed: 5:50, vertices: 702, facets final: 165, pending: 47399, pool: 200
I  355.66] Elapsed: 5:56, vertices: 710, facets final: 166, pending: 47329, pool: 197
I  361.25] Elapsed: 6:01, vertices: 717, facets final: 166, pending: 47031, pool: 200
I  366.29] Elapsed: 6:06, vertices: 724, facets final: 168, pending: 46742, pool: 200
I  371.49] Elapsed: 6:11, vertices: 730, facets final: 170, pending: 46850, pool: 200
I  376.59] Elapsed: 6:17, vertices: 737, facets final: 172, pending: 47047, pool: 200
I  382.12] Elapsed: 6:22, vertices: 744, facets final: 173, pending: 46982, pool: 200
I  387.52] Elapsed: 6:28, vertices: 751, facets final: 178, pending: 46900, pool: 200
I  393.14] Elapsed: 6:33, vertices: 759, facets final: 182, pending: 47321, pool: 200
I  398.46] Elapsed: 6:38, vertices: 767, facets final: 184, pending: 47470, pool: 200
I  403.47] Elapsed: 6:43, vertices: 773, facets final: 185, pending: 47510, pool: 200
I  409.35] Elapsed: 6:49, vertices: 780, facets final: 186, pending: 47369, pool: 200
I  414.88] Elapsed: 6:55, vertices: 787, facets final: 189, pending: 47370, pool: 200
I  420.26] Elapsed: 7:00, vertices: 795, facets final: 195, pending: 47478, pool: 200
I  425.92] Elapsed: 7:06, vertices: 802, facets final: 205, pending: 47444, pool: 200
I  431.00] Elapsed: 7:11, vertices: 808, facets final: 207, pending: 47412, pool: 199
I  436.70] Elapsed: 7:17, vertices: 816, facets final: 207, pending: 47508, pool: 200
I  442.01] Elapsed: 7:22, vertices: 822, facets final: 211, pending: 47202, pool: 199
I  447.97] Elapsed: 7:28, vertices: 830, facets final: 217, pending: 47521, pool: 200
I  453.20] Elapsed: 7:33, vertices: 837, facets final: 219, pending: 47459, pool: 200
I  458.28] Elapsed: 7:38, vertices: 844, facets final: 222, pending: 47090, pool: 200
I  464.23] Elapsed: 7:44, vertices: 852, facets final: 226, pending: 47270, pool: 200
I  469.36] Elapsed: 7:49, vertices: 858, facets final: 227, pending: 47202, pool: 199
I  474.90] Elapsed: 7:55, vertices: 865, facets final: 230, pending: 47353, pool: 200
I  479.93] Elapsed: 8:00, vertices: 872, facets final: 231, pending: 47501, pool: 200
I  485.25] Elapsed: 8:05, vertices: 879, facets final: 236, pending: 47687, pool: 200
I  490.35] Elapsed: 8:10, vertices: 886, facets final: 240, pending: 47566, pool: 200
I  495.68] Elapsed: 8:16, vertices: 892, facets final: 242, pending: 47577, pool: 200
I  501.09] Elapsed: 8:21, vertices: 900, facets final: 243, pending: 47386, pool: 200
I  506.57] Elapsed: 8:27, vertices: 906, facets final: 244, pending: 47444, pool: 200
I  512.31] Elapsed: 8:32, vertices: 913, facets final: 247, pending: 47654, pool: 200
I  517.73] Elapsed: 8:38, vertices: 919, facets final: 252, pending: 47500, pool: 200
I  523.09] Elapsed: 8:43, vertices: 926, facets final: 256, pending: 47739, pool: 200
I  528.12] Elapsed: 8:48, vertices: 933, facets final: 256, pending: 47878, pool: 200
I  533.60] Elapsed: 8:54, vertices: 940, facets final: 257, pending: 48154, pool: 200
I  539.28] Elapsed: 8:59, vertices: 947, facets final: 260, pending: 48068, pool: 200
I  544.29] Elapsed: 9:04, vertices: 954, facets final: 262, pending: 48285, pool: 200
I  549.78] Elapsed: 9:10, vertices: 960, facets final: 262, pending: 48402, pool: 200
I  555.36] Elapsed: 9:15, vertices: 966, facets final: 267, pending: 48464, pool: 200
I  560.64] Elapsed: 9:21, vertices: 974, facets final: 271, pending: 48587, pool: 200
I  566.02] Elapsed: 9:26, vertices: 982, facets final: 275, pending: 48456, pool: 200
I  571.53] Elapsed: 9:32, vertices: 990, facets final: 277, pending: 48513, pool: 200
I  577.24] Elapsed: 9:37, vertices: 997, facets final: 278, pending: 48621, pool: 200
I  582.63] Elapsed: 9:43, vertices: 1003, facets final: 283, pending: 48661, pool: 200
I  587.80] Elapsed: 9:48, vertices: 1010, facets final: 284, pending: 48731, pool: 200
I  593.31] Elapsed: 9:53, vertices: 1016, facets final: 289, pending: 48687, pool: 200
I  598.94] Elapsed: 9:59, vertices: 1024, facets final: 293, pending: 48671, pool: 200
I  604.64] Elapsed: 10:05, vertices: 1032, facets final: 295, pending: 48684, pool: 200
I  610.10] Elapsed: 10:10, vertices: 1039, facets final: 301, pending: 48447, pool: 200
I  615.21] Elapsed: 10:15, vertices: 1045, facets final: 302, pending: 48393, pool: 199
I  620.36] Elapsed: 10:20, vertices: 1053, facets final: 302, pending: 48388, pool: 200
I  625.55] Elapsed: 10:26, vertices: 1060, facets final: 303, pending: 48303, pool: 200
I  631.14] Elapsed: 10:31, vertices: 1067, facets final: 310, pending: 48537, pool: 200
I  636.55] Elapsed: 10:37, vertices: 1074, facets final: 312, pending: 48575, pool: 200
I  641.91] Elapsed: 10:42, vertices: 1081, facets final: 316, pending: 48875, pool: 199
I  647.21] Elapsed: 10:47, vertices: 1086, facets final: 320, pending: 49063, pool: 200
I  653.16] Elapsed: 10:53, vertices: 1093, facets final: 322, pending: 48992, pool: 200
I  658.35] Elapsed: 10:58, vertices: 1100, facets final: 327, pending: 48900, pool: 200
I  663.41] Elapsed: 11:03, vertices: 1107, facets final: 333, pending: 48699, pool: 200
I  668.44] Elapsed: 11:08, vertices: 1114, facets final: 335, pending: 48667, pool: 200
I  674.10] Elapsed: 11:14, vertices: 1121, facets final: 339, pending: 48943, pool: 200
I  679.33] Elapsed: 11:19, vertices: 1128, facets final: 343, pending: 48730, pool: 200
I  684.38] Elapsed: 11:24, vertices: 1134, facets final: 349, pending: 48730, pool: 200
I  690.32] Elapsed: 11:30, vertices: 1141, facets final: 349, pending: 48753, pool: 200
I  695.74] Elapsed: 11:36, vertices: 1147, facets final: 350, pending: 48663, pool: 200
I  701.21] Elapsed: 11:41, vertices: 1154, facets final: 356, pending: 48729, pool: 200
I  706.54] Elapsed: 11:47, vertices: 1160, facets final: 359, pending: 48792, pool: 200
I  712.22] Elapsed: 11:52, vertices: 1168, facets final: 368, pending: 48799, pool: 200
I  717.35] Elapsed: 11:57, vertices: 1175, facets final: 373, pending: 48637, pool: 200
I  723.46] Elapsed: 12:03, vertices: 1182, facets final: 379, pending: 48561, pool: 200
I  728.86] Elapsed: 12:09, vertices: 1189, facets final: 383, pending: 48739, pool: 200
I  734.41] Elapsed: 12:14, vertices: 1196, facets final: 387, pending: 48646, pool: 200
I  739.99] Elapsed: 12:20, vertices: 1202, facets final: 390, pending: 48551, pool: 200
I  745.40] Elapsed: 12:25, vertices: 1209, facets final: 391, pending: 48601, pool: 200
I  750.43] Elapsed: 12:30, vertices: 1217, facets final: 395, pending: 48650, pool: 200
I  755.43] Elapsed: 12:35, vertices: 1224, facets final: 398, pending: 48665, pool: 200
I  760.68] Elapsed: 12:41, vertices: 1230, facets final: 398, pending: 48825, pool: 200
I  765.92] Elapsed: 12:46, vertices: 1238, facets final: 398, pending: 49017, pool: 198
I  771.48] Elapsed: 12:51, vertices: 1246, facets final: 405, pending: 49131, pool: 200
I  776.52] Elapsed: 12:57, vertices: 1253, facets final: 406, pending: 49032, pool: 200
I  781.75] Elapsed: 13:02, vertices: 1260, facets final: 412, pending: 48867, pool: 199
I  787.57] Elapsed: 13:08, vertices: 1267, facets final: 415, pending: 48800, pool: 200
I  793.29] Elapsed: 13:13, vertices: 1274, facets final: 422, pending: 49033, pool: 200
I  798.36] Elapsed: 13:18, vertices: 1279, facets final: 422, pending: 49061, pool: 200
I  803.90] Elapsed: 13:24, vertices: 1286, facets final: 425, pending: 49397, pool: 200
I  809.35] Elapsed: 13:29, vertices: 1293, facets final: 430, pending: 49378, pool: 200
I  814.44] Elapsed: 13:34, vertices: 1299, facets final: 432, pending: 49099, pool: 200
I  819.87] Elapsed: 13:40, vertices: 1307, facets final: 436, pending: 49011, pool: 200
I  825.41] Elapsed: 13:45, vertices: 1315, facets final: 444, pending: 49092, pool: 200
I  830.76] Elapsed: 13:51, vertices: 1322, facets final: 447, pending: 49066, pool: 200
I  836.93] Elapsed: 13:57, vertices: 1330, facets final: 451, pending: 49077, pool: 200
I  842.05] Elapsed: 14:02, vertices: 1337, facets final: 462, pending: 49032, pool: 200
I  847.58] Elapsed: 14:08, vertices: 1344, facets final: 467, pending: 49059, pool: 200
I  853.71] Elapsed: 14:14, vertices: 1351, facets final: 472, pending: 48933, pool: 200
I  859.18] Elapsed: 14:19, vertices: 1358, facets final: 482, pending: 48592, pool: 200
I  864.19] Elapsed: 14:24, vertices: 1365, facets final: 489, pending: 48742, pool: 199
I  869.25] Elapsed: 14:29, vertices: 1371, facets final: 496, pending: 48754, pool: 200
I  874.46] Elapsed: 14:34, vertices: 1379, facets final: 501, pending: 48735, pool: 200
I  879.93] Elapsed: 14:40, vertices: 1387, facets final: 509, pending: 48689, pool: 200
I  885.26] Elapsed: 14:45, vertices: 1395, facets final: 515, pending: 48618, pool: 199
I  890.72] Elapsed: 14:51, vertices: 1402, facets final: 516, pending: 48639, pool: 199
I  895.75] Elapsed: 14:56, vertices: 1408, facets final: 518, pending: 48557, pool: 200
I  900.95] Elapsed: 15:01, vertices: 1415, facets final: 522, pending: 48647, pool: 200
I  906.05] Elapsed: 15:06, vertices: 1422, facets final: 524, pending: 48774, pool: 200
I  911.72] Elapsed: 15:12, vertices: 1430, facets final: 533, pending: 48542, pool: 200
I  916.73] Elapsed: 15:17, vertices: 1437, facets final: 534, pending: 48495, pool: 200
I  921.82] Elapsed: 15:22, vertices: 1444, facets final: 540, pending: 48581, pool: 200
I  926.84] Elapsed: 15:27, vertices: 1451, facets final: 549, pending: 48648, pool: 200
I  931.85] Elapsed: 15:32, vertices: 1458, facets final: 556, pending: 48548, pool: 200
I  937.20] Elapsed: 15:37, vertices: 1465, facets final: 559, pending: 48475, pool: 200
I  942.48] Elapsed: 15:42, vertices: 1472, facets final: 567, pending: 48572, pool: 200
I  947.93] Elapsed: 15:48, vertices: 1479, facets final: 570, pending: 48449, pool: 200
I  953.76] Elapsed: 15:54, vertices: 1486, facets final: 577, pending: 48121, pool: 200
I  959.24] Elapsed: 15:59, vertices: 1494, facets final: 588, pending: 48112, pool: 199
I  964.51] Elapsed: 16:05, vertices: 1502, facets final: 597, pending: 48041, pool: 200
I  969.65] Elapsed: 16:10, vertices: 1509, facets final: 605, pending: 47998, pool: 200
I  974.94] Elapsed: 16:15, vertices: 1516, facets final: 612, pending: 47900, pool: 200
I  979.94] Elapsed: 16:20, vertices: 1522, facets final: 630, pending: 47871, pool: 200
I  985.33] Elapsed: 16:25, vertices: 1529, facets final: 637, pending: 47760, pool: 200
I  990.65] Elapsed: 16:31, vertices: 1537, facets final: 639, pending: 47917, pool: 200
I  995.86] Elapsed: 16:36, vertices: 1544, facets final: 642, pending: 47805, pool: 200
I 1001.38] Elapsed: 16:41, vertices: 1552, facets final: 655, pending: 47805, pool: 200
I 1006.97] Elapsed: 16:47, vertices: 1558, facets final: 662, pending: 47604, pool: 200
I 1012.39] Elapsed: 16:52, vertices: 1565, facets final: 666, pending: 47505, pool: 200
I 1017.65] Elapsed: 16:58, vertices: 1572, facets final: 682, pending: 47565, pool: 200
I 1022.69] Elapsed: 17:03, vertices: 1579, facets final: 689, pending: 47578, pool: 200
I 1028.07] Elapsed: 17:08, vertices: 1587, facets final: 696, pending: 47575, pool: 200
I 1033.11] Elapsed: 17:13, vertices: 1594, facets final: 700, pending: 47481, pool: 200
I 1038.88] Elapsed: 17:19, vertices: 1602, facets final: 706, pending: 47338, pool: 200
I 1044.04] Elapsed: 17:24, vertices: 1609, facets final: 716, pending: 47232, pool: 200
I 1049.05] Elapsed: 17:29, vertices: 1617, facets final: 720, pending: 47151, pool: 200
I 1054.40] Elapsed: 17:34, vertices: 1625, facets final: 737, pending: 47143, pool: 199
I 1059.70] Elapsed: 17:40, vertices: 1632, facets final: 743, pending: 47039, pool: 200
I 1065.09] Elapsed: 17:45, vertices: 1639, facets final: 749, pending: 46967, pool: 200
