Using 3 threads
Thread 1 started ...
Thread 2 started ...
C maximal rule for r=a:bc;s=a:bdr; ar,rs,cr,dr
C MOLP problem=06.vlp, minimize
C rows=43, columns=213, objectives=22
I 2292.30] Elapsed: 38:12, vertices: 380, facets final: 27276, pending: 221111, eq: 25884, out: 29785, in: 21014, pool: 112
I 2347.53] Elapsed: 39:08, vertices: 381, facets final: 27284, pending: 215740, eq: 19361, out: 25887, in: 20524, pool: 116
I 2414.64] Elapsed: 40:15, vertices: 382, facets final: 27295, pending: 224269, eq: 23241, out: 23489, in: 32029, pool: 117
I 2475.45] Elapsed: 41:15, vertices: 383, facets final: 27309, pending: 213582, eq: 16669, out: 25760, in: 15087, pool: 117
I 2520.79] Elapsed: 42:01, vertices: 384, facets final: 27323, pending: 194769, eq: 19220, out: 23650, in: 4851, pool: 119
I 2572.90] Elapsed: 42:53, vertices: 385, facets final: 27331, pending: 185553, eq: 14342, out: 22024, in: 12816, pool: 120
I 2615.79] Elapsed: 43:36, vertices: 386, facets final: 27340, pending: 179718, eq: 13970, out: 20396, in: 14570, pool: 120
I 2642.28] Elapsed: 44:02, vertices: 387, facets final: 27355, pending: 171843, eq: 14199, out: 15252, in: 7392, pool: 119
I 2672.86] Elapsed: 44:33, vertices: 388, facets final: 27374, pending: 162434, eq: 14747, out: 15146, in: 5756, pool: 118
I 2705.87] Elapsed: 45:06, vertices: 389, facets final: 27392, pending: 164891, eq: 12147, out: 12604, in: 15079, pool: 117
I 2734.95] Elapsed: 45:35, vertices: 390, facets final: 27422, pending: 167893, eq: 11329, out: 11506, in: 14538, pool: 117
I 2763.07] Elapsed: 46:03, vertices: 391, facets final: 27443, pending: 154762, eq: 11284, out: 14752, in: 1642, pool: 116
I 2785.34] Elapsed: 46:25, vertices: 392, facets final: 27481, pending: 152771, eq: 13017, out: 9764, in: 7811, pool: 115
I 2810.33] Elapsed: 46:50, vertices: 393, facets final: 27506, pending: 149350, eq: 14568, out: 10632, in: 7236, pool: 114
I 2828.20] Elapsed: 47:08, vertices: 394, facets final: 27548, pending: 142022, eq: 7094, out: 9272, in: 1986, pool: 114
I 2853.93] Elapsed: 47:34, vertices: 395, facets final: 27576, pending: 142054, eq: 8309, out: 8468, in: 8528, pool: 115
I 2868.31] Elapsed: 47:48, vertices: 396, facets final: 27611, pending: 138195, eq: 7961, out: 8312, in: 4488, pool: 117
I 2886.12] Elapsed: 48:06, vertices: 397, facets final: 27629, pending: 142300, eq: 8480, out: 8288, in: 12411, pool: 117
I 2904.00] Elapsed: 48:24, vertices: 398, facets final: 27658, pending: 150836, eq: 10167, out: 8239, in: 16804, pool: 116
I 2923.10] Elapsed: 48:43, vertices: 399, facets final: 27686, pending: 153799, eq: 12834, out: 9494, in: 12485, pool: 116
I 2942.22] Elapsed: 49:02, vertices: 400, facets final: 27719, pending: 152825, eq: 7950, out: 11214, in: 10273, pool: 115
I 2942.76] recalculating facets...
I 2962.04] Elapsed: 49:22, vertices: 401, facets final: 27746, pending: 146039, eq: 9000, out: 9366, in: 2607, pool: 116
I 2983.27] Elapsed: 49:43, vertices: 402, facets final: 27777, pending: 151408, eq: 6161, out: 8844, in: 14244, pool: 117
I 3007.37] Elapsed: 50:07, vertices: 403, facets final: 27801, pending: 148100, eq: 8959, out: 10796, in: 7512, pool: 118
I 3022.72] Elapsed: 50:23, vertices: 404, facets final: 27829, pending: 151199, eq: 5070, out: 8052, in: 11179, pool: 118
I 3036.41] Elapsed: 50:36, vertices: 405, facets final: 27849, pending: 146821, eq: 9148, out: 8119, in: 3761, pool: 117
I 3052.13] Elapsed: 50:52, vertices: 406, facets final: 27879, pending: 142921, eq: 8073, out: 7968, in: 4098, pool: 117
I 3065.86] Elapsed: 51:06, vertices: 407, facets final: 27924, pending: 143698, eq: 8350, out: 7442, in: 8264, pool: 116
I 3080.45] Elapsed: 51:20, vertices: 408, facets final: 27947, pending: 140457, eq: 7022, out: 8406, in: 5188, pool: 115
I 3098.61] Elapsed: 51:39, vertices: 409, facets final: 27974, pending: 151777, eq: 3278, out: 6530, in: 17877, pool: 114
I 3122.80] Elapsed: 52:03, vertices: 410, facets final: 27998, pending: 161928, eq: 4055, out: 10158, in: 20333, pool: 115
I 3144.69] Elapsed: 52:25, vertices: 411, facets final: 28023, pending: 163745, eq: 4555, out: 11923, in: 13765, pool: 114
I 3169.01] Elapsed: 52:49, vertices: 412, facets final: 28045, pending: 161954, eq: 7280, out: 10166, in: 8397, pool: 114
I 3188.74] Elapsed: 53:09, vertices: 413, facets final: 28070, pending: 159056, eq: 5326, out: 10861, in: 7988, pool: 113
I 3203.48] Elapsed: 53:23, vertices: 414, facets final: 28098, pending: 153434, eq: 7649, out: 8190, in: 2596, pool: 112
I 3217.79] Elapsed: 53:38, vertices: 415, facets final: 28121, pending: 147331, eq: 5912, out: 7658, in: 1578, pool: 111
I 3232.36] Elapsed: 53:52, vertices: 416, facets final: 28157, pending: 144388, eq: 6764, out: 7489, in: 4582, pool: 110
I 3243.30] Elapsed: 54:03, vertices: 417, facets final: 28184, pending: 137975, eq: 5739, out: 6528, in: 142, pool: 110
I 3259.82] Elapsed: 54:20, vertices: 418, facets final: 28222, pending: 136571, eq: 4819, out: 6279, in: 4913, pool: 109
I 3268.75] Elapsed: 54:29, vertices: 419, facets final: 28263, pending: 130608, eq: 9467, out: 6160, in: 238, pool: 108
I 3276.38] Elapsed: 54:36, vertices: 420, facets final: 28306, pending: 126358, eq: 4386, out: 5772, in: 1565, pool: 108
