C copy string: r=c:ab;ar,br,cr,dr;a,b,c,dr; ineq: base19.txt
I    5.00] Elapsed: 5.00, vertices: 207, facets final: 29, pending: 9856, pool: 300
I 1010.21] Elapsed: 16:50, vertices: 4399, facets final: 2602, pending: 39642, pool: 300
I 1015.29] Elapsed: 16:55, vertices: 4427, facets final: 2652, pending: 39478, pool: 300
I 1020.29] Elapsed: 17:00, vertices: 4459, facets final: 2701, pending: 39369, pool: 300
I 1025.34] Elapsed: 17:05, vertices: 4491, facets final: 2757, pending: 39273, pool: 300
I 1030.40] Elapsed: 17:10, vertices: 4521, facets final: 2793, pending: 39031, pool: 300
I 1035.43] Elapsed: 17:15, vertices: 4551, facets final: 2853, pending: 38997, pool: 300
I 1040.47] Elapsed: 17:20, vertices: 4579, facets final: 2914, pending: 38834, pool: 300
I 1045.59] Elapsed: 17:26, vertices: 4607, facets final: 2953, pending: 38692, pool: 300
I 1050.72] Elapsed: 17:31, vertices: 4636, facets final: 3008, pending: 38541, pool: 300
I 1055.80] Elapsed: 17:36, vertices: 4664, facets final: 3060, pending: 38349, pool: 300
I 1060.80] Elapsed: 17:41, vertices: 4690, facets final: 3081, pending: 38169, pool: 300
I 1065.95] Elapsed: 17:46, vertices: 4717, facets final: 3136, pending: 38080, pool: 300
I 1071.05] Elapsed: 17:51, vertices: 4742, facets final: 3208, pending: 37938, pool: 300
I 1076.11] Elapsed: 17:56, vertices: 4769, facets final: 3250, pending: 37770, pool: 300
I 1081.16] Elapsed: 18:01, vertices: 4799, facets final: 3303, pending: 37633, pool: 300
I 1086.20] Elapsed: 18:06, vertices: 4831, facets final: 3361, pending: 37522, pool: 299
I 1091.24] Elapsed: 18:11, vertices: 4861, facets final: 3456, pending: 37309, pool: 299
I 1096.25] Elapsed: 18:16, vertices: 4892, facets final: 3534, pending: 37106, pool: 300
I 1101.26] Elapsed: 18:21, vertices: 4921, facets final: 3580, pending: 36988, pool: 300
I 1106.27] Elapsed: 18:26, vertices: 4949, facets final: 3638, pending: 36866, pool: 300
I 1111.40] Elapsed: 18:31, vertices: 4978, facets final: 3691, pending: 36601, pool: 299
I 1116.46] Elapsed: 18:36, vertices: 5006, facets final: 3722, pending: 36433, pool: 300
I 1121.50] Elapsed: 18:42, vertices: 5033, facets final: 3773, pending: 36318, pool: 300
I 1126.50] Elapsed: 18:47, vertices: 5061, facets final: 3822, pending: 36139, pool: 299
I 1131.56] Elapsed: 18:52, vertices: 5089, facets final: 3893, pending: 35982, pool: 300
I 1136.64] Elapsed: 18:57, vertices: 5117, facets final: 3934, pending: 35870, pool: 300
I 1141.78] Elapsed: 19:02, vertices: 5146, facets final: 3986, pending: 35704, pool: 300
I 1146.85] Elapsed: 19:07, vertices: 5174, facets final: 4036, pending: 35638, pool: 300
I 1152.03] Elapsed: 19:12, vertices: 5201, facets final: 4100, pending: 35467, pool: 300
I 1157.17] Elapsed: 19:17, vertices: 5228, facets final: 4158, pending: 35290, pool: 300
I 1162.32] Elapsed: 19:22, vertices: 5255, facets final: 4220, pending: 35161, pool: 300
I 1167.41] Elapsed: 19:27, vertices: 5282, facets final: 4256, pending: 35146, pool: 300
I 1172.59] Elapsed: 19:33, vertices: 5308, facets final: 4329, pending: 34931, pool: 300
I 1177.71] Elapsed: 19:38, vertices: 5339, facets final: 4407, pending: 34694, pool: 300
I 1182.76] Elapsed: 19:43, vertices: 5373, facets final: 4504, pending: 34431, pool: 300
I 1187.82] Elapsed: 19:48, vertices: 5406, facets final: 4575, pending: 34293, pool: 300
I 1192.92] Elapsed: 19:53, vertices: 5439, facets final: 4651, pending: 34134, pool: 300
I 1197.97] Elapsed: 19:58, vertices: 5473, facets final: 4747, pending: 33900, pool: 300
I 1202.97] Elapsed: 20:03, vertices: 5505, facets final: 4825, pending: 33682, pool: 300
I 1207.97] Elapsed: 20:08, vertices: 5536, facets final: 4933, pending: 33444, pool: 300
I 1213.05] Elapsed: 20:13, vertices: 5568, facets final: 5044, pending: 33240, pool: 300
I 1218.15] Elapsed: 20:18, vertices: 5600, facets final: 5120, pending: 32977, pool: 300
I 1223.22] Elapsed: 20:23, vertices: 5632, facets final: 5208, pending: 32757, pool: 300
I 1228.32] Elapsed: 20:28, vertices: 5663, facets final: 5358, pending: 32529, pool: 300
I 1233.36] Elapsed: 20:33, vertices: 5694, facets final: 5466, pending: 32349, pool: 299
I 1238.51] Elapsed: 20:39, vertices: 5726, facets final: 5563, pending: 32211, pool: 300
I 1243.56] Elapsed: 20:44, vertices: 5757, facets final: 5644, pending: 32046, pool: 300
I 1248.72] Elapsed: 20:49, vertices: 5788, facets final: 5762, pending: 31800, pool: 300
I 1253.84] Elapsed: 20:54, vertices: 5817, facets final: 5886, pending: 31606, pool: 300
I 1258.94] Elapsed: 20:59, vertices: 5847, facets final: 5994, pending: 31350, pool: 300
I 1264.01] Elapsed: 21:04, vertices: 5876, facets final: 6129, pending: 31146, pool: 300
I 1269.04] Elapsed: 21:09, vertices: 5905, facets final: 6233, pending: 30938, pool: 300
I 1274.16] Elapsed: 21:14, vertices: 5934, facets final: 6363, pending: 30715, pool: 300
I 1279.28] Elapsed: 21:19, vertices: 5964, facets final: 6476, pending: 30564, pool: 300
I 1284.36] Elapsed: 21:24, vertices: 5993, facets final: 6605, pending: 30365, pool: 300
I 1289.41] Elapsed: 21:29, vertices: 6021, facets final: 6770, pending: 30170, pool: 300
I 1294.52] Elapsed: 21:35, vertices: 6051, facets final: 6887, pending: 30014, pool: 300
I 1299.66] Elapsed: 21:40, vertices: 6081, facets final: 6967, pending: 29841, pool: 300
I 1304.74] Elapsed: 21:45, vertices: 6109, facets final: 7098, pending: 29636, pool: 300
I 1309.88] Elapsed: 21:50, vertices: 6138, facets final: 7209, pending: 29438, pool: 300
I 1314.90] Elapsed: 21:55, vertices: 6166, facets final: 7360, pending: 29219, pool: 300
I 1319.99] Elapsed: 22:00, vertices: 6194, facets final: 7500, pending: 29019, pool: 300
I 1324.99] Elapsed: 22:05, vertices: 6222, facets final: 7621, pending: 28816, pool: 300
I 1329.99] Elapsed: 22:10, vertices: 6250, facets final: 7770, pending: 28559, pool: 300
I 1335.02] Elapsed: 22:15, vertices: 6278, facets final: 7924, pending: 28373, pool: 300
I 1340.09] Elapsed: 22:20, vertices: 6306, facets final: 8055, pending: 28148, pool: 300
I 1345.17] Elapsed: 22:25, vertices: 6334, facets final: 8189, pending: 27954, pool: 300
I 1350.17] Elapsed: 22:30, vertices: 6364, facets final: 8328, pending: 27700, pool: 300
I 1355.24] Elapsed: 22:35, vertices: 6394, facets final: 8499, pending: 27465, pool: 300
I 1360.34] Elapsed: 22:40, vertices: 6424, facets final: 8643, pending: 27261, pool: 300
I 1365.35] Elapsed: 22:45, vertices: 6453, facets final: 8811, pending: 26942, pool: 299
I 1370.39] Elapsed: 22:50, vertices: 6483, facets final: 8992, pending: 26644, pool: 299
I 1375.53] Elapsed: 22:56, vertices: 6513, facets final: 9152, pending: 26394, pool: 299
I 1380.57] Elapsed: 23:01, vertices: 6543, facets final: 9302, pending: 26192, pool: 300
I 1385.63] Elapsed: 23:06, vertices: 6572, facets final: 9504, pending: 25949, pool: 299
I 1390.64] Elapsed: 23:11, vertices: 6600, facets final: 9740, pending: 25661, pool: 299
I 1395.69] Elapsed: 23:16, vertices: 6637, facets final: 10045, pending: 25332, pool: 299
I 1400.69] Elapsed: 23:21, vertices: 6676, facets final: 10362, pending: 25014, pool: 299
I 1405.70] Elapsed: 23:26, vertices: 6715, facets final: 10571, pending: 24720, pool: 299
I 1410.70] Elapsed: 23:31, vertices: 6752, facets final: 10894, pending: 24372, pool: 299
I 1415.78] Elapsed: 23:36, vertices: 6791, facets final: 11156, pending: 24018, pool: 300
I 1420.78] Elapsed: 23:41, vertices: 6829, facets final: 11425, pending: 23634, pool: 300
I 1425.78] Elapsed: 23:46, vertices: 6864, facets final: 11877, pending: 23102, pool: 300
I 1430.82] Elapsed: 23:51, vertices: 6900, facets final: 12312, pending: 22627, pool: 300
I 1435.90] Elapsed: 23:56, vertices: 6936, facets final: 12688, pending: 22148, pool: 300
I 1440.94] Elapsed: 24:01, vertices: 6973, facets final: 13060, pending: 21696, pool: 299
I 1446.02] Elapsed: 24:06, vertices: 7007, facets final: 13533, pending: 21149, pool: 299
I 1451.05] Elapsed: 24:11, vertices: 7043, facets final: 13926, pending: 20706, pool: 300
I 1456.16] Elapsed: 24:16, vertices: 7077, facets final: 14471, pending: 20080, pool: 300
I 1461.22] Elapsed: 24:21, vertices: 7111, facets final: 14949, pending: 19569, pool: 299
I 1466.24] Elapsed: 24:26, vertices: 7146, facets final: 15378, pending: 19060, pool: 300
I 1471.24] Elapsed: 24:31, vertices: 7178, facets final: 15970, pending: 18464, pool: 298
I 1476.30] Elapsed: 24:36, vertices: 7211, facets final: 16485, pending: 17890, pool: 299
I 1481.30] Elapsed: 24:41, vertices: 7243, facets final: 17076, pending: 17232, pool: 299
I 1486.30] Elapsed: 24:46, vertices: 7275, facets final: 17645, pending: 16622, pool: 299
I 1491.38] Elapsed: 24:51, vertices: 7304, facets final: 18362, pending: 15885, pool: 299
I 1496.42] Elapsed: 24:56, vertices: 7335, facets final: 19024, pending: 15175, pool: 300
I 1501.45] Elapsed: 25:01, vertices: 7367, facets final: 19629, pending: 14555, pool: 297
I 1506.45] Elapsed: 25:06, vertices: 7393, facets final: 20518, pending: 13605, pool: 298
I 1511.52] Elapsed: 25:12, vertices: 7423, facets final: 21183, pending: 12891, pool: 299
I 1516.61] Elapsed: 25:17, vertices: 7449, facets final: 22127, pending: 11912, pool: 297
I 1521.70] Elapsed: 25:22, vertices: 7479, facets final: 22867, pending: 11136, pool: 297
I 1526.77] Elapsed: 25:27, vertices: 7504, facets final: 23802, pending: 10161, pool: 299
I 1531.83] Elapsed: 25:32, vertices: 7531, facets final: 24681, pending: 9260, pool: 296
I 1536.83] Elapsed: 25:37, vertices: 7555, facets final: 25689, pending: 8234, pool: 291
I 1541.92] Elapsed: 25:42, vertices: 7582, facets final: 26421, pending: 7494, pool: 291
