C applying rule 05.txt for base.txt
Using 2 threads
I    5.04] Elapsed: 5.04, vertices: 155, facets final: 26, pending: 17627, pool: 100
I  174.87] Elapsed: 2:55, vertices: 1200, facets final: 244, pending: 61695, pool: 100
I  179.93] Elapsed: 3:00, vertices: 1226, facets final: 252, pending: 63415, pool: 100
I  184.93] Elapsed: 3:05, vertices: 1242, facets final: 254, pending: 63795, pool: 100
I  189.93] Elapsed: 3:10, vertices: 1259, facets final: 264, pending: 64115, pool: 100
I  194.99] Elapsed: 3:15, vertices: 1274, facets final: 270, pending: 64336, pool: 100
I  200.45] Elapsed: 3:20, vertices: 1285, facets final: 274, pending: 63980, pool: 100
I  205.76] Elapsed: 3:26, vertices: 1302, facets final: 280, pending: 64273, pool: 100
I  210.87] Elapsed: 3:31, vertices: 1323, facets final: 288, pending: 65175, pool: 100
I  216.01] Elapsed: 3:36, vertices: 1337, facets final: 292, pending: 65561, pool: 100
I  221.22] Elapsed: 3:41, vertices: 1355, facets final: 298, pending: 65545, pool: 100
I  226.26] Elapsed: 3:46, vertices: 1370, facets final: 304, pending: 66039, pool: 100
I  231.67] Elapsed: 3:52, vertices: 1383, facets final: 306, pending: 66487, pool: 100
I  236.86] Elapsed: 3:57, vertices: 1401, facets final: 317, pending: 66353, pool: 100
I  242.02] Elapsed: 4:02, vertices: 1421, facets final: 322, pending: 66651, pool: 100
I  247.15] Elapsed: 4:07, vertices: 1437, facets final: 324, pending: 66941, pool: 100
I  252.45] Elapsed: 4:12, vertices: 1449, facets final: 328, pending: 67823, pool: 100
I  257.56] Elapsed: 4:18, vertices: 1466, facets final: 335, pending: 67415, pool: 100
I  262.60] Elapsed: 4:23, vertices: 1483, facets final: 343, pending: 67499, pool: 100
I  267.68] Elapsed: 4:28, vertices: 1503, facets final: 351, pending: 68241, pool: 100
I  272.99] Elapsed: 4:33, vertices: 1521, facets final: 360, pending: 68239, pool: 100
I  278.51] Elapsed: 4:39, vertices: 1541, facets final: 368, pending: 68830, pool: 100
I  283.58] Elapsed: 4:44, vertices: 1559, facets final: 374, pending: 69020, pool: 99
I  288.75] Elapsed: 4:49, vertices: 1580, facets final: 379, pending: 69203, pool: 100
I  293.88] Elapsed: 4:54, vertices: 1600, facets final: 388, pending: 69030, pool: 100
I  298.89] Elapsed: 4:59, vertices: 1617, facets final: 399, pending: 68787, pool: 100
I  304.17] Elapsed: 5:04, vertices: 1632, facets final: 407, pending: 69575, pool: 100
I  310.18] Elapsed: 5:10, vertices: 1652, facets final: 412, pending: 70034, pool: 100
I  315.21] Elapsed: 5:15, vertices: 1667, facets final: 420, pending: 70207, pool: 100
I  320.51] Elapsed: 5:21, vertices: 1689, facets final: 429, pending: 69798, pool: 100
I  325.89] Elapsed: 5:26, vertices: 1708, facets final: 443, pending: 69570, pool: 100
I  331.30] Elapsed: 5:31, vertices: 1728, facets final: 449, pending: 69513, pool: 100
I  337.01] Elapsed: 5:37, vertices: 1744, facets final: 452, pending: 68588, pool: 100
I  342.03] Elapsed: 5:42, vertices: 1757, facets final: 457, pending: 69015, pool: 100
I  347.09] Elapsed: 5:47, vertices: 1771, facets final: 462, pending: 68573, pool: 100
I  352.36] Elapsed: 5:52, vertices: 1790, facets final: 467, pending: 68334, pool: 100
I  357.38] Elapsed: 5:57, vertices: 1809, facets final: 473, pending: 68443, pool: 100
I  362.39] Elapsed: 6:02, vertices: 1827, facets final: 480, pending: 68453, pool: 100
I  367.91] Elapsed: 6:08, vertices: 1848, facets final: 493, pending: 68431, pool: 100
I  373.01] Elapsed: 6:13, vertices: 1862, facets final: 504, pending: 67894, pool: 100
I  378.11] Elapsed: 6:18, vertices: 1881, facets final: 517, pending: 67610, pool: 100
I  383.12] Elapsed: 6:23, vertices: 1898, facets final: 527, pending: 67690, pool: 100
I  388.16] Elapsed: 6:28, vertices: 1915, facets final: 543, pending: 67140, pool: 100
I  393.60] Elapsed: 6:34, vertices: 1932, facets final: 553, pending: 66732, pool: 100
I  398.69] Elapsed: 6:39, vertices: 1949, facets final: 560, pending: 66193, pool: 100
I  403.87] Elapsed: 6:44, vertices: 1967, facets final: 571, pending: 65849, pool: 100
I  409.00] Elapsed: 6:49, vertices: 1980, facets final: 579, pending: 66588, pool: 100
I  414.30] Elapsed: 6:54, vertices: 1993, facets final: 584, pending: 66071, pool: 100
I  419.43] Elapsed: 6:59, vertices: 2013, facets final: 593, pending: 65751, pool: 100
I  424.46] Elapsed: 7:04, vertices: 2030, facets final: 604, pending: 65352, pool: 100
I  429.55] Elapsed: 7:10, vertices: 2049, facets final: 619, pending: 65454, pool: 100
I  434.67] Elapsed: 7:15, vertices: 2069, facets final: 621, pending: 65445, pool: 100
I  439.73] Elapsed: 7:20, vertices: 2090, facets final: 638, pending: 65358, pool: 100
I  444.76] Elapsed: 7:25, vertices: 2107, facets final: 645, pending: 65840, pool: 100
I  450.00] Elapsed: 7:30, vertices: 2125, facets final: 658, pending: 65811, pool: 100
I  455.01] Elapsed: 7:35, vertices: 2147, facets final: 671, pending: 65571, pool: 100
I  460.10] Elapsed: 7:40, vertices: 2164, facets final: 679, pending: 65934, pool: 100
I  465.28] Elapsed: 7:45, vertices: 2181, facets final: 694, pending: 65903, pool: 100
I  470.88] Elapsed: 7:51, vertices: 2198, facets final: 705, pending: 65615, pool: 100
I  475.88] Elapsed: 7:56, vertices: 2213, facets final: 711, pending: 65448, pool: 100
I  481.37] Elapsed: 8:01, vertices: 2235, facets final: 718, pending: 65508, pool: 100
I  486.37] Elapsed: 8:06, vertices: 2254, facets final: 733, pending: 65104, pool: 100
I  491.46] Elapsed: 8:11, vertices: 2274, facets final: 740, pending: 64878, pool: 100
I  496.56] Elapsed: 8:17, vertices: 2290, facets final: 748, pending: 64688, pool: 100
I  501.68] Elapsed: 8:22, vertices: 2306, facets final: 758, pending: 64438, pool: 100
I  506.90] Elapsed: 8:27, vertices: 2323, facets final: 760, pending: 64141, pool: 100
I  512.03] Elapsed: 8:32, vertices: 2338, facets final: 772, pending: 63833, pool: 100
I  517.07] Elapsed: 8:37, vertices: 2353, facets final: 781, pending: 63653, pool: 100
I  522.29] Elapsed: 8:42, vertices: 2371, facets final: 796, pending: 62843, pool: 99
I  527.41] Elapsed: 8:47, vertices: 2389, facets final: 805, pending: 62391, pool: 100
I  532.54] Elapsed: 8:53, vertices: 2404, facets final: 810, pending: 61515, pool: 100
I  537.82] Elapsed: 8:58, vertices: 2421, facets final: 821, pending: 61455, pool: 100
I  542.97] Elapsed: 9:03, vertices: 2445, facets final: 836, pending: 60972, pool: 100
I  548.18] Elapsed: 9:08, vertices: 2463, facets final: 860, pending: 60562, pool: 100
I  553.28] Elapsed: 9:13, vertices: 2482, facets final: 874, pending: 60143, pool: 100
I  558.34] Elapsed: 9:18, vertices: 2500, facets final: 893, pending: 60195, pool: 100
I  563.63] Elapsed: 9:24, vertices: 2522, facets final: 907, pending: 59770, pool: 100
I  568.83] Elapsed: 9:29, vertices: 2544, facets final: 939, pending: 59459, pool: 100
I  573.89] Elapsed: 9:34, vertices: 2561, facets final: 947, pending: 58721, pool: 100
I  578.93] Elapsed: 9:39, vertices: 2586, facets final: 963, pending: 58708, pool: 100
I  584.10] Elapsed: 9:44, vertices: 2610, facets final: 980, pending: 58459, pool: 100
I  589.19] Elapsed: 9:49, vertices: 2628, facets final: 988, pending: 58167, pool: 100
I  594.19] Elapsed: 9:54, vertices: 2651, facets final: 1005, pending: 57806, pool: 100
I  599.19] Elapsed: 9:59, vertices: 2677, facets final: 1024, pending: 57329, pool: 100
I  604.36] Elapsed: 10:04, vertices: 2701, facets final: 1048, pending: 56801, pool: 100
I  609.84] Elapsed: 10:10, vertices: 2726, facets final: 1071, pending: 56515, pool: 100
I  615.02] Elapsed: 10:15, vertices: 2751, facets final: 1088, pending: 56461, pool: 100
I  620.02] Elapsed: 10:20, vertices: 2770, facets final: 1111, pending: 56099, pool: 100
I  625.11] Elapsed: 10:25, vertices: 2801, facets final: 1132, pending: 56023, pool: 100
I  630.24] Elapsed: 10:30, vertices: 2827, facets final: 1160, pending: 55655, pool: 100
I  635.26] Elapsed: 10:35, vertices: 2855, facets final: 1192, pending: 55323, pool: 100
I  640.33] Elapsed: 10:40, vertices: 2886, facets final: 1225, pending: 55302, pool: 100
I  645.48] Elapsed: 10:45, vertices: 2914, facets final: 1260, pending: 55067, pool: 100
I  650.91] Elapsed: 10:51, vertices: 2941, facets final: 1279, pending: 54958, pool: 100
I  655.92] Elapsed: 10:56, vertices: 2970, facets final: 1304, pending: 54846, pool: 100
I  660.93] Elapsed: 11:01, vertices: 2997, facets final: 1343, pending: 54367, pool: 100
I  666.05] Elapsed: 11:06, vertices: 3021, facets final: 1361, pending: 54415, pool: 100
I  671.42] Elapsed: 11:11, vertices: 3044, facets final: 1393, pending: 53979, pool: 100
I  676.77] Elapsed: 11:17, vertices: 3069, facets final: 1408, pending: 53623, pool: 100
I  682.04] Elapsed: 11:22, vertices: 3097, facets final: 1438, pending: 52903, pool: 100
I  687.12] Elapsed: 11:27, vertices: 3125, facets final: 1487, pending: 52570, pool: 100
I  692.28] Elapsed: 11:32, vertices: 3154, facets final: 1530, pending: 52566, pool: 100
I  697.40] Elapsed: 11:37, vertices: 3183, facets final: 1565, pending: 52410, pool: 100
I  702.50] Elapsed: 11:43, vertices: 3209, facets final: 1602, pending: 52270, pool: 100
I  707.64] Elapsed: 11:48, vertices: 3234, facets final: 1618, pending: 52190, pool: 100
I  712.70] Elapsed: 11:53, vertices: 3264, facets final: 1661, pending: 52015, pool: 100
I  717.87] Elapsed: 11:58, vertices: 3288, facets final: 1706, pending: 51751, pool: 100
I  723.05] Elapsed: 12:03, vertices: 3313, facets final: 1742, pending: 51550, pool: 100
I  728.21] Elapsed: 12:08, vertices: 3337, facets final: 1774, pending: 51192, pool: 100
I  733.53] Elapsed: 12:14, vertices: 3363, facets final: 1800, pending: 50746, pool: 100
I  738.59] Elapsed: 12:19, vertices: 3393, facets final: 1832, pending: 50570, pool: 100
I  743.73] Elapsed: 12:24, vertices: 3419, facets final: 1868, pending: 50272, pool: 100
I  748.74] Elapsed: 12:29, vertices: 3447, facets final: 1912, pending: 49983, pool: 100
I  753.84] Elapsed: 12:34, vertices: 3473, facets final: 1967, pending: 49736, pool: 100
I  758.94] Elapsed: 12:39, vertices: 3504, facets final: 2010, pending: 49072, pool: 100
I  763.96] Elapsed: 12:44, vertices: 3541, facets final: 2065, pending: 48690, pool: 100
I  769.07] Elapsed: 12:49, vertices: 3579, facets final: 2119, pending: 48370, pool: 100
I  774.10] Elapsed: 12:54, vertices: 3616, facets final: 2188, pending: 48055, pool: 100
I  779.17] Elapsed: 12:59, vertices: 3647, facets final: 2238, pending: 47560, pool: 100
I  784.36] Elapsed: 13:04, vertices: 3675, facets final: 2273, pending: 47164, pool: 100
I  789.51] Elapsed: 13:10, vertices: 3710, facets final: 2327, pending: 46682, pool: 100
I  794.70] Elapsed: 13:15, vertices: 3743, facets final: 2381, pending: 46541, pool: 100
I  799.71] Elapsed: 13:20, vertices: 3774, facets final: 2464, pending: 46358, pool: 100
I  804.78] Elapsed: 13:25, vertices: 3805, facets final: 2523, pending: 45937, pool: 100
I  809.85] Elapsed: 13:30, vertices: 3842, facets final: 2597, pending: 45651, pool: 100
I  814.85] Elapsed: 13:35, vertices: 3872, facets final: 2648, pending: 45456, pool: 100
I  819.86] Elapsed: 13:40, vertices: 3898, facets final: 2709, pending: 45363, pool: 99
I  824.91] Elapsed: 13:45, vertices: 3934, facets final: 2769, pending: 45032, pool: 100
I  829.99] Elapsed: 13:50, vertices: 3969, facets final: 2843, pending: 44756, pool: 100
I  835.00] Elapsed: 13:55, vertices: 4002, facets final: 2957, pending: 44390, pool: 100
I  840.08] Elapsed: 14:00, vertices: 4039, facets final: 3051, pending: 44022, pool: 100
I  845.15] Elapsed: 14:05, vertices: 4071, facets final: 3110, pending: 43604, pool: 100
I  850.17] Elapsed: 14:10, vertices: 4104, facets final: 3201, pending: 43338, pool: 100
I  855.21] Elapsed: 14:15, vertices: 4139, facets final: 3298, pending: 42934, pool: 99
I  860.22] Elapsed: 14:20, vertices: 4176, facets final: 3390, pending: 42737, pool: 100
I  865.28] Elapsed: 14:25, vertices: 4208, facets final: 3461, pending: 42721, pool: 100
I  870.47] Elapsed: 14:30, vertices: 4240, facets final: 3545, pending: 42440, pool: 100
I  875.70] Elapsed: 14:36, vertices: 4276, facets final: 3645, pending: 42019, pool: 100
I  880.82] Elapsed: 14:41, vertices: 4313, facets final: 3726, pending: 41648, pool: 100
I  885.82] Elapsed: 14:46, vertices: 4359, facets final: 3866, pending: 40991, pool: 100
I  890.86] Elapsed: 14:51, vertices: 4403, facets final: 4053, pending: 40635, pool: 100
I  895.86] Elapsed: 14:56, vertices: 4451, facets final: 4232, pending: 40182, pool: 100
I  900.97] Elapsed: 15:01, vertices: 4500, facets final: 4420, pending: 39806, pool: 100
I  906.01] Elapsed: 15:06, vertices: 4551, facets final: 4652, pending: 39207, pool: 100
I  911.05] Elapsed: 15:11, vertices: 4596, facets final: 4823, pending: 38725, pool: 100
I  916.11] Elapsed: 15:16, vertices: 4642, facets final: 5029, pending: 38149, pool: 100
I  921.18] Elapsed: 15:21, vertices: 4691, facets final: 5226, pending: 37695, pool: 100
I  926.25] Elapsed: 15:26, vertices: 4743, facets final: 5453, pending: 37310, pool: 100
I  931.31] Elapsed: 15:31, vertices: 4789, facets final: 5722, pending: 36709, pool: 100
I  936.35] Elapsed: 15:36, vertices: 4838, facets final: 6038, pending: 36215, pool: 100
I  941.36] Elapsed: 15:41, vertices: 4888, facets final: 6311, pending: 35776, pool: 100
I  946.47] Elapsed: 15:46, vertices: 4936, facets final: 6586, pending: 35145, pool: 99
I  951.56] Elapsed: 15:52, vertices: 4988, facets final: 6881, pending: 34577, pool: 100
I  956.61] Elapsed: 15:57, vertices: 5038, facets final: 7223, pending: 34139, pool: 100
I  961.71] Elapsed: 16:02, vertices: 5091, facets final: 7648, pending: 33468, pool: 100
I  966.76] Elapsed: 16:07, vertices: 5140, facets final: 7971, pending: 32925, pool: 100
I  971.82] Elapsed: 16:12, vertices: 5192, facets final: 8353, pending: 32271, pool: 100
I  976.87] Elapsed: 16:17, vertices: 5244, facets final: 8790, pending: 31696, pool: 100
I  981.87] Elapsed: 16:22, vertices: 5292, facets final: 9377, pending: 30916, pool: 100
I  986.94] Elapsed: 16:27, vertices: 5347, facets final: 9913, pending: 30246, pool: 100
I  991.94] Elapsed: 16:32, vertices: 5397, facets final: 10578, pending: 29385, pool: 100
I  996.98] Elapsed: 16:37, vertices: 5449, facets final: 11249, pending: 28569, pool: 100
I 1001.98] Elapsed: 16:42, vertices: 5500, facets final: 11920, pending: 27754, pool: 99
I 1006.98] Elapsed: 16:47, vertices: 5551, facets final: 12709, pending: 26811, pool: 99
I 1011.98] Elapsed: 16:52, vertices: 5600, facets final: 13793, pending: 25569, pool: 100
I 1017.03] Elapsed: 16:57, vertices: 5647, facets final: 14983, pending: 24253, pool: 100
I 1022.07] Elapsed: 17:02, vertices: 5697, facets final: 16207, pending: 22887, pool: 97
I 1027.07] Elapsed: 17:07, vertices: 5741, facets final: 17633, pending: 21365, pool: 96
I 1032.07] Elapsed: 17:12, vertices: 5782, facets final: 19242, pending: 19743, pool: 94
I 1037.07] Elapsed: 17:17, vertices: 5819, facets final: 20986, pending: 17892, pool: 90
I 1042.07] Elapsed: 17:22, vertices: 5853, facets final: 23091, pending: 15735, pool: 84
I 1047.08] Elapsed: 17:27, vertices: 5877, facets final: 25508, pending: 13379, pool: 84
I 1052.16] Elapsed: 17:32, vertices: 5905, facets final: 27556, pending: 11334, pool: 81
I 1057.27] Elapsed: 17:37, vertices: 5933, facets final: 29790, pending: 9057, pool: 73
I 1062.27] Elapsed: 17:42, vertices: 5960, facets final: 32289, pending: 6527, pool: 67
I 1067.27] Elapsed: 17:47, vertices: 5994, facets final: 34726, pending: 4075, pool: 53
I 1072.27] Elapsed: 17:52, vertices: 6040, facets final: 37095, pending: 1695, pool: 26
I 1076.31] Elapsed: 17:56, vertices: 6119, facets final: 38832, pending: 0

--------------------------------
Problem completed
 name                    05.vlp
 output                  
   vertices              vlp/05.res
 rows, cols, objs        12, 2400, 10
 vertices, facets        6119, 38832
 threads used            2
 total time              17:56
--------------------------------
Statistics
LP:
 oracle calls            45224
   avg iterations/calls  5.93
 total oracle time       1:07
Combinatorics:
 vertices added          6119
 facets probed           59938
 facets # max            70804
 memory allocated        128.70M
 storage expansion
   vertices # / upto     48 / 6140
   facets   # / upto     18 / 73724
 facet manipulating
   added avg / max       125.37 / 1.83k
   compressed            350
 number of ridge tests
   avg / max             5.73M / 83.50M
--------------------------------
Parameters with non-default values
 VertexPoolSize=100
