C applying rule 16.txt for base50.txt
I    5.01] Elapsed: 5.01, vertices: 70, facets final: 15, pending: 4379, pool: 130
I   10.05] Elapsed: 10.05, vertices: 115, facets final: 21, pending: 8772, pool: 176
I   15.12] Elapsed: 15.12, vertices: 144, facets final: 26, pending: 11407, pool: 199
I   20.21] Elapsed: 20.21, vertices: 171, facets final: 35, pending: 13071, pool: 209
I   25.38] Elapsed: 25.38, vertices: 192, facets final: 42, pending: 14225, pool: 233
I   30.55] Elapsed: 30.55, vertices: 211, facets final: 53, pending: 16079, pool: 251
I   35.77] Elapsed: 35.77, vertices: 228, facets final: 60, pending: 16492, pool: 263
I   40.86] Elapsed: 40.86, vertices: 244, facets final: 66, pending: 17041, pool: 274
I   45.90] Elapsed: 45.90, vertices: 258, facets final: 69, pending: 17860, pool: 285
I   50.99] Elapsed: 50.99, vertices: 271, facets final: 71, pending: 18577, pool: 297
I   56.18] Elapsed: 56.18, vertices: 285, facets final: 75, pending: 19224, pool: 297
recalculate_facet: numerical instability at facet 319, coord 0 (2.87265e-06)
recalculate_facet: numerical instability at facet 319, coord 4 (-2.7075e-06)
recalculate_facet: numerical instability at facet 319, coord 10 (-1.00816e-06)
I   61.33] Elapsed: 1:01, vertices: 298, facets final: 81, pending: 20576, pool: 298
I   66.62] Elapsed: 1:07, vertices: 311, facets final: 83, pending: 20803, pool: 298
I   71.67] Elapsed: 1:12, vertices: 323, facets final: 87, pending: 21732, pool: 299
I   76.68] Elapsed: 1:17, vertices: 335, facets final: 91, pending: 21996, pool: 299
I   81.80] Elapsed: 1:22, vertices: 347, facets final: 95, pending: 22575, pool: 300
I   86.80] Elapsed: 1:27, vertices: 359, facets final: 99, pending: 22812, pool: 299
I   91.98] Elapsed: 1:32, vertices: 370, facets final: 103, pending: 23559, pool: 299
I   97.12] Elapsed: 1:37, vertices: 381, facets final: 108, pending: 23905, pool: 300
I  102.46] Elapsed: 1:42, vertices: 393, facets final: 111, pending: 24349, pool: 299
I  107.71] Elapsed: 1:48, vertices: 403, facets final: 112, pending: 24280, pool: 300
I  113.12] Elapsed: 1:53, vertices: 414, facets final: 116, pending: 25098, pool: 300
I  118.20] Elapsed: 1:58, vertices: 424, facets final: 118, pending: 25731, pool: 299
I  123.27] Elapsed: 2:03, vertices: 434, facets final: 120, pending: 26240, pool: 300
I  128.33] Elapsed: 2:08, vertices: 444, facets final: 120, pending: 26702, pool: 298
I  133.67] Elapsed: 2:14, vertices: 454, facets final: 123, pending: 26863, pool: 300
I  138.83] Elapsed: 2:19, vertices: 464, facets final: 123, pending: 27066, pool: 299
I  144.14] Elapsed: 2:24, vertices: 474, facets final: 130, pending: 27500, pool: 300
I  149.24] Elapsed: 2:29, vertices: 484, facets final: 134, pending: 28078, pool: 296
I  154.31] Elapsed: 2:34, vertices: 493, facets final: 134, pending: 28405, pool: 300
I  159.68] Elapsed: 2:40, vertices: 503, facets final: 137, pending: 28580, pool: 298
I  165.47] Elapsed: 2:45, vertices: 513, facets final: 141, pending: 28698, pool: 300
I  171.03] Elapsed: 2:51, vertices: 522, facets final: 145, pending: 28841, pool: 300
I  176.33] Elapsed: 2:56, vertices: 531, facets final: 146, pending: 29002, pool: 298
I  181.76] Elapsed: 3:02, vertices: 540, facets final: 147, pending: 29198, pool: 300
I  186.87] Elapsed: 3:07, vertices: 549, facets final: 150, pending: 29065, pool: 300
I  192.02] Elapsed: 3:12, vertices: 557, facets final: 153, pending: 29099, pool: 300
I  197.57] Elapsed: 3:18, vertices: 566, facets final: 155, pending: 29341, pool: 299
I  202.94] Elapsed: 3:23, vertices: 575, facets final: 156, pending: 29195, pool: 300
I  208.17] Elapsed: 3:28, vertices: 584, facets final: 157, pending: 29317, pool: 297
I  213.44] Elapsed: 3:33, vertices: 593, facets final: 165, pending: 28994, pool: 300
I  218.51] Elapsed: 3:39, vertices: 602, facets final: 165, pending: 29018, pool: 299
I  223.66] Elapsed: 3:44, vertices: 611, facets final: 168, pending: 28859, pool: 300
I  229.11] Elapsed: 3:49, vertices: 620, facets final: 175, pending: 29443, pool: 299
I  234.38] Elapsed: 3:54, vertices: 629, facets final: 180, pending: 29512, pool: 299
I  239.69] Elapsed: 4:00, vertices: 638, facets final: 183, pending: 29519, pool: 299
I  245.11] Elapsed: 4:05, vertices: 647, facets final: 187, pending: 30024, pool: 299
I  250.18] Elapsed: 4:10, vertices: 655, facets final: 192, pending: 30587, pool: 298
I  255.80] Elapsed: 4:16, vertices: 664, facets final: 198, pending: 30976, pool: 300
I  260.80] Elapsed: 4:21, vertices: 672, facets final: 201, pending: 31453, pool: 299
I  265.88] Elapsed: 4:26, vertices: 680, facets final: 204, pending: 31524, pool: 300
I  271.39] Elapsed: 4:31, vertices: 689, facets final: 207, pending: 31893, pool: 300
I  276.88] Elapsed: 4:37, vertices: 698, facets final: 209, pending: 32187, pool: 300
I  282.22] Elapsed: 4:42, vertices: 707, facets final: 215, pending: 32565, pool: 300
I  287.77] Elapsed: 4:48, vertices: 715, facets final: 219, pending: 33104, pool: 300
I  293.36] Elapsed: 4:53, vertices: 723, facets final: 221, pending: 33428, pool: 300
I  298.51] Elapsed: 4:59, vertices: 731, facets final: 223, pending: 33645, pool: 298
I  303.98] Elapsed: 5:04, vertices: 739, facets final: 230, pending: 33816, pool: 300
I  309.22] Elapsed: 5:09, vertices: 747, facets final: 232, pending: 33588, pool: 299
I  314.45] Elapsed: 5:14, vertices: 755, facets final: 235, pending: 33628, pool: 300
I  319.89] Elapsed: 5:20, vertices: 763, facets final: 237, pending: 33933, pool: 300
I  325.01] Elapsed: 5:25, vertices: 771, facets final: 246, pending: 33849, pool: 298
I  330.34] Elapsed: 5:30, vertices: 778, facets final: 252, pending: 33767, pool: 299
I  335.66] Elapsed: 5:36, vertices: 786, facets final: 256, pending: 33942, pool: 300
I  340.82] Elapsed: 5:41, vertices: 793, facets final: 256, pending: 34039, pool: 300
I  346.18] Elapsed: 5:46, vertices: 801, facets final: 257, pending: 34636, pool: 298
I  351.81] Elapsed: 5:52, vertices: 809, facets final: 260, pending: 34523, pool: 300
I  357.27] Elapsed: 5:57, vertices: 817, facets final: 263, pending: 34496, pool: 300
I  362.90] Elapsed: 6:03, vertices: 825, facets final: 269, pending: 34543, pool: 300
I  367.91] Elapsed: 6:08, vertices: 831, facets final: 273, pending: 34950, pool: 300
I  373.04] Elapsed: 6:13, vertices: 838, facets final: 275, pending: 35240, pool: 300
I  378.69] Elapsed: 6:19, vertices: 846, facets final: 279, pending: 35232, pool: 300
I  384.20] Elapsed: 6:24, vertices: 854, facets final: 282, pending: 35369, pool: 298
I  389.70] Elapsed: 6:30, vertices: 862, facets final: 284, pending: 35514, pool: 299
I  395.12] Elapsed: 6:35, vertices: 869, facets final: 286, pending: 36028, pool: 299
I  400.32] Elapsed: 6:40, vertices: 876, facets final: 291, pending: 36326, pool: 300
I  405.34] Elapsed: 6:45, vertices: 883, facets final: 293, pending: 36385, pool: 300
I  410.37] Elapsed: 6:50, vertices: 889, facets final: 296, pending: 36540, pool: 299
I  416.01] Elapsed: 6:56, vertices: 895, facets final: 304, pending: 36300, pool: 300
I  421.18] Elapsed: 7:01, vertices: 901, facets final: 307, pending: 36085, pool: 300
I  426.95] Elapsed: 7:07, vertices: 908, facets final: 308, pending: 36437, pool: 300
I  432.43] Elapsed: 7:12, vertices: 916, facets final: 309, pending: 36640, pool: 300
I  437.61] Elapsed: 7:18, vertices: 923, facets final: 311, pending: 36886, pool: 299
I  442.90] Elapsed: 7:23, vertices: 929, facets final: 321, pending: 36849, pool: 300
I  447.99] Elapsed: 7:28, vertices: 936, facets final: 327, pending: 36961, pool: 300
I  453.01] Elapsed: 7:33, vertices: 942, facets final: 333, pending: 36658, pool: 298
I  458.22] Elapsed: 7:38, vertices: 948, facets final: 338, pending: 36692, pool: 300
I  463.37] Elapsed: 7:43, vertices: 955, facets final: 344, pending: 36820, pool: 300
I  468.80] Elapsed: 7:49, vertices: 961, facets final: 346, pending: 36763, pool: 300
I  474.03] Elapsed: 7:54, vertices: 968, facets final: 353, pending: 36524, pool: 300
I  479.26] Elapsed: 7:59, vertices: 975, facets final: 354, pending: 36450, pool: 299
I  484.28] Elapsed: 8:04, vertices: 981, facets final: 357, pending: 36324, pool: 300
I  489.29] Elapsed: 8:09, vertices: 988, facets final: 362, pending: 36387, pool: 300
I  494.34] Elapsed: 8:14, vertices: 995, facets final: 365, pending: 36253, pool: 300
I  499.59] Elapsed: 8:20, vertices: 1002, facets final: 369, pending: 36151, pool: 300
