C applying rule 40.txt for base50.txt
I    5.04] Elapsed: 5.04, vertices: 66, facets final: 10, pending: 7629, pool: 109
I   10.12] Elapsed: 10.12, vertices: 94, facets final: 11, pending: 13143, pool: 139
I   15.24] Elapsed: 15.24, vertices: 114, facets final: 15, pending: 16173, pool: 155
I   20.46] Elapsed: 20.46, vertices: 129, facets final: 20, pending: 18039, pool: 175
I   25.60] Elapsed: 25.60, vertices: 143, facets final: 22, pending: 19979, pool: 192
I   30.86] Elapsed: 30.86, vertices: 156, facets final: 24, pending: 21275, pool: 204
I   36.22] Elapsed: 36.22, vertices: 170, facets final: 24, pending: 22202, pool: 204
I   41.44] Elapsed: 41.44, vertices: 181, facets final: 27, pending: 21346, pool: 231
I   46.82] Elapsed: 46.82, vertices: 193, facets final: 31, pending: 23591, pool: 243
I   52.12] Elapsed: 52.12, vertices: 204, facets final: 32, pending: 25488, pool: 249
I   57.51] Elapsed: 57.51, vertices: 215, facets final: 33, pending: 26654, pool: 250
I   62.85] Elapsed: 1:03, vertices: 225, facets final: 33, pending: 27428, pool: 246
I   68.10] Elapsed: 1:08, vertices: 235, facets final: 34, pending: 28094, pool: 249
I   73.29] Elapsed: 1:13, vertices: 244, facets final: 37, pending: 29190, pool: 249
I   78.80] Elapsed: 1:19, vertices: 253, facets final: 37, pending: 29950, pool: 250
I   84.25] Elapsed: 1:24, vertices: 262, facets final: 37, pending: 31233, pool: 250
I   89.66] Elapsed: 1:30, vertices: 271, facets final: 42, pending: 31453, pool: 249
I   94.75] Elapsed: 1:35, vertices: 279, facets final: 45, pending: 32025, pool: 249
I  100.47] Elapsed: 1:40, vertices: 287, facets final: 49, pending: 33927, pool: 249
I  105.47] Elapsed: 1:45, vertices: 294, facets final: 51, pending: 34968, pool: 249
I  111.06] Elapsed: 1:51, vertices: 302, facets final: 52, pending: 35557, pool: 250
I  116.61] Elapsed: 1:57, vertices: 310, facets final: 52, pending: 35761, pool: 250
I  122.30] Elapsed: 2:02, vertices: 317, facets final: 54, pending: 36796, pool: 250
I  127.61] Elapsed: 2:08, vertices: 323, facets final: 56, pending: 37473, pool: 250
I  133.49] Elapsed: 2:13, vertices: 331, facets final: 58, pending: 38596, pool: 250
I  138.80] Elapsed: 2:19, vertices: 338, facets final: 59, pending: 38157, pool: 250
I  144.15] Elapsed: 2:24, vertices: 346, facets final: 61, pending: 39265, pool: 250
I  149.27] Elapsed: 2:29, vertices: 353, facets final: 64, pending: 39699, pool: 249
I  154.53] Elapsed: 2:35, vertices: 360, facets final: 65, pending: 41049, pool: 250
I  159.55] Elapsed: 2:40, vertices: 366, facets final: 65, pending: 41619, pool: 248
I  164.89] Elapsed: 2:45, vertices: 372, facets final: 67, pending: 42911, pool: 250
I  170.67] Elapsed: 2:51, vertices: 377, facets final: 67, pending: 43252, pool: 250
I  175.67] Elapsed: 2:56, vertices: 382, facets final: 68, pending: 43664, pool: 250
I  180.99] Elapsed: 3:01, vertices: 386, facets final: 69, pending: 43721, pool: 250
I  186.56] Elapsed: 3:07, vertices: 392, facets final: 71, pending: 44434, pool: 250
I  191.67] Elapsed: 3:12, vertices: 397, facets final: 72, pending: 45362, pool: 250
I  197.05] Elapsed: 3:17, vertices: 401, facets final: 73, pending: 45202, pool: 250
I  202.14] Elapsed: 3:22, vertices: 406, facets final: 74, pending: 46018, pool: 250
I  207.39] Elapsed: 3:27, vertices: 412, facets final: 75, pending: 46103, pool: 250
I  213.04] Elapsed: 3:33, vertices: 418, facets final: 76, pending: 46295, pool: 247
I  218.32] Elapsed: 3:38, vertices: 424, facets final: 76, pending: 47047, pool: 249
I  223.44] Elapsed: 3:43, vertices: 429, facets final: 76, pending: 47135, pool: 250
I  229.00] Elapsed: 3:49, vertices: 434, facets final: 77, pending: 47952, pool: 249
I  235.56] Elapsed: 3:56, vertices: 439, facets final: 79, pending: 48661, pool: 250
I  240.79] Elapsed: 4:01, vertices: 444, facets final: 79, pending: 48901, pool: 250
I  246.48] Elapsed: 4:06, vertices: 449, facets final: 81, pending: 49710, pool: 250
I  252.37] Elapsed: 4:12, vertices: 454, facets final: 82, pending: 50554, pool: 250
I  257.80] Elapsed: 4:18, vertices: 459, facets final: 82, pending: 50929, pool: 250
I  263.36] Elapsed: 4:23, vertices: 464, facets final: 82, pending: 51256, pool: 250
I  268.76] Elapsed: 4:29, vertices: 468, facets final: 82, pending: 51578, pool: 250
I  274.88] Elapsed: 4:35, vertices: 473, facets final: 83, pending: 51795, pool: 250
I  281.13] Elapsed: 4:41, vertices: 478, facets final: 83, pending: 52804, pool: 250
I  287.13] Elapsed: 4:47, vertices: 483, facets final: 84, pending: 52859, pool: 250
I  292.47] Elapsed: 4:52, vertices: 488, facets final: 85, pending: 53377, pool: 249
I  298.14] Elapsed: 4:58, vertices: 491, facets final: 86, pending: 53194, pool: 250
I  303.34] Elapsed: 5:03, vertices: 495, facets final: 88, pending: 53608, pool: 250
I  308.56] Elapsed: 5:09, vertices: 499, facets final: 89, pending: 53668, pool: 250
I  314.15] Elapsed: 5:14, vertices: 504, facets final: 89, pending: 53350, pool: 250
I  320.13] Elapsed: 5:20, vertices: 508, facets final: 89, pending: 53764, pool: 250
I  325.43] Elapsed: 5:25, vertices: 512, facets final: 89, pending: 53739, pool: 250
I  332.46] Elapsed: 5:32, vertices: 517, facets final: 91, pending: 53553, pool: 250
I  338.75] Elapsed: 5:39, vertices: 521, facets final: 92, pending: 54092, pool: 250
I  344.58] Elapsed: 5:45, vertices: 525, facets final: 92, pending: 53636, pool: 250
I  349.78] Elapsed: 5:50, vertices: 529, facets final: 93, pending: 54000, pool: 250
I  355.15] Elapsed: 5:55, vertices: 534, facets final: 96, pending: 54199, pool: 250
I  360.94] Elapsed: 6:01, vertices: 538, facets final: 96, pending: 54375, pool: 250
I  366.96] Elapsed: 6:07, vertices: 543, facets final: 97, pending: 54978, pool: 250
I  372.83] Elapsed: 6:13, vertices: 548, facets final: 97, pending: 55103, pool: 249
I  378.63] Elapsed: 6:19, vertices: 552, facets final: 98, pending: 55448, pool: 250
I  383.76] Elapsed: 6:24, vertices: 556, facets final: 98, pending: 55487, pool: 250
I  389.59] Elapsed: 6:30, vertices: 561, facets final: 99, pending: 55290, pool: 250
I  395.38] Elapsed: 6:35, vertices: 566, facets final: 99, pending: 55488, pool: 250
I  400.60] Elapsed: 6:41, vertices: 570, facets final: 99, pending: 56175, pool: 250
I  405.77] Elapsed: 6:46, vertices: 575, facets final: 101, pending: 56697, pool: 250
I  411.48] Elapsed: 6:51, vertices: 579, facets final: 102, pending: 57015, pool: 250
I  417.50] Elapsed: 6:58, vertices: 584, facets final: 102, pending: 57477, pool: 250
I  423.91] Elapsed: 7:04, vertices: 589, facets final: 103, pending: 57881, pool: 250
I  429.59] Elapsed: 7:10, vertices: 594, facets final: 104, pending: 57937, pool: 250
I  435.28] Elapsed: 7:15, vertices: 599, facets final: 105, pending: 58423, pool: 250
I  440.78] Elapsed: 7:21, vertices: 603, facets final: 106, pending: 58474, pool: 250
I  446.17] Elapsed: 7:26, vertices: 608, facets final: 106, pending: 58420, pool: 249
I  452.16] Elapsed: 7:32, vertices: 612, facets final: 106, pending: 58063, pool: 250
I  458.59] Elapsed: 7:39, vertices: 617, facets final: 107, pending: 58258, pool: 250
I  465.76] Elapsed: 7:46, vertices: 622, facets final: 109, pending: 58805, pool: 250
I  471.56] Elapsed: 7:52, vertices: 626, facets final: 109, pending: 58811, pool: 250
I  477.58] Elapsed: 7:58, vertices: 630, facets final: 110, pending: 59442, pool: 250
I  482.74] Elapsed: 8:03, vertices: 634, facets final: 110, pending: 59563, pool: 250
I  488.93] Elapsed: 8:09, vertices: 638, facets final: 113, pending: 59634, pool: 250
I  494.91] Elapsed: 8:15, vertices: 642, facets final: 113, pending: 60096, pool: 250
I  500.88] Elapsed: 8:21, vertices: 646, facets final: 113, pending: 60408, pool: 250
I  506.28] Elapsed: 8:26, vertices: 650, facets final: 114, pending: 60379, pool: 250
I  512.47] Elapsed: 8:32, vertices: 655, facets final: 114, pending: 60771, pool: 250
I  518.47] Elapsed: 8:38, vertices: 660, facets final: 115, pending: 60769, pool: 250
I  525.19] Elapsed: 8:45, vertices: 665, facets final: 116, pending: 61241, pool: 250
I  530.25] Elapsed: 8:50, vertices: 669, facets final: 117, pending: 61376, pool: 250
I  536.03] Elapsed: 8:56, vertices: 674, facets final: 117, pending: 62306, pool: 250
I  541.76] Elapsed: 9:02, vertices: 679, facets final: 119, pending: 62406, pool: 250
I  547.04] Elapsed: 9:07, vertices: 683, facets final: 121, pending: 62169, pool: 250
I  552.18] Elapsed: 9:12, vertices: 686, facets final: 121, pending: 62073, pool: 250
I  559.35] Elapsed: 9:19, vertices: 690, facets final: 121, pending: 62167, pool: 250
I  565.37] Elapsed: 9:25, vertices: 695, facets final: 121, pending: 62444, pool: 250
I  571.47] Elapsed: 9:31, vertices: 699, facets final: 122, pending: 63047, pool: 250
I  576.88] Elapsed: 9:37, vertices: 701, facets final: 122, pending: 62897, pool: 250
I  582.98] Elapsed: 9:43, vertices: 706, facets final: 123, pending: 63182, pool: 249
I  588.24] Elapsed: 9:48, vertices: 710, facets final: 123, pending: 63557, pool: 250
I  594.05] Elapsed: 9:54, vertices: 715, facets final: 124, pending: 63940, pool: 250
I  600.11] Elapsed: 10:00, vertices: 720, facets final: 125, pending: 64236, pool: 250
I  605.42] Elapsed: 10:05, vertices: 724, facets final: 126, pending: 64401, pool: 250
I  611.74] Elapsed: 10:12, vertices: 729, facets final: 126, pending: 64414, pool: 250
I  618.51] Elapsed: 10:19, vertices: 734, facets final: 127, pending: 64622, pool: 250
I  623.62] Elapsed: 10:24, vertices: 738, facets final: 128, pending: 65055, pool: 250
I  628.72] Elapsed: 10:29, vertices: 742, facets final: 129, pending: 65120, pool: 250
I  634.06] Elapsed: 10:34, vertices: 746, facets final: 132, pending: 65098, pool: 249
I  640.16] Elapsed: 10:40, vertices: 750, facets final: 135, pending: 65468, pool: 249
I  646.67] Elapsed: 10:47, vertices: 753, facets final: 138, pending: 65737, pool: 250
I  651.89] Elapsed: 10:52, vertices: 757, facets final: 138, pending: 65996, pool: 250
I  657.47] Elapsed: 10:57, vertices: 761, facets final: 139, pending: 66373, pool: 249
I  664.87] Elapsed: 11:05, vertices: 765, facets final: 140, pending: 66272, pool: 250
I  670.84] Elapsed: 11:11, vertices: 769, facets final: 140, pending: 66454, pool: 250
I  676.64] Elapsed: 11:17, vertices: 773, facets final: 140, pending: 66415, pool: 250
I  681.98] Elapsed: 11:22, vertices: 776, facets final: 141, pending: 66137, pool: 249
I  687.31] Elapsed: 11:27, vertices: 778, facets final: 141, pending: 66257, pool: 250
I  693.05] Elapsed: 11:33, vertices: 781, facets final: 141, pending: 66465, pool: 250
I  698.53] Elapsed: 11:39, vertices: 785, facets final: 142, pending: 66603, pool: 250
I  703.82] Elapsed: 11:44, vertices: 788, facets final: 142, pending: 66620, pool: 250
I  709.31] Elapsed: 11:49, vertices: 791, facets final: 143, pending: 66520, pool: 250
I  715.52] Elapsed: 11:56, vertices: 795, facets final: 143, pending: 66480, pool: 250
I  721.30] Elapsed: 12:01, vertices: 800, facets final: 144, pending: 66690, pool: 250
I  727.43] Elapsed: 12:07, vertices: 803, facets final: 146, pending: 66395, pool: 250
I  733.14] Elapsed: 12:13, vertices: 807, facets final: 146, pending: 66482, pool: 250
I  738.36] Elapsed: 12:18, vertices: 811, facets final: 149, pending: 66475, pool: 250
I  744.13] Elapsed: 12:24, vertices: 815, facets final: 149, pending: 66965, pool: 248
I  749.24] Elapsed: 12:29, vertices: 818, facets final: 149, pending: 67150, pool: 250
I  754.34] Elapsed: 12:34, vertices: 821, facets final: 149, pending: 67167, pool: 250
I  759.35] Elapsed: 12:39, vertices: 824, facets final: 149, pending: 67290, pool: 250
I  765.20] Elapsed: 12:45, vertices: 828, facets final: 150, pending: 67551, pool: 250
I  770.56] Elapsed: 12:51, vertices: 832, facets final: 150, pending: 68304, pool: 249
I  775.57] Elapsed: 12:56, vertices: 836, facets final: 153, pending: 68585, pool: 250
I  782.06] Elapsed: 13:02, vertices: 839, facets final: 153, pending: 68559, pool: 250
I  787.64] Elapsed: 13:08, vertices: 843, facets final: 155, pending: 68760, pool: 250
I  793.05] Elapsed: 13:13, vertices: 847, facets final: 155, pending: 68738, pool: 250
I  798.63] Elapsed: 13:19, vertices: 851, facets final: 155, pending: 68660, pool: 250
I  803.70] Elapsed: 13:24, vertices: 854, facets final: 155, pending: 68553, pool: 250
I  810.00] Elapsed: 13:30, vertices: 857, facets final: 156, pending: 68292, pool: 250
I  815.01] Elapsed: 13:35, vertices: 860, facets final: 158, pending: 68728, pool: 249
I  821.20] Elapsed: 13:41, vertices: 864, facets final: 158, pending: 68923, pool: 250
I  828.40] Elapsed: 13:48, vertices: 869, facets final: 160, pending: 69075, pool: 250
I  834.91] Elapsed: 13:55, vertices: 873, facets final: 161, pending: 69121, pool: 250
I  840.59] Elapsed: 14:01, vertices: 877, facets final: 161, pending: 69448, pool: 250
I  846.31] Elapsed: 14:06, vertices: 880, facets final: 161, pending: 69673, pool: 250
I  852.66] Elapsed: 14:13, vertices: 884, facets final: 162, pending: 69479, pool: 250
I  858.76] Elapsed: 14:19, vertices: 887, facets final: 162, pending: 69901, pool: 250
I  864.08] Elapsed: 14:24, vertices: 889, facets final: 163, pending: 69950, pool: 250
I  869.58] Elapsed: 14:30, vertices: 893, facets final: 163, pending: 70306, pool: 250
I  876.62] Elapsed: 14:37, vertices: 897, facets final: 163, pending: 70342, pool: 250
I  881.70] Elapsed: 14:42, vertices: 899, facets final: 163, pending: 70139, pool: 250
I  888.26] Elapsed: 14:48, vertices: 903, facets final: 163, pending: 70468, pool: 250
I  893.32] Elapsed: 14:53, vertices: 906, facets final: 163, pending: 70591, pool: 250
I  899.30] Elapsed: 14:59, vertices: 909, facets final: 165, pending: 70626, pool: 250
I  904.77] Elapsed: 15:05, vertices: 912, facets final: 166, pending: 70731, pool: 250
I  910.70] Elapsed: 15:11, vertices: 916, facets final: 167, pending: 70836, pool: 250
I  916.21] Elapsed: 15:16, vertices: 919, facets final: 168, pending: 70553, pool: 250
I  923.74] Elapsed: 15:24, vertices: 923, facets final: 170, pending: 70277, pool: 250
I  930.45] Elapsed: 15:30, vertices: 927, facets final: 170, pending: 70293, pool: 250
I  937.15] Elapsed: 15:37, vertices: 931, facets final: 170, pending: 70449, pool: 250
I  943.04] Elapsed: 15:43, vertices: 934, facets final: 170, pending: 70542, pool: 250
I  949.55] Elapsed: 15:50, vertices: 938, facets final: 171, pending: 70601, pool: 250
I  955.36] Elapsed: 15:55, vertices: 942, facets final: 172, pending: 70516, pool: 250
I  962.33] Elapsed: 16:02, vertices: 945, facets final: 172, pending: 70876, pool: 250
I  967.78] Elapsed: 16:08, vertices: 948, facets final: 172, pending: 70673, pool: 250
I  975.28] Elapsed: 16:15, vertices: 952, facets final: 172, pending: 70830, pool: 250
I  980.54] Elapsed: 16:21, vertices: 956, facets final: 175, pending: 71205, pool: 250
I  985.77] Elapsed: 16:26, vertices: 960, facets final: 176, pending: 71227, pool: 249
I  992.87] Elapsed: 16:33, vertices: 964, facets final: 179, pending: 71333, pool: 250
I  998.96] Elapsed: 16:39, vertices: 967, facets final: 183, pending: 71620, pool: 250
I 1004.23] Elapsed: 16:44, vertices: 971, facets final: 184, pending: 71556, pool: 250
I 1009.93] Elapsed: 16:50, vertices: 975, facets final: 184, pending: 71364, pool: 250
I 1015.12] Elapsed: 16:55, vertices: 978, facets final: 186, pending: 71596, pool: 250
I 1020.25] Elapsed: 17:00, vertices: 982, facets final: 190, pending: 71441, pool: 250
I 1025.47] Elapsed: 17:05, vertices: 985, facets final: 191, pending: 71424, pool: 250
I 1031.12] Elapsed: 17:11, vertices: 988, facets final: 191, pending: 71245, pool: 250
I 1037.11] Elapsed: 17:17, vertices: 992, facets final: 192, pending: 71157, pool: 250
I 1045.14] Elapsed: 17:25, vertices: 996, facets final: 195, pending: 71676, pool: 250
I 1050.52] Elapsed: 17:31, vertices: 1000, facets final: 195, pending: 72010, pool: 250
I 1056.13] Elapsed: 17:36, vertices: 1004, facets final: 195, pending: 72438, pool: 250
I 1062.35] Elapsed: 17:42, vertices: 1008, facets final: 195, pending: 72670, pool: 250
I 1068.28] Elapsed: 17:48, vertices: 1012, facets final: 195, pending: 72559, pool: 249
I 1075.28] Elapsed: 17:55, vertices: 1015, facets final: 196, pending: 72654, pool: 250
I 1080.88] Elapsed: 18:01, vertices: 1018, facets final: 196, pending: 72897, pool: 250
I 1086.35] Elapsed: 18:06, vertices: 1021, facets final: 196, pending: 72780, pool: 250
I 1092.20] Elapsed: 18:12, vertices: 1025, facets final: 197, pending: 72595, pool: 249
I 1097.93] Elapsed: 18:18, vertices: 1029, facets final: 201, pending: 72667, pool: 250
I 1103.89] Elapsed: 18:24, vertices: 1032, facets final: 202, pending: 73049, pool: 250
I 1109.44] Elapsed: 18:29, vertices: 1036, facets final: 203, pending: 72950, pool: 250
I 1115.38] Elapsed: 18:35, vertices: 1040, facets final: 203, pending: 73113, pool: 250
I 1121.42] Elapsed: 18:41, vertices: 1044, facets final: 203, pending: 73143, pool: 250
I 1126.97] Elapsed: 18:47, vertices: 1048, facets final: 206, pending: 73025, pool: 250
I 1132.32] Elapsed: 18:52, vertices: 1051, facets final: 206, pending: 73272, pool: 250
I 1137.74] Elapsed: 18:58, vertices: 1054, facets final: 206, pending: 73376, pool: 250
I 1143.36] Elapsed: 19:03, vertices: 1057, facets final: 206, pending: 73367, pool: 250
I 1149.67] Elapsed: 19:10, vertices: 1060, facets final: 209, pending: 73425, pool: 250
I 1155.87] Elapsed: 19:16, vertices: 1064, facets final: 212, pending: 73496, pool: 249
I 1161.26] Elapsed: 19:21, vertices: 1067, facets final: 212, pending: 73438, pool: 250
I 1167.19] Elapsed: 19:27, vertices: 1070, facets final: 214, pending: 73393, pool: 250
I 1173.02] Elapsed: 19:33, vertices: 1074, facets final: 214, pending: 73492, pool: 249
I 1179.48] Elapsed: 19:39, vertices: 1077, facets final: 215, pending: 73174, pool: 250
I 1184.54] Elapsed: 19:45, vertices: 1080, facets final: 215, pending: 73137, pool: 250
