C applying rule 34.txt for base50.txt
I    5.00] Elapsed: 5.00, vertices: 83, facets final: 10, pending: 5421, pool: 101
I   10.00] Elapsed: 10.00, vertices: 126, facets final: 24, pending: 8535, pool: 159
I   15.00] Elapsed: 15.00, vertices: 163, facets final: 35, pending: 9813, pool: 172
I   20.13] Elapsed: 20.13, vertices: 195, facets final: 51, pending: 12270, pool: 189
I   25.17] Elapsed: 25.17, vertices: 219, facets final: 58, pending: 14841, pool: 195
I   30.30] Elapsed: 30.30, vertices: 242, facets final: 59, pending: 16655, pool: 199
I   35.49] Elapsed: 35.49, vertices: 262, facets final: 59, pending: 17862, pool: 200
I   40.64] Elapsed: 40.64, vertices: 281, facets final: 60, pending: 18381, pool: 200
I   45.69] Elapsed: 45.69, vertices: 300, facets final: 61, pending: 19131, pool: 198
I   50.72] Elapsed: 50.72, vertices: 318, facets final: 66, pending: 20428, pool: 200
I   55.88] Elapsed: 55.88, vertices: 336, facets final: 69, pending: 21948, pool: 200
I   61.18] Elapsed: 1:01, vertices: 354, facets final: 75, pending: 23351, pool: 200
I   66.20] Elapsed: 1:06, vertices: 370, facets final: 79, pending: 23955, pool: 200
I   71.29] Elapsed: 1:11, vertices: 385, facets final: 81, pending: 24728, pool: 200
I   76.47] Elapsed: 1:16, vertices: 400, facets final: 82, pending: 25895, pool: 199
I   81.66] Elapsed: 1:22, vertices: 413, facets final: 83, pending: 26240, pool: 200
I   86.90] Elapsed: 1:27, vertices: 428, facets final: 87, pending: 27263, pool: 200
I   92.07] Elapsed: 1:32, vertices: 442, facets final: 89, pending: 27843, pool: 200
I   97.20] Elapsed: 1:37, vertices: 455, facets final: 92, pending: 29151, pool: 200
I  102.40] Elapsed: 1:42, vertices: 466, facets final: 92, pending: 29760, pool: 200
I  107.91] Elapsed: 1:48, vertices: 478, facets final: 94, pending: 30528, pool: 200
I  113.31] Elapsed: 1:53, vertices: 490, facets final: 98, pending: 31150, pool: 200
I  118.32] Elapsed: 1:58, vertices: 501, facets final: 105, pending: 31725, pool: 197
I  123.51] Elapsed: 2:04, vertices: 512, facets final: 107, pending: 32099, pool: 200
I  128.61] Elapsed: 2:09, vertices: 522, facets final: 108, pending: 32944, pool: 199
I  133.66] Elapsed: 2:14, vertices: 532, facets final: 110, pending: 33184, pool: 200
I  138.70] Elapsed: 2:19, vertices: 542, facets final: 113, pending: 33675, pool: 199
I  143.70] Elapsed: 2:24, vertices: 552, facets final: 118, pending: 33598, pool: 200
I  148.73] Elapsed: 2:29, vertices: 562, facets final: 124, pending: 33903, pool: 200
I  154.05] Elapsed: 2:34, vertices: 573, facets final: 130, pending: 34151, pool: 200
I  159.06] Elapsed: 2:39, vertices: 583, facets final: 136, pending: 34899, pool: 200
I  164.07] Elapsed: 2:44, vertices: 593, facets final: 137, pending: 35500, pool: 199
I  169.39] Elapsed: 2:49, vertices: 603, facets final: 142, pending: 35625, pool: 200
I  174.85] Elapsed: 2:55, vertices: 612, facets final: 143, pending: 35933, pool: 200
I  179.96] Elapsed: 3:00, vertices: 621, facets final: 145, pending: 36302, pool: 200
I  184.99] Elapsed: 3:05, vertices: 631, facets final: 149, pending: 36871, pool: 200
I  190.00] Elapsed: 3:10, vertices: 640, facets final: 151, pending: 37320, pool: 200
I  195.07] Elapsed: 3:15, vertices: 648, facets final: 154, pending: 37635, pool: 200
I  200.26] Elapsed: 3:20, vertices: 657, facets final: 159, pending: 37591, pool: 200
I  205.37] Elapsed: 3:25, vertices: 666, facets final: 161, pending: 37719, pool: 200
I  210.67] Elapsed: 3:31, vertices: 675, facets final: 162, pending: 37842, pool: 200
