C applying rule 18.txt for base50.txt
I    5.00] Elapsed: 5.00, vertices: 66, facets final: 14, pending: 8028, pool: 115
I   10.00] Elapsed: 10.00, vertices: 94, facets final: 17, pending: 13179, pool: 137
I   15.14] Elapsed: 15.14, vertices: 114, facets final: 21, pending: 14977, pool: 165
I   20.16] Elapsed: 20.16, vertices: 132, facets final: 23, pending: 16058, pool: 179
I   25.28] Elapsed: 25.28, vertices: 149, facets final: 27, pending: 17792, pool: 198
I   30.50] Elapsed: 30.50, vertices: 164, facets final: 32, pending: 18362, pool: 214
I   35.62] Elapsed: 35.62, vertices: 179, facets final: 34, pending: 19993, pool: 222
I   40.64] Elapsed: 40.64, vertices: 191, facets final: 38, pending: 21822, pool: 240
I   45.72] Elapsed: 45.72, vertices: 203, facets final: 46, pending: 23065, pool: 248
I   50.77] Elapsed: 50.77, vertices: 214, facets final: 47, pending: 25342, pool: 247
I   55.87] Elapsed: 55.87, vertices: 224, facets final: 47, pending: 26933, pool: 247
I   61.21] Elapsed: 1:01, vertices: 235, facets final: 48, pending: 27843, pool: 248
I   66.63] Elapsed: 1:07, vertices: 245, facets final: 49, pending: 28399, pool: 250
I   71.72] Elapsed: 1:12, vertices: 253, facets final: 49, pending: 30101, pool: 249
I   77.00] Elapsed: 1:17, vertices: 261, facets final: 51, pending: 31156, pool: 248
I   82.13] Elapsed: 1:22, vertices: 269, facets final: 52, pending: 32178, pool: 247
I   87.18] Elapsed: 1:27, vertices: 276, facets final: 55, pending: 33461, pool: 249
I   93.40] Elapsed: 1:33, vertices: 284, facets final: 58, pending: 33315, pool: 250
I   98.72] Elapsed: 1:39, vertices: 290, facets final: 58, pending: 34414, pool: 250
I  104.21] Elapsed: 1:44, vertices: 298, facets final: 60, pending: 35332, pool: 250
I  109.77] Elapsed: 1:50, vertices: 306, facets final: 61, pending: 36039, pool: 250
I  114.87] Elapsed: 1:55, vertices: 313, facets final: 63, pending: 37783, pool: 250
I  120.70] Elapsed: 2:01, vertices: 319, facets final: 63, pending: 38850, pool: 250
I  126.47] Elapsed: 2:06, vertices: 326, facets final: 63, pending: 39827, pool: 250
I  131.95] Elapsed: 2:12, vertices: 332, facets final: 63, pending: 40478, pool: 249
I  137.53] Elapsed: 2:18, vertices: 338, facets final: 63, pending: 41183, pool: 250
I  142.62] Elapsed: 2:23, vertices: 344, facets final: 63, pending: 41807, pool: 250
I  147.93] Elapsed: 2:28, vertices: 349, facets final: 63, pending: 42986, pool: 250
I  153.69] Elapsed: 2:34, vertices: 356, facets final: 65, pending: 43346, pool: 250
I  159.73] Elapsed: 2:40, vertices: 362, facets final: 65, pending: 43930, pool: 250
I  165.06] Elapsed: 2:45, vertices: 368, facets final: 68, pending: 45234, pool: 249
I  170.07] Elapsed: 2:50, vertices: 373, facets final: 68, pending: 45417, pool: 250
I  175.48] Elapsed: 2:55, vertices: 378, facets final: 68, pending: 45684, pool: 250
I  181.08] Elapsed: 3:01, vertices: 383, facets final: 68, pending: 46188, pool: 250
I  186.14] Elapsed: 3:06, vertices: 388, facets final: 70, pending: 46145, pool: 250
I  191.85] Elapsed: 3:12, vertices: 394, facets final: 71, pending: 46197, pool: 250
I  196.94] Elapsed: 3:17, vertices: 400, facets final: 72, pending: 45535, pool: 249
I  202.31] Elapsed: 3:22, vertices: 405, facets final: 72, pending: 45503, pool: 250
I  207.32] Elapsed: 3:27, vertices: 410, facets final: 73, pending: 46709, pool: 250
I  212.75] Elapsed: 3:33, vertices: 415, facets final: 73, pending: 46627, pool: 250
I  219.15] Elapsed: 3:39, vertices: 421, facets final: 76, pending: 47166, pool: 250
I  224.15] Elapsed: 3:44, vertices: 426, facets final: 76, pending: 47496, pool: 250
I  229.44] Elapsed: 3:49, vertices: 432, facets final: 77, pending: 47982, pool: 250
I  235.24] Elapsed: 3:55, vertices: 436, facets final: 79, pending: 48343, pool: 250
I  240.43] Elapsed: 4:00, vertices: 441, facets final: 79, pending: 48756, pool: 248
I  246.03] Elapsed: 4:06, vertices: 446, facets final: 81, pending: 48729, pool: 250
I  252.13] Elapsed: 4:12, vertices: 451, facets final: 85, pending: 49091, pool: 250
I  257.66] Elapsed: 4:18, vertices: 456, facets final: 86, pending: 48749, pool: 250
I  262.97] Elapsed: 4:23, vertices: 461, facets final: 87, pending: 49178, pool: 249
I  268.44] Elapsed: 4:28, vertices: 465, facets final: 88, pending: 49643, pool: 250
I  274.14] Elapsed: 4:34, vertices: 471, facets final: 89, pending: 49890, pool: 250
I  279.92] Elapsed: 4:40, vertices: 476, facets final: 92, pending: 49777, pool: 250
I  285.04] Elapsed: 4:45, vertices: 481, facets final: 93, pending: 50469, pool: 250
I  290.30] Elapsed: 4:50, vertices: 486, facets final: 94, pending: 50331, pool: 248
I  297.54] Elapsed: 4:58, vertices: 491, facets final: 94, pending: 49721, pool: 250
I  302.91] Elapsed: 5:03, vertices: 496, facets final: 94, pending: 50208, pool: 249
