C applying rule 45.txt for base50.txt
I    5.00] Elapsed: 5.00, vertices: 70, facets final: 17, pending: 7817, pool: 96
I  151.62] Elapsed: 2:32, vertices: 282, facets final: 113, pending: 55840, pool: 250
I  158.28] Elapsed: 2:38, vertices: 286, facets final: 115, pending: 56185, pool: 250
I  164.50] Elapsed: 2:45, vertices: 289, facets final: 115, pending: 56134, pool: 250
I  171.27] Elapsed: 2:51, vertices: 293, facets final: 116, pending: 57153, pool: 250
I  176.27] Elapsed: 2:56, vertices: 296, facets final: 117, pending: 58325, pool: 250
I  183.24] Elapsed: 3:03, vertices: 300, facets final: 118, pending: 59566, pool: 250
I  191.92] Elapsed: 3:12, vertices: 304, facets final: 118, pending: 59977, pool: 250
I  197.33] Elapsed: 3:17, vertices: 308, facets final: 118, pending: 60302, pool: 246
I  204.07] Elapsed: 3:24, vertices: 312, facets final: 121, pending: 59695, pool: 249
I  209.68] Elapsed: 3:30, vertices: 315, facets final: 122, pending: 59309, pool: 249
I  214.90] Elapsed: 3:35, vertices: 318, facets final: 122, pending: 59043, pool: 250
I  220.99] Elapsed: 3:41, vertices: 322, facets final: 123, pending: 59624, pool: 248
I  227.16] Elapsed: 3:47, vertices: 326, facets final: 128, pending: 60010, pool: 247
I  233.00] Elapsed: 3:53, vertices: 330, facets final: 128, pending: 61190, pool: 244
I  238.58] Elapsed: 3:59, vertices: 334, facets final: 132, pending: 61637, pool: 246
I  243.58] Elapsed: 4:04, vertices: 337, facets final: 133, pending: 61614, pool: 245
I  249.67] Elapsed: 4:10, vertices: 341, facets final: 133, pending: 62331, pool: 246
I  255.79] Elapsed: 4:16, vertices: 345, facets final: 139, pending: 63204, pool: 250
I  261.12] Elapsed: 4:21, vertices: 348, facets final: 141, pending: 63443, pool: 247
I  267.64] Elapsed: 4:28, vertices: 351, facets final: 141, pending: 63327, pool: 246
I  274.06] Elapsed: 4:34, vertices: 355, facets final: 143, pending: 64480, pool: 250
I  279.70] Elapsed: 4:40, vertices: 359, facets final: 145, pending: 65228, pool: 248
I  285.52] Elapsed: 4:46, vertices: 362, facets final: 145, pending: 65894, pool: 250
I  292.60] Elapsed: 4:53, vertices: 366, facets final: 145, pending: 65943, pool: 249
I  298.71] Elapsed: 4:59, vertices: 370, facets final: 148, pending: 66401, pool: 248
I  303.83] Elapsed: 5:04, vertices: 373, facets final: 148, pending: 66959, pool: 246
I  308.83] Elapsed: 5:09, vertices: 376, facets final: 150, pending: 67513, pool: 245
I  315.21] Elapsed: 5:15, vertices: 380, facets final: 154, pending: 67119, pool: 247
I  320.65] Elapsed: 5:21, vertices: 382, facets final: 156, pending: 66913, pool: 250
I  325.87] Elapsed: 5:26, vertices: 385, facets final: 157, pending: 66883, pool: 249
I  332.38] Elapsed: 5:32, vertices: 389, facets final: 161, pending: 67710, pool: 250
I  338.19] Elapsed: 5:38, vertices: 392, facets final: 165, pending: 67676, pool: 249
I  343.88] Elapsed: 5:44, vertices: 395, facets final: 166, pending: 67832, pool: 249
I  349.73] Elapsed: 5:50, vertices: 399, facets final: 166, pending: 67968, pool: 249
I  354.91] Elapsed: 5:55, vertices: 402, facets final: 171, pending: 68869, pool: 249
I  360.65] Elapsed: 6:01, vertices: 405, facets final: 173, pending: 69361, pool: 250
I  366.07] Elapsed: 6:06, vertices: 408, facets final: 174, pending: 69382, pool: 250
I  371.08] Elapsed: 6:11, vertices: 411, facets final: 174, pending: 69556, pool: 249
I  376.08] Elapsed: 6:16, vertices: 414, facets final: 183, pending: 70399, pool: 249
I  382.30] Elapsed: 6:22, vertices: 417, facets final: 184, pending: 70107, pool: 250
I  388.56] Elapsed: 6:29, vertices: 421, facets final: 184, pending: 70638, pool: 247
I  394.03] Elapsed: 6:34, vertices: 424, facets final: 187, pending: 69954, pool: 250
I  399.99] Elapsed: 6:40, vertices: 428, facets final: 188, pending: 69793, pool: 247
I  406.07] Elapsed: 6:46, vertices: 432, facets final: 188, pending: 70458, pool: 247
I  412.41] Elapsed: 6:52, vertices: 436, facets final: 195, pending: 70170, pool: 250
I  419.02] Elapsed: 6:59, vertices: 440, facets final: 198, pending: 70497, pool: 249
I  425.17] Elapsed: 7:05, vertices: 444, facets final: 206, pending: 70965, pool: 247
I  431.87] Elapsed: 7:12, vertices: 448, facets final: 208, pending: 71037, pool: 250
I  437.62] Elapsed: 7:18, vertices: 452, facets final: 212, pending: 71173, pool: 247
I  443.88] Elapsed: 7:24, vertices: 456, facets final: 218, pending: 70979, pool: 250
I  449.57] Elapsed: 7:30, vertices: 459, facets final: 219, pending: 70800, pool: 250
I  455.89] Elapsed: 7:36, vertices: 463, facets final: 221, pending: 71400, pool: 250
I  462.23] Elapsed: 7:42, vertices: 467, facets final: 222, pending: 71660, pool: 248
I  467.45] Elapsed: 7:47, vertices: 470, facets final: 227, pending: 72484, pool: 250
I  473.63] Elapsed: 7:54, vertices: 473, facets final: 230, pending: 72800, pool: 250
I  479.59] Elapsed: 8:00, vertices: 476, facets final: 230, pending: 72231, pool: 250
I  486.88] Elapsed: 8:07, vertices: 480, facets final: 233, pending: 72261, pool: 250
I  491.94] Elapsed: 8:12, vertices: 483, facets final: 233, pending: 72417, pool: 250
I  497.70] Elapsed: 8:18, vertices: 486, facets final: 236, pending: 72983, pool: 250
I  503.20] Elapsed: 8:23, vertices: 489, facets final: 237, pending: 73338, pool: 250
I  509.24] Elapsed: 8:29, vertices: 493, facets final: 242, pending: 72895, pool: 249
I  515.63] Elapsed: 8:36, vertices: 497, facets final: 249, pending: 72456, pool: 250
I  520.90] Elapsed: 8:41, vertices: 500, facets final: 257, pending: 73038, pool: 250
I  526.24] Elapsed: 8:46, vertices: 503, facets final: 260, pending: 73567, pool: 249
I  532.38] Elapsed: 8:52, vertices: 507, facets final: 262, pending: 73569, pool: 248
I  537.74] Elapsed: 8:58, vertices: 510, facets final: 266, pending: 73402, pool: 249
I  544.05] Elapsed: 9:04, vertices: 514, facets final: 267, pending: 73345, pool: 249
I  550.36] Elapsed: 9:10, vertices: 518, facets final: 272, pending: 73932, pool: 248
I  555.37] Elapsed: 9:15, vertices: 521, facets final: 277, pending: 73767, pool: 248
I  561.46] Elapsed: 9:21, vertices: 524, facets final: 281, pending: 74609, pool: 250
I  567.79] Elapsed: 9:28, vertices: 528, facets final: 282, pending: 75209, pool: 249
I  575.00] Elapsed: 9:35, vertices: 532, facets final: 287, pending: 75614, pool: 247
I  580.37] Elapsed: 9:40, vertices: 535, facets final: 289, pending: 75229, pool: 250
I  587.47] Elapsed: 9:47, vertices: 539, facets final: 291, pending: 74743, pool: 250
I  594.55] Elapsed: 9:55, vertices: 543, facets final: 296, pending: 74426, pool: 249
I  601.21] Elapsed: 10:01, vertices: 547, facets final: 300, pending: 75001, pool: 248
I  606.25] Elapsed: 10:06, vertices: 550, facets final: 308, pending: 74519, pool: 250
I  612.90] Elapsed: 10:13, vertices: 554, facets final: 318, pending: 73860, pool: 249
I  617.91] Elapsed: 10:18, vertices: 557, facets final: 323, pending: 73799, pool: 248
I  624.03] Elapsed: 10:24, vertices: 561, facets final: 329, pending: 74176, pool: 249
I  630.23] Elapsed: 10:30, vertices: 565, facets final: 336, pending: 73578, pool: 249
I  635.87] Elapsed: 10:36, vertices: 569, facets final: 336, pending: 73334, pool: 245
I  640.98] Elapsed: 10:41, vertices: 572, facets final: 343, pending: 73688, pool: 248
I  646.46] Elapsed: 10:46, vertices: 575, facets final: 357, pending: 73960, pool: 249
I  652.56] Elapsed: 10:53, vertices: 579, facets final: 357, pending: 74775, pool: 247
I  657.58] Elapsed: 10:58, vertices: 582, facets final: 362, pending: 74799, pool: 247
I  662.99] Elapsed: 11:03, vertices: 585, facets final: 374, pending: 74906, pool: 249
I  669.05] Elapsed: 11:09, vertices: 589, facets final: 377, pending: 75560, pool: 249
I  675.02] Elapsed: 11:15, vertices: 593, facets final: 384, pending: 76508, pool: 247
I  681.14] Elapsed: 11:21, vertices: 597, facets final: 392, pending: 76710, pool: 249
I  686.20] Elapsed: 11:26, vertices: 600, facets final: 401, pending: 76493, pool: 250
I  692.13] Elapsed: 11:32, vertices: 604, facets final: 404, pending: 77032, pool: 249
I  697.91] Elapsed: 11:38, vertices: 608, facets final: 411, pending: 77118, pool: 247
I  703.41] Elapsed: 11:43, vertices: 611, facets final: 415, pending: 77085, pool: 250
I  709.73] Elapsed: 11:50, vertices: 615, facets final: 427, pending: 77178, pool: 250
I  716.14] Elapsed: 11:56, vertices: 619, facets final: 429, pending: 77886, pool: 249
I  721.14] Elapsed: 12:01, vertices: 622, facets final: 432, pending: 77803, pool: 250
I  726.82] Elapsed: 12:07, vertices: 625, facets final: 435, pending: 78912, pool: 250
I  733.24] Elapsed: 12:13, vertices: 629, facets final: 441, pending: 79121, pool: 250
I  738.79] Elapsed: 12:19, vertices: 632, facets final: 450, pending: 79320, pool: 249
I  745.16] Elapsed: 12:25, vertices: 636, facets final: 456, pending: 79317, pool: 250
I  751.32] Elapsed: 12:31, vertices: 640, facets final: 460, pending: 79281, pool: 247
I  756.82] Elapsed: 12:37, vertices: 643, facets final: 471, pending: 79451, pool: 249
I  762.99] Elapsed: 12:43, vertices: 646, facets final: 478, pending: 79518, pool: 250
I  767.99] Elapsed: 12:48, vertices: 648, facets final: 481, pending: 79929, pool: 250
I  773.37] Elapsed: 12:53, vertices: 651, facets final: 483, pending: 80211, pool: 249
I  778.51] Elapsed: 12:59, vertices: 654, facets final: 490, pending: 80199, pool: 250
I  783.97] Elapsed: 13:04, vertices: 657, facets final: 494, pending: 81475, pool: 250
I  789.32] Elapsed: 13:09, vertices: 660, facets final: 496, pending: 81643, pool: 250
I  795.17] Elapsed: 13:15, vertices: 663, facets final: 501, pending: 81485, pool: 248
I  800.35] Elapsed: 13:20, vertices: 666, facets final: 502, pending: 81191, pool: 249
I  805.62] Elapsed: 13:26, vertices: 669, facets final: 506, pending: 81276, pool: 249
I  813.21] Elapsed: 13:33, vertices: 672, facets final: 512, pending: 81332, pool: 250
I  818.21] Elapsed: 13:38, vertices: 675, facets final: 519, pending: 81888, pool: 250
I  823.44] Elapsed: 13:43, vertices: 678, facets final: 524, pending: 81682, pool: 250
I  828.77] Elapsed: 13:49, vertices: 681, facets final: 531, pending: 81497, pool: 250
I  835.53] Elapsed: 13:56, vertices: 685, facets final: 544, pending: 81683, pool: 250
I  840.53] Elapsed: 14:01, vertices: 688, facets final: 545, pending: 81482, pool: 250
I  846.79] Elapsed: 14:07, vertices: 692, facets final: 549, pending: 81386, pool: 248
I  851.80] Elapsed: 14:12, vertices: 694, facets final: 553, pending: 80885, pool: 250
I  856.82] Elapsed: 14:17, vertices: 697, facets final: 556, pending: 80473, pool: 249
I  862.63] Elapsed: 14:23, vertices: 700, facets final: 558, pending: 79970, pool: 248
I  868.74] Elapsed: 14:29, vertices: 704, facets final: 559, pending: 79498, pool: 248
I  874.59] Elapsed: 14:35, vertices: 708, facets final: 569, pending: 79609, pool: 246
I  880.66] Elapsed: 14:41, vertices: 711, facets final: 570, pending: 79339, pool: 244
I  887.44] Elapsed: 14:47, vertices: 714, facets final: 587, pending: 78962, pool: 250
I  893.23] Elapsed: 14:53, vertices: 718, facets final: 592, pending: 79181, pool: 250
I  898.75] Elapsed: 14:59, vertices: 722, facets final: 594, pending: 79467, pool: 249
I  904.76] Elapsed: 15:05, vertices: 726, facets final: 602, pending: 79959, pool: 248
I  910.51] Elapsed: 15:11, vertices: 730, facets final: 615, pending: 79779, pool: 250
I  915.51] Elapsed: 15:16, vertices: 733, facets final: 618, pending: 80080, pool: 250
I  921.63] Elapsed: 15:22, vertices: 737, facets final: 620, pending: 79433, pool: 248
I  927.91] Elapsed: 15:28, vertices: 741, facets final: 626, pending: 78811, pool: 249
I  933.53] Elapsed: 15:34, vertices: 744, facets final: 637, pending: 78592, pool: 249
I  938.63] Elapsed: 15:39, vertices: 747, facets final: 646, pending: 78662, pool: 249
I  944.83] Elapsed: 15:45, vertices: 751, facets final: 654, pending: 79213, pool: 247
I  950.76] Elapsed: 15:51, vertices: 755, facets final: 664, pending: 79327, pool: 247
I  957.07] Elapsed: 15:57, vertices: 759, facets final: 673, pending: 79363, pool: 250
I  962.66] Elapsed: 16:03, vertices: 762, facets final: 675, pending: 79201, pool: 249
I  969.26] Elapsed: 16:09, vertices: 766, facets final: 695, pending: 78819, pool: 250
I  974.72] Elapsed: 16:15, vertices: 769, facets final: 698, pending: 78689, pool: 249
I  980.28] Elapsed: 16:20, vertices: 772, facets final: 701, pending: 78835, pool: 250
I  986.18] Elapsed: 16:26, vertices: 775, facets final: 706, pending: 78954, pool: 249
I  991.72] Elapsed: 16:32, vertices: 778, facets final: 713, pending: 78312, pool: 248
I  996.72] Elapsed: 16:37, vertices: 781, facets final: 728, pending: 78570, pool: 249
I 1002.45] Elapsed: 16:42, vertices: 784, facets final: 737, pending: 78512, pool: 250
I 1008.52] Elapsed: 16:49, vertices: 788, facets final: 743, pending: 78163, pool: 248
I 1014.27] Elapsed: 16:54, vertices: 791, facets final: 756, pending: 78440, pool: 249
I 1020.23] Elapsed: 17:00, vertices: 795, facets final: 763, pending: 78154, pool: 249
I 1025.77] Elapsed: 17:06, vertices: 799, facets final: 767, pending: 78426, pool: 247
I 1030.99] Elapsed: 17:11, vertices: 801, facets final: 780, pending: 78408, pool: 250
I 1036.77] Elapsed: 17:17, vertices: 805, facets final: 788, pending: 78324, pool: 249
I 1042.47] Elapsed: 17:22, vertices: 809, facets final: 797, pending: 78362, pool: 249
I 1048.11] Elapsed: 17:28, vertices: 813, facets final: 803, pending: 78003, pool: 249
I 1054.15] Elapsed: 17:34, vertices: 817, facets final: 824, pending: 77988, pool: 248
I 1059.73] Elapsed: 17:40, vertices: 820, facets final: 830, pending: 78124, pool: 248
I 1065.32] Elapsed: 17:45, vertices: 823, facets final: 837, pending: 78225, pool: 250
I 1070.44] Elapsed: 17:50, vertices: 826, facets final: 843, pending: 78254, pool: 250
I 1075.45] Elapsed: 17:55, vertices: 829, facets final: 854, pending: 78074, pool: 248
I 1081.66] Elapsed: 18:02, vertices: 833, facets final: 870, pending: 78299, pool: 248
I 1087.31] Elapsed: 18:07, vertices: 837, facets final: 882, pending: 78009, pool: 249
I 1092.32] Elapsed: 18:12, vertices: 840, facets final: 893, pending: 78399, pool: 250
I 1098.44] Elapsed: 18:18, vertices: 844, facets final: 900, pending: 78233, pool: 249
I 1103.79] Elapsed: 18:24, vertices: 848, facets final: 906, pending: 78065, pool: 249
I 1109.74] Elapsed: 18:30, vertices: 852, facets final: 920, pending: 78107, pool: 249
I 1115.91] Elapsed: 18:36, vertices: 856, facets final: 929, pending: 77670, pool: 249
I 1121.59] Elapsed: 18:42, vertices: 860, facets final: 945, pending: 77663, pool: 250
I 1126.60] Elapsed: 18:47, vertices: 863, facets final: 953, pending: 77872, pool: 249
I 1133.32] Elapsed: 18:53, vertices: 867, facets final: 961, pending: 78150, pool: 249
I 1139.45] Elapsed: 18:59, vertices: 871, facets final: 972, pending: 77910, pool: 249
I 1144.84] Elapsed: 19:05, vertices: 874, facets final: 980, pending: 77812, pool: 250
I 1150.14] Elapsed: 19:10, vertices: 878, facets final: 990, pending: 77930, pool: 249
I 1156.15] Elapsed: 19:16, vertices: 882, facets final: 1012, pending: 77895, pool: 250
I 1161.70] Elapsed: 19:22, vertices: 886, facets final: 1030, pending: 77698, pool: 250
I 1167.63] Elapsed: 19:28, vertices: 890, facets final: 1042, pending: 77379, pool: 250
I 1173.06] Elapsed: 19:33, vertices: 894, facets final: 1050, pending: 77644, pool: 249
I 1178.85] Elapsed: 19:39, vertices: 898, facets final: 1065, pending: 77598, pool: 249
I 1185.12] Elapsed: 19:45, vertices: 902, facets final: 1076, pending: 77419, pool: 250
I 1190.50] Elapsed: 19:51, vertices: 906, facets final: 1087, pending: 77484, pool: 247
I 1195.62] Elapsed: 19:56, vertices: 909, facets final: 1096, pending: 78047, pool: 250
I 1202.11] Elapsed: 20:02, vertices: 913, facets final: 1114, pending: 78369, pool: 249
I 1207.62] Elapsed: 20:08, vertices: 917, facets final: 1120, pending: 78332, pool: 250
I 1213.28] Elapsed: 20:13, vertices: 921, facets final: 1126, pending: 78522, pool: 249
I 1219.47] Elapsed: 20:19, vertices: 925, facets final: 1141, pending: 78644, pool: 248
I 1224.70] Elapsed: 20:25, vertices: 928, facets final: 1151, pending: 78533, pool: 247
I 1230.66] Elapsed: 20:31, vertices: 932, facets final: 1176, pending: 78639, pool: 250
I 1236.14] Elapsed: 20:36, vertices: 936, facets final: 1191, pending: 78374, pool: 249
I 1242.18] Elapsed: 20:42, vertices: 940, facets final: 1199, pending: 78300, pool: 250
I 1247.53] Elapsed: 20:48, vertices: 944, facets final: 1216, pending: 78098, pool: 250
I 1252.84] Elapsed: 20:53, vertices: 948, facets final: 1241, pending: 78266, pool: 250
I 1258.58] Elapsed: 20:59, vertices: 952, facets final: 1265, pending: 78186, pool: 250
I 1264.47] Elapsed: 21:04, vertices: 956, facets final: 1277, pending: 78181, pool: 249
I 1270.40] Elapsed: 21:10, vertices: 960, facets final: 1284, pending: 77859, pool: 250
I 1275.94] Elapsed: 21:16, vertices: 964, facets final: 1310, pending: 78031, pool: 250
I 1281.44] Elapsed: 21:21, vertices: 967, facets final: 1331, pending: 77767, pool: 249
I 1287.66] Elapsed: 21:28, vertices: 971, facets final: 1363, pending: 77956, pool: 250
I 1293.77] Elapsed: 21:34, vertices: 975, facets final: 1376, pending: 78136, pool: 250
I 1299.83] Elapsed: 21:40, vertices: 979, facets final: 1383, pending: 77970, pool: 249
I 1304.86] Elapsed: 21:45, vertices: 982, facets final: 1401, pending: 77608, pool: 250
I 1310.50] Elapsed: 21:51, vertices: 986, facets final: 1431, pending: 77295, pool: 247
I 1316.79] Elapsed: 21:57, vertices: 989, facets final: 1445, pending: 77333, pool: 248
I 1321.80] Elapsed: 22:02, vertices: 992, facets final: 1463, pending: 77118, pool: 250
I 1326.83] Elapsed: 22:07, vertices: 996, facets final: 1480, pending: 77156, pool: 246
I 1332.95] Elapsed: 22:13, vertices: 999, facets final: 1534, pending: 76830, pool: 248
I 1338.24] Elapsed: 22:18, vertices: 1002, facets final: 1549, pending: 76747, pool: 250
I 1343.76] Elapsed: 22:24, vertices: 1006, facets final: 1562, pending: 76766, pool: 248
I 1349.17] Elapsed: 22:29, vertices: 1010, facets final: 1578, pending: 76975, pool: 246
I 1355.34] Elapsed: 22:35, vertices: 1014, facets final: 1604, pending: 76828, pool: 245
I 1360.62] Elapsed: 22:41, vertices: 1017, facets final: 1632, pending: 76600, pool: 246
I 1365.87] Elapsed: 22:46, vertices: 1020, facets final: 1657, pending: 76624, pool: 247
I 1372.37] Elapsed: 22:52, vertices: 1024, facets final: 1672, pending: 76316, pool: 248
I 1378.55] Elapsed: 22:59, vertices: 1028, facets final: 1701, pending: 76209, pool: 247
I 1384.67] Elapsed: 23:05, vertices: 1032, facets final: 1716, pending: 76122, pool: 246
I 1390.30] Elapsed: 23:10, vertices: 1036, facets final: 1753, pending: 75897, pool: 249
I 1395.30] Elapsed: 23:15, vertices: 1040, facets final: 1779, pending: 75735, pool: 247
I 1401.31] Elapsed: 23:21, vertices: 1045, facets final: 1795, pending: 75596, pool: 245
I 1407.73] Elapsed: 23:28, vertices: 1049, facets final: 1829, pending: 76264, pool: 245
I 1414.10] Elapsed: 23:34, vertices: 1053, facets final: 1860, pending: 76558, pool: 249
I 1419.96] Elapsed: 23:40, vertices: 1057, facets final: 1887, pending: 77047, pool: 249
I 1425.53] Elapsed: 23:46, vertices: 1061, facets final: 1916, pending: 77243, pool: 250
I 1430.68] Elapsed: 23:51, vertices: 1065, facets final: 1931, pending: 77216, pool: 247
I 1437.17] Elapsed: 23:57, vertices: 1069, facets final: 1960, pending: 77151, pool: 249
I 1442.57] Elapsed: 24:03, vertices: 1073, facets final: 1972, pending: 76869, pool: 249
I 1448.18] Elapsed: 24:08, vertices: 1077, facets final: 1992, pending: 76835, pool: 247
I 1454.19] Elapsed: 24:14, vertices: 1080, facets final: 2017, pending: 76736, pool: 250
I 1459.89] Elapsed: 24:20, vertices: 1084, facets final: 2031, pending: 76879, pool: 250
I 1465.87] Elapsed: 24:26, vertices: 1088, facets final: 2041, pending: 76492, pool: 249
I 1471.87] Elapsed: 24:32, vertices: 1092, facets final: 2051, pending: 76422, pool: 250
I 1476.96] Elapsed: 24:37, vertices: 1096, facets final: 2066, pending: 76481, pool: 248
I 1482.46] Elapsed: 24:42, vertices: 1100, facets final: 2084, pending: 76657, pool: 249
I 1488.53] Elapsed: 24:49, vertices: 1104, facets final: 2117, pending: 76341, pool: 250
I 1494.30] Elapsed: 24:54, vertices: 1108, facets final: 2147, pending: 76067, pool: 249
I 1499.82] Elapsed: 25:00, vertices: 1112, facets final: 2186, pending: 76033, pool: 247
I 1505.34] Elapsed: 25:05, vertices: 1116, facets final: 2228, pending: 75945, pool: 245
I 1510.59] Elapsed: 25:11, vertices: 1120, facets final: 2260, pending: 75681, pool: 244
I 1516.38] Elapsed: 25:16, vertices: 1124, facets final: 2303, pending: 75544, pool: 245
I 1521.88] Elapsed: 25:22, vertices: 1127, facets final: 2351, pending: 75177, pool: 248
I 1526.91] Elapsed: 25:27, vertices: 1131, facets final: 2368, pending: 75212, pool: 245
I 1532.58] Elapsed: 25:33, vertices: 1135, facets final: 2421, pending: 75456, pool: 243
I 1537.63] Elapsed: 25:38, vertices: 1139, facets final: 2452, pending: 75374, pool: 239
I 1542.65] Elapsed: 25:43, vertices: 1142, facets final: 2485, pending: 75673, pool: 241
I 1548.49] Elapsed: 25:48, vertices: 1146, facets final: 2535, pending: 75647, pool: 241
I 1554.36] Elapsed: 25:54, vertices: 1150, facets final: 2577, pending: 75416, pool: 241
I 1559.86] Elapsed: 26:00, vertices: 1153, facets final: 2609, pending: 75341, pool: 244
I 1565.53] Elapsed: 26:06, vertices: 1157, facets final: 2633, pending: 75551, pool: 243
I 1571.33] Elapsed: 26:11, vertices: 1161, facets final: 2681, pending: 75829, pool: 244
I 1576.58] Elapsed: 26:17, vertices: 1165, facets final: 2722, pending: 75696, pool: 243
I 1581.58] Elapsed: 26:22, vertices: 1169, facets final: 2757, pending: 75803, pool: 239
I 1586.69] Elapsed: 26:27, vertices: 1172, facets final: 2830, pending: 75736, pool: 240
I 1592.52] Elapsed: 26:33, vertices: 1175, facets final: 2880, pending: 75812, pool: 243
I 1597.74] Elapsed: 26:38, vertices: 1178, facets final: 2903, pending: 75465, pool: 242
I 1603.06] Elapsed: 26:43, vertices: 1182, facets final: 2933, pending: 75659, pool: 239
I 1609.36] Elapsed: 26:49, vertices: 1186, facets final: 2964, pending: 75713, pool: 240
I 1615.61] Elapsed: 26:56, vertices: 1190, facets final: 3020, pending: 75776, pool: 242
I 1621.70] Elapsed: 27:02, vertices: 1194, facets final: 3084, pending: 75743, pool: 247
I 1628.19] Elapsed: 27:08, vertices: 1197, facets final: 3135, pending: 75561, pool: 249
I 1633.20] Elapsed: 27:13, vertices: 1200, facets final: 3161, pending: 75376, pool: 250
I 1638.64] Elapsed: 27:19, vertices: 1204, facets final: 3174, pending: 75417, pool: 250
I 1643.65] Elapsed: 27:24, vertices: 1208, facets final: 3193, pending: 75319, pool: 248
I 1648.65] Elapsed: 27:29, vertices: 1212, facets final: 3212, pending: 75282, pool: 245
I 1653.75] Elapsed: 27:34, vertices: 1216, facets final: 3233, pending: 75349, pool: 246
I 1659.38] Elapsed: 27:39, vertices: 1220, facets final: 3264, pending: 75346, pool: 248
I 1664.93] Elapsed: 27:45, vertices: 1224, facets final: 3291, pending: 75289, pool: 249
I 1669.94] Elapsed: 27:50, vertices: 1228, facets final: 3326, pending: 75246, pool: 248
I 1674.94] Elapsed: 27:55, vertices: 1232, facets final: 3350, pending: 75292, pool: 246
I 1680.96] Elapsed: 28:01, vertices: 1236, facets final: 3402, pending: 75213, pool: 245
I 1686.36] Elapsed: 28:06, vertices: 1240, facets final: 3465, pending: 75078, pool: 241
I 1692.09] Elapsed: 28:12, vertices: 1244, facets final: 3550, pending: 74938, pool: 240
I 1697.43] Elapsed: 28:17, vertices: 1248, facets final: 3597, pending: 74779, pool: 239
I 1703.08] Elapsed: 28:23, vertices: 1252, facets final: 3674, pending: 74694, pool: 241
I 1708.49] Elapsed: 28:28, vertices: 1256, facets final: 3735, pending: 74563, pool: 242
I 1713.49] Elapsed: 28:33, vertices: 1260, facets final: 3775, pending: 74490, pool: 241
I 1719.55] Elapsed: 28:40, vertices: 1264, facets final: 3848, pending: 74578, pool: 243
I 1724.80] Elapsed: 28:45, vertices: 1268, facets final: 3892, pending: 74543, pool: 241
I 1729.82] Elapsed: 28:50, vertices: 1272, facets final: 3932, pending: 74292, pool: 239
I 1735.23] Elapsed: 28:55, vertices: 1276, facets final: 3987, pending: 74329, pool: 241
I 1741.13] Elapsed: 29:01, vertices: 1281, facets final: 4017, pending: 74231, pool: 238
I 1746.13] Elapsed: 29:06, vertices: 1285, facets final: 4061, pending: 74217, pool: 234
I 1751.13] Elapsed: 29:11, vertices: 1288, facets final: 4168, pending: 74168, pool: 236
I 1756.52] Elapsed: 29:17, vertices: 1292, facets final: 4223, pending: 74309, pool: 238
I 1762.76] Elapsed: 29:23, vertices: 1296, facets final: 4297, pending: 74441, pool: 241
I 1768.62] Elapsed: 29:29, vertices: 1300, facets final: 4384, pending: 74430, pool: 239
