# Normalized entropy inequalities for four random variables
#
# Coefficients are normalized and the list is in increasing order.
# Number of inequalities is 3193.
#
#         Coefficients                                                                         label
#
1, 0.040000,2.440000,2.440000, 0       ,1.520000,1.520000, 0       ,0       ,0       ,0       , rule:23:2604
1, 0.040000,2.520000,2.520000, 0       ,1.440000,1.440000, 0       ,0       ,0       ,0       , rule:23:2605
1, 0.043478,2.086957,2.086957, 0       ,2.391304,2.391304, 0       ,0       ,0       ,0       , rule:23:2428
1, 0.043478,2.260870,2.260870, 0       ,1.652174,1.652174, 0       ,0       ,0       ,0       , rule:23:2429
1, 0.043478,2.652174,2.652174, 0       ,1.260870,1.260870, 0       ,0       ,0       ,0       , rule:23:2430
1, 0.043478,3.391304,3.391304, 0       ,1.086957,1.086957, 0       ,0       ,0       ,0       , rule:23:2431
1, 0.045455,2.000000,2.000000, 0       ,2.454545,2.454545, 0       ,0       ,0       ,0       , rule:23:2298
1, 0.045455,2.181818,2.181818, 0       ,1.681818,1.681818, 0       ,0       ,0       ,0       , rule:23:2299
1, 0.045455,2.227273,2.227273, 0       ,1.590909,1.590909, 0       ,0       ,0       ,0       , rule:23:2300
1, 0.045455,2.590909,2.590909, 0       ,1.227273,1.227273, 0       ,0       ,0       ,0       , rule:23:2301
1, 0.045455,2.681818,2.681818, 0       ,1.181818,1.181818, 0       ,0       ,0       ,0       , rule:23:2302
1, 0.045455,3.454545,3.454545, 0       ,1.000000,1.000000, 0       ,0       ,0       ,0       , rule:23:2303
1, 0.047619,1.904762,1.904762, 0       ,2.571429,2.571429, 0       ,0       ,0       ,0       , rule:23:2144
1, 0.047619,2.095238,2.095238, 0       ,1.761905,1.761905, 0       ,0       ,0       ,0       , rule:23:2145
1, 0.047619,2.285714,2.285714, 0       ,1.476190,1.428571, 0       ,0       ,0       ,0       , rule:23:2146
1, 0.047619,2.333333,2.333333, 0       ,1.428571,1.380952, 0       ,0       ,0       ,0       , rule:23:2148
1, 0.047619,2.428571,2.380952, 0       ,1.333333,1.333333, 0       ,0       ,0       ,0       , rule:23:2150
1, 0.047619,2.476190,2.428571, 0       ,1.285714,1.285714, 0       ,0       ,0       ,0       , rule:23:2152
1, 0.047619,2.761905,2.761905, 0       ,1.095238,1.095238, 0       ,0       ,0       ,0       , rule:23:2154
1, 0.047619,3.571429,3.571429, 0       ,0.904762,0.904762, 0       ,0       ,0       ,0       , rule:23:2155
1, 0.050000,2.200000,2.200000, 0       ,1.500000,1.450000, 0       ,0       ,0       ,0       , rule:23:1980
1, 0.050000,2.500000,2.450000, 0       ,1.200000,1.200000, 0       ,0       ,0       ,0       , rule:23:1982
1, 0.052632,2.263158,2.210526, 0       ,1.368421,1.368421, 0       ,0       ,0       ,0       , rule:23:1862
1, 0.052632,2.368421,2.368421, 0       ,1.263158,1.210526, 0       ,0       ,0       ,0       , rule:23:1864
1, 0.055556,1.666667,1.666667, 0       ,2.888889,2.888889, 0       ,0       ,0       ,0       , rule:23:1687
1, 0.055556,1.888889,1.888889, 0       ,1.944444,1.944444, 0       ,0       ,0       ,0       , rule:23:1688
