C copy string: r=c:ab;ar,br,c,dr;ar,br,cr,d; ineq: base20.txt
I    5.00] Elapsed: 5.00, vertices: 205, facets final: 24, pending: 11269, pool: 285
I  182.49] Elapsed: 3:02, vertices: 1428, facets final: 287, pending: 44688, pool: 300
I  187.65] Elapsed: 3:08, vertices: 1455, facets final: 290, pending: 44808, pool: 300
I  192.66] Elapsed: 3:13, vertices: 1480, facets final: 298, pending: 44889, pool: 300
I  197.74] Elapsed: 3:18, vertices: 1504, facets final: 309, pending: 44738, pool: 300
I  202.80] Elapsed: 3:23, vertices: 1529, facets final: 317, pending: 44746, pool: 300
I  207.94] Elapsed: 3:28, vertices: 1552, facets final: 319, pending: 44999, pool: 300
I  213.06] Elapsed: 3:33, vertices: 1577, facets final: 325, pending: 45274, pool: 300
I  218.16] Elapsed: 3:38, vertices: 1602, facets final: 326, pending: 45353, pool: 300
I  223.33] Elapsed: 3:43, vertices: 1627, facets final: 334, pending: 45502, pool: 300
I  228.40] Elapsed: 3:48, vertices: 1651, facets final: 343, pending: 45440, pool: 299
I  233.48] Elapsed: 3:53, vertices: 1677, facets final: 351, pending: 45153, pool: 300
I  238.67] Elapsed: 3:59, vertices: 1702, facets final: 359, pending: 45264, pool: 300
I  243.67] Elapsed: 4:04, vertices: 1727, facets final: 366, pending: 45747, pool: 300
I  248.71] Elapsed: 4:09, vertices: 1749, facets final: 379, pending: 45659, pool: 300
I  253.88] Elapsed: 4:14, vertices: 1774, facets final: 387, pending: 46035, pool: 300
I  259.11] Elapsed: 4:19, vertices: 1796, facets final: 392, pending: 45875, pool: 300
I  264.23] Elapsed: 4:24, vertices: 1818, facets final: 400, pending: 45837, pool: 300
I  269.35] Elapsed: 4:29, vertices: 1841, facets final: 407, pending: 45730, pool: 299
I  274.53] Elapsed: 4:35, vertices: 1864, facets final: 411, pending: 45747, pool: 300
I  279.56] Elapsed: 4:40, vertices: 1886, facets final: 416, pending: 45833, pool: 300
I  284.81] Elapsed: 4:45, vertices: 1909, facets final: 428, pending: 46027, pool: 300
I  289.92] Elapsed: 4:50, vertices: 1931, facets final: 432, pending: 46228, pool: 300
I  295.01] Elapsed: 4:55, vertices: 1954, facets final: 445, pending: 46305, pool: 300
I  300.01] Elapsed: 5:00, vertices: 1978, facets final: 450, pending: 46223, pool: 300
I  305.17] Elapsed: 5:05, vertices: 2002, facets final: 464, pending: 46212, pool: 300
I  310.33] Elapsed: 5:10, vertices: 2026, facets final: 479, pending: 46396, pool: 300
I  315.39] Elapsed: 5:15, vertices: 2049, facets final: 495, pending: 46477, pool: 300
I  320.55] Elapsed: 5:21, vertices: 2075, facets final: 511, pending: 46260, pool: 300
I  325.55] Elapsed: 5:26, vertices: 2100, facets final: 520, pending: 46290, pool: 300
I  330.72] Elapsed: 5:31, vertices: 2125, facets final: 534, pending: 46121, pool: 300
I  335.88] Elapsed: 5:36, vertices: 2152, facets final: 546, pending: 45911, pool: 300
I  340.91] Elapsed: 5:41, vertices: 2177, facets final: 555, pending: 45822, pool: 300
I  345.95] Elapsed: 5:46, vertices: 2202, facets final: 567, pending: 46192, pool: 300
I  351.02] Elapsed: 5:51, vertices: 2226, facets final: 578, pending: 46370, pool: 300
I  356.09] Elapsed: 5:56, vertices: 2252, facets final: 588, pending: 46072, pool: 300
I  361.15] Elapsed: 6:01, vertices: 2277, facets final: 607, pending: 46320, pool: 299
I  366.32] Elapsed: 6:06, vertices: 2302, facets final: 621, pending: 46310, pool: 300
I  371.46] Elapsed: 6:11, vertices: 2327, facets final: 633, pending: 46138, pool: 300
I  376.57] Elapsed: 6:17, vertices: 2352, facets final: 642, pending: 46172, pool: 300
I  381.57] Elapsed: 6:22, vertices: 2377, facets final: 651, pending: 45910, pool: 300
I  386.68] Elapsed: 6:27, vertices: 2404, facets final: 668, pending: 45977, pool: 300
I  391.84] Elapsed: 6:32, vertices: 2428, facets final: 679, pending: 46004, pool: 300
I  396.84] Elapsed: 6:37, vertices: 2453, facets final: 693, pending: 46517, pool: 300
I  401.99] Elapsed: 6:42, vertices: 2479, facets final: 706, pending: 46620, pool: 300
I  407.03] Elapsed: 6:47, vertices: 2504, facets final: 730, pending: 46686, pool: 300
I  412.14] Elapsed: 6:52, vertices: 2530, facets final: 747, pending: 46606, pool: 300
I  417.24] Elapsed: 6:57, vertices: 2556, facets final: 759, pending: 46555, pool: 300
I  422.33] Elapsed: 7:02, vertices: 2582, facets final: 770, pending: 46606, pool: 300
I  427.33] Elapsed: 7:07, vertices: 2607, facets final: 783, pending: 46799, pool: 300
I  432.42] Elapsed: 7:12, vertices: 2632, facets final: 793, pending: 46898, pool: 300
I  437.42] Elapsed: 7:17, vertices: 2657, facets final: 803, pending: 46921, pool: 300
I  442.43] Elapsed: 7:22, vertices: 2681, facets final: 812, pending: 46982, pool: 300
I  447.54] Elapsed: 7:28, vertices: 2707, facets final: 827, pending: 46935, pool: 300
I  452.69] Elapsed: 7:33, vertices: 2732, facets final: 841, pending: 46696, pool: 300
I  457.84] Elapsed: 7:38, vertices: 2757, facets final: 862, pending: 46650, pool: 300
I  462.97] Elapsed: 7:43, vertices: 2781, facets final: 879, pending: 46569, pool: 300
I  468.25] Elapsed: 7:48, vertices: 2808, facets final: 901, pending: 46478, pool: 300
I  473.29] Elapsed: 7:53, vertices: 2834, facets final: 912, pending: 46502, pool: 300
I  478.39] Elapsed: 7:58, vertices: 2857, facets final: 939, pending: 46333, pool: 300
I  483.55] Elapsed: 8:04, vertices: 2884, facets final: 957, pending: 46413, pool: 300
I  488.70] Elapsed: 8:09, vertices: 2909, facets final: 973, pending: 46459, pool: 300
I  493.80] Elapsed: 8:14, vertices: 2935, facets final: 988, pending: 46131, pool: 300
I  498.89] Elapsed: 8:19, vertices: 2961, facets final: 1002, pending: 46138, pool: 300
I  504.14] Elapsed: 8:24, vertices: 2986, facets final: 1019, pending: 45843, pool: 300
I  509.30] Elapsed: 8:29, vertices: 3012, facets final: 1036, pending: 45884, pool: 300
I  514.42] Elapsed: 8:34, vertices: 3038, facets final: 1061, pending: 45771, pool: 300
I  519.47] Elapsed: 8:39, vertices: 3063, facets final: 1084, pending: 45700, pool: 300
I  524.56] Elapsed: 8:45, vertices: 3090, facets final: 1107, pending: 45685, pool: 300
I  529.64] Elapsed: 8:50, vertices: 3116, facets final: 1128, pending: 45606, pool: 300
I  534.73] Elapsed: 8:55, vertices: 3141, facets final: 1146, pending: 45640, pool: 300
I  539.79] Elapsed: 9:00, vertices: 3167, facets final: 1178, pending: 45542, pool: 300
I  544.93] Elapsed: 9:05, vertices: 3193, facets final: 1193, pending: 45517, pool: 300
I  549.93] Elapsed: 9:10, vertices: 3220, facets final: 1206, pending: 45383, pool: 300
I  555.03] Elapsed: 9:15, vertices: 3245, facets final: 1221, pending: 45321, pool: 300
I  560.06] Elapsed: 9:20, vertices: 3272, facets final: 1232, pending: 45245, pool: 300
I  565.16] Elapsed: 9:25, vertices: 3300, facets final: 1250, pending: 45282, pool: 300
I  570.28] Elapsed: 9:30, vertices: 3327, facets final: 1258, pending: 45155, pool: 300
I  575.35] Elapsed: 9:35, vertices: 3351, facets final: 1270, pending: 44750, pool: 300
I  580.53] Elapsed: 9:41, vertices: 3378, facets final: 1294, pending: 44482, pool: 300
I  585.62] Elapsed: 9:46, vertices: 3405, facets final: 1316, pending: 44188, pool: 300
I  590.63] Elapsed: 9:51, vertices: 3428, facets final: 1331, pending: 43968, pool: 300
I  595.73] Elapsed: 9:56, vertices: 3454, facets final: 1363, pending: 43786, pool: 300
I  600.74] Elapsed: 10:01, vertices: 3480, facets final: 1383, pending: 43521, pool: 300
I  605.86] Elapsed: 10:06, vertices: 3506, facets final: 1407, pending: 43446, pool: 300
I  610.97] Elapsed: 10:11, vertices: 3534, facets final: 1430, pending: 43408, pool: 300
I  615.99] Elapsed: 10:16, vertices: 3563, facets final: 1456, pending: 43104, pool: 300
I  621.00] Elapsed: 10:21, vertices: 3589, facets final: 1482, pending: 42971, pool: 300
I  626.09] Elapsed: 10:26, vertices: 3615, facets final: 1522, pending: 42906, pool: 300
I  631.15] Elapsed: 10:31, vertices: 3642, facets final: 1555, pending: 42722, pool: 300
I  636.24] Elapsed: 10:36, vertices: 3669, facets final: 1585, pending: 42563, pool: 300
I  641.39] Elapsed: 10:41, vertices: 3696, facets final: 1620, pending: 42537, pool: 300
I  646.44] Elapsed: 10:46, vertices: 3723, facets final: 1643, pending: 42289, pool: 300
I  651.54] Elapsed: 10:52, vertices: 3751, facets final: 1669, pending: 42095, pool: 300
I  656.56] Elapsed: 10:57, vertices: 3781, facets final: 1708, pending: 41972, pool: 300
I  661.67] Elapsed: 11:02, vertices: 3809, facets final: 1740, pending: 41689, pool: 300
I  666.80] Elapsed: 11:07, vertices: 3839, facets final: 1772, pending: 41472, pool: 300
I  671.89] Elapsed: 11:12, vertices: 3867, facets final: 1800, pending: 41191, pool: 300
I  676.96] Elapsed: 11:17, vertices: 3894, facets final: 1840, pending: 40884, pool: 300
I  682.03] Elapsed: 11:22, vertices: 3921, facets final: 1870, pending: 40708, pool: 300
I  687.11] Elapsed: 11:27, vertices: 3950, facets final: 1890, pending: 40583, pool: 300
I  692.23] Elapsed: 11:32, vertices: 3981, facets final: 1938, pending: 40496, pool: 300
I  697.24] Elapsed: 11:37, vertices: 4010, facets final: 1964, pending: 40247, pool: 300
I  702.38] Elapsed: 11:42, vertices: 4039, facets final: 1994, pending: 40189, pool: 300
I  707.39] Elapsed: 11:47, vertices: 4068, facets final: 2020, pending: 39946, pool: 300
I  712.50] Elapsed: 11:53, vertices: 4097, facets final: 2055, pending: 39866, pool: 300
I  717.60] Elapsed: 11:58, vertices: 4125, facets final: 2094, pending: 39713, pool: 300
I  722.60] Elapsed: 12:03, vertices: 4153, facets final: 2128, pending: 39579, pool: 300
I  727.62] Elapsed: 12:08, vertices: 4181, facets final: 2184, pending: 39381, pool: 300
I  732.77] Elapsed: 12:13, vertices: 4211, facets final: 2222, pending: 39243, pool: 300
I  737.86] Elapsed: 12:18, vertices: 4242, facets final: 2276, pending: 38892, pool: 300
I  742.86] Elapsed: 12:23, vertices: 4273, facets final: 2310, pending: 38667, pool: 300
I  747.90] Elapsed: 12:28, vertices: 4301, facets final: 2344, pending: 38472, pool: 300
I  752.91] Elapsed: 12:33, vertices: 4330, facets final: 2378, pending: 38094, pool: 300
I  758.00] Elapsed: 12:38, vertices: 4360, facets final: 2418, pending: 37952, pool: 300
I  763.13] Elapsed: 12:43, vertices: 4390, facets final: 2459, pending: 37784, pool: 300
I  768.21] Elapsed: 12:48, vertices: 4416, facets final: 2482, pending: 37560, pool: 300
I  773.30] Elapsed: 12:53, vertices: 4444, facets final: 2541, pending: 37382, pool: 300
I  778.32] Elapsed: 12:58, vertices: 4474, facets final: 2574, pending: 37212, pool: 300
I  783.48] Elapsed: 13:03, vertices: 4508, facets final: 2636, pending: 36985, pool: 300
I  788.48] Elapsed: 13:08, vertices: 4539, facets final: 2692, pending: 36626, pool: 300
I  793.61] Elapsed: 13:14, vertices: 4572, facets final: 2740, pending: 36282, pool: 300
I  798.71] Elapsed: 13:19, vertices: 4604, facets final: 2805, pending: 36201, pool: 300
I  803.74] Elapsed: 13:24, vertices: 4635, facets final: 2878, pending: 35881, pool: 299
I  808.78] Elapsed: 13:29, vertices: 4665, facets final: 2941, pending: 35622, pool: 300
I  813.79] Elapsed: 13:34, vertices: 4694, facets final: 3025, pending: 35356, pool: 300
I  818.83] Elapsed: 13:39, vertices: 4724, facets final: 3066, pending: 35151, pool: 300
I  823.85] Elapsed: 13:44, vertices: 4754, facets final: 3123, pending: 34914, pool: 300
I  828.97] Elapsed: 13:49, vertices: 4785, facets final: 3170, pending: 34654, pool: 300
I  834.13] Elapsed: 13:54, vertices: 4815, facets final: 3209, pending: 34545, pool: 300
I  839.24] Elapsed: 13:59, vertices: 4845, facets final: 3275, pending: 34189, pool: 300
I  844.31] Elapsed: 14:04, vertices: 4875, facets final: 3327, pending: 34043, pool: 300
I  849.42] Elapsed: 14:09, vertices: 4903, facets final: 3385, pending: 33829, pool: 300
I  854.52] Elapsed: 14:15, vertices: 4932, facets final: 3431, pending: 33628, pool: 300
I  859.57] Elapsed: 14:20, vertices: 4961, facets final: 3510, pending: 33405, pool: 300
I  864.67] Elapsed: 14:25, vertices: 4995, facets final: 3567, pending: 33196, pool: 299
I  869.69] Elapsed: 14:30, vertices: 5033, facets final: 3603, pending: 33095, pool: 300
I  874.76] Elapsed: 14:35, vertices: 5071, facets final: 3683, pending: 32929, pool: 300
I  879.77] Elapsed: 14:40, vertices: 5107, facets final: 3756, pending: 32718, pool: 300
I  884.83] Elapsed: 14:45, vertices: 5144, facets final: 3830, pending: 32403, pool: 300
I  889.87] Elapsed: 14:50, vertices: 5180, facets final: 3896, pending: 32103, pool: 300
I  894.93] Elapsed: 14:55, vertices: 5216, facets final: 3960, pending: 31892, pool: 300
I  899.96] Elapsed: 15:00, vertices: 5252, facets final: 4033, pending: 31552, pool: 300
I  905.09] Elapsed: 15:05, vertices: 5289, facets final: 4092, pending: 31413, pool: 300
I  910.10] Elapsed: 15:10, vertices: 5323, facets final: 4182, pending: 31206, pool: 300
I  915.17] Elapsed: 15:15, vertices: 5358, facets final: 4271, pending: 30911, pool: 300
I  920.17] Elapsed: 15:20, vertices: 5392, facets final: 4351, pending: 30674, pool: 299
I  925.24] Elapsed: 15:25, vertices: 5425, facets final: 4468, pending: 30335, pool: 300
I  930.34] Elapsed: 15:30, vertices: 5460, facets final: 4542, pending: 30084, pool: 300
I  935.34] Elapsed: 15:35, vertices: 5493, facets final: 4675, pending: 29844, pool: 300
I  940.45] Elapsed: 15:40, vertices: 5526, facets final: 4787, pending: 29638, pool: 300
I  945.45] Elapsed: 15:45, vertices: 5559, facets final: 4930, pending: 29399, pool: 300
I  950.57] Elapsed: 15:51, vertices: 5592, facets final: 5073, pending: 29152, pool: 300
I  955.69] Elapsed: 15:56, vertices: 5625, facets final: 5195, pending: 29000, pool: 300
I  960.79] Elapsed: 16:01, vertices: 5658, facets final: 5318, pending: 28741, pool: 300
I  965.92] Elapsed: 16:06, vertices: 5690, facets final: 5469, pending: 28408, pool: 300
I  970.92] Elapsed: 16:11, vertices: 5721, facets final: 5598, pending: 28119, pool: 300
I  976.07] Elapsed: 16:16, vertices: 5753, facets final: 5748, pending: 27923, pool: 300
I  981.18] Elapsed: 16:21, vertices: 5785, facets final: 5900, pending: 27786, pool: 300
I  986.27] Elapsed: 16:26, vertices: 5816, facets final: 6043, pending: 27528, pool: 300
I  991.36] Elapsed: 16:31, vertices: 5848, facets final: 6171, pending: 27321, pool: 300
I  996.40] Elapsed: 16:36, vertices: 5879, facets final: 6310, pending: 27041, pool: 300
I 1001.52] Elapsed: 16:42, vertices: 5910, facets final: 6483, pending: 26727, pool: 300
I 1006.61] Elapsed: 16:47, vertices: 5942, facets final: 6609, pending: 26482, pool: 300
I 1011.72] Elapsed: 16:52, vertices: 5973, facets final: 6756, pending: 26247, pool: 299
I 1016.81] Elapsed: 16:57, vertices: 6003, facets final: 6919, pending: 25968, pool: 300
I 1021.90] Elapsed: 17:02, vertices: 6035, facets final: 7050, pending: 25700, pool: 300
I 1026.97] Elapsed: 17:07, vertices: 6066, facets final: 7206, pending: 25409, pool: 299
I 1031.97] Elapsed: 17:12, vertices: 6096, facets final: 7379, pending: 25186, pool: 300
I 1037.04] Elapsed: 17:17, vertices: 6125, facets final: 7579, pending: 24832, pool: 300
I 1042.09] Elapsed: 17:22, vertices: 6156, facets final: 7727, pending: 24597, pool: 300
I 1047.17] Elapsed: 17:27, vertices: 6186, facets final: 7928, pending: 24319, pool: 300
I 1052.19] Elapsed: 17:32, vertices: 6216, facets final: 8057, pending: 24072, pool: 299
I 1057.19] Elapsed: 17:37, vertices: 6246, facets final: 8215, pending: 23841, pool: 300
I 1062.31] Elapsed: 17:42, vertices: 6277, facets final: 8386, pending: 23566, pool: 298
I 1067.43] Elapsed: 17:47, vertices: 6305, facets final: 8676, pending: 23159, pool: 300
I 1072.52] Elapsed: 17:53, vertices: 6335, facets final: 8906, pending: 22876, pool: 300
I 1077.61] Elapsed: 17:58, vertices: 6365, facets final: 9117, pending: 22596, pool: 298
I 1082.71] Elapsed: 18:03, vertices: 6395, facets final: 9329, pending: 22319, pool: 299
I 1087.71] Elapsed: 18:08, vertices: 6423, facets final: 9583, pending: 22017, pool: 300
I 1092.78] Elapsed: 18:13, vertices: 6452, facets final: 9866, pending: 21695, pool: 299
I 1097.83] Elapsed: 18:18, vertices: 6479, facets final: 10231, pending: 21209, pool: 300
I 1102.83] Elapsed: 18:23, vertices: 6506, facets final: 10541, pending: 20827, pool: 299
I 1107.83] Elapsed: 18:28, vertices: 6534, facets final: 10831, pending: 20433, pool: 299
I 1112.94] Elapsed: 18:33, vertices: 6561, facets final: 11218, pending: 19973, pool: 298
I 1118.02] Elapsed: 18:38, vertices: 6588, facets final: 11596, pending: 19566, pool: 299
I 1123.02] Elapsed: 18:43, vertices: 6616, facets final: 11855, pending: 19265, pool: 297
I 1128.02] Elapsed: 18:48, vertices: 6642, facets final: 12224, pending: 18844, pool: 300
I 1133.11] Elapsed: 18:53, vertices: 6667, facets final: 12712, pending: 18296, pool: 298
I 1138.17] Elapsed: 18:58, vertices: 6694, facets final: 13086, pending: 17857, pool: 297
I 1143.21] Elapsed: 19:03, vertices: 6720, facets final: 13485, pending: 17445, pool: 299
I 1148.21] Elapsed: 19:08, vertices: 6745, facets final: 13963, pending: 16914, pool: 296
I 1153.21] Elapsed: 19:13, vertices: 6769, facets final: 14493, pending: 16339, pool: 292
I 1158.21] Elapsed: 19:18, vertices: 6792, facets final: 15083, pending: 15700, pool: 295
I 1163.34] Elapsed: 19:23, vertices: 6816, facets final: 15627, pending: 15110, pool: 297
I 1168.43] Elapsed: 19:28, vertices: 6842, facets final: 16085, pending: 14589, pool: 295
I 1173.51] Elapsed: 19:34, vertices: 6868, facets final: 16524, pending: 14082, pool: 299
I 1178.58] Elapsed: 19:39, vertices: 6894, facets final: 16950, pending: 13590, pool: 296
I 1183.69] Elapsed: 19:44, vertices: 6918, facets final: 17495, pending: 12985, pool: 295
I 1188.80] Elapsed: 19:49, vertices: 6943, facets final: 18035, pending: 12392, pool: 284
I 1193.80] Elapsed: 19:54, vertices: 6964, facets final: 18756, pending: 11627, pool: 288
I 1198.83] Elapsed: 19:59, vertices: 6989, facets final: 19317, pending: 11022, pool: 278
I 1203.83] Elapsed: 20:04, vertices: 7012, facets final: 19937, pending: 10370, pool: 275
I 1208.98] Elapsed: 20:09, vertices: 7036, facets final: 20583, pending: 9656, pool: 278
I 1214.02] Elapsed: 20:14, vertices: 7058, facets final: 21543, pending: 8629, pool: 289
I 1219.05] Elapsed: 20:19, vertices: 7083, facets final: 22598, pending: 7548, pool: 291
I 1224.11] Elapsed: 20:24, vertices: 7110, facets final: 23568, pending: 6516, pool: 292
I 1229.13] Elapsed: 20:29, vertices: 7140, facets final: 24458, pending: 5568, pool: 290
I 1234.13] Elapsed: 20:34, vertices: 7169, facets final: 25379, pending: 4599, pool: 286
I 1239.13] Elapsed: 20:39, vertices: 7202, facets final: 26188, pending: 3744, pool: 269
I 1244.13] Elapsed: 20:44, vertices: 7238, facets final: 26987, pending: 2905, pool: 253
I 1249.13] Elapsed: 20:49, vertices: 7272, facets final: 27911, pending: 1942, pool: 238
I 1254.15] Elapsed: 20:54, vertices: 7307, facets final: 28789, pending: 1021, pool: 234
I 1259.19] Elapsed: 20:59, vertices: 7365, facets final: 29217, pending: 552, pool: 195
I 1264.20] Elapsed: 21:04, vertices: 7443, facets final: 29452, pending: 256, pool: 139
I 1269.20] Elapsed: 21:09, vertices: 7593, facets final: 29568, pending: 17, pool: 6
I 1269.40] Elapsed: 21:09, vertices: 7603, facets final: 29573, pending: 0

--------------------------------
Problem completed
 name                    06.vlp
 output                  vlp/06.res
 rows, cols, objs        14, 3704, 10
 vertices, facets        7603, 29573
 total time              21:09
--------------------------------
Statistics
LP:
 oracle calls            38532
   avg iterations/calls  7.27
 total oracle time       1:41
Combinatorics:
 vertices added          7603
 facets probed           95190
 facets # max            47816
 memory allocated        113.53M
 storage expansion
   vertices # / upto     60 / 7676
   facets   # / upto     12 / 49148
 facet manipulating
   added avg / max       63.26 / 690.00
   compressed            298
 number of ridge tests
   avg / max             2.10M / 25.67M
--------------------------------
Parameters with non-default values
 VertexPoolSize = 300
 PolytopeEps = 8e-09
