C copy string: rs=cd:ab;a,d,r,s;ac,bc,cr,s; ineq: base20.txt
I    5.02] Elapsed: 5.02, vertices: 158, facets final: 26, pending: 15311, pool: 255
I  183.25] Elapsed: 3:03, vertices: 1091, facets final: 332, pending: 58240, pool: 299
I  188.46] Elapsed: 3:08, vertices: 1108, facets final: 349, pending: 58506, pool: 300
I  193.55] Elapsed: 3:14, vertices: 1126, facets final: 351, pending: 58866, pool: 299
I  198.66] Elapsed: 3:19, vertices: 1142, facets final: 356, pending: 59306, pool: 300
I  203.86] Elapsed: 3:24, vertices: 1161, facets final: 361, pending: 59665, pool: 300
I  208.93] Elapsed: 3:29, vertices: 1178, facets final: 372, pending: 60420, pool: 300
I  214.28] Elapsed: 3:34, vertices: 1193, facets final: 384, pending: 60166, pool: 300
I  219.30] Elapsed: 3:39, vertices: 1209, facets final: 393, pending: 60925, pool: 299
I  224.48] Elapsed: 3:44, vertices: 1223, facets final: 403, pending: 61513, pool: 300
I  229.62] Elapsed: 3:50, vertices: 1239, facets final: 418, pending: 61498, pool: 299
I  234.63] Elapsed: 3:55, vertices: 1254, facets final: 429, pending: 61614, pool: 300
I  239.67] Elapsed: 4:00, vertices: 1272, facets final: 438, pending: 62360, pool: 300
I  244.91] Elapsed: 4:05, vertices: 1288, facets final: 442, pending: 63019, pool: 300
I  249.97] Elapsed: 4:10, vertices: 1300, facets final: 447, pending: 62653, pool: 299
I  255.17] Elapsed: 4:15, vertices: 1316, facets final: 455, pending: 62725, pool: 300
I  260.26] Elapsed: 4:20, vertices: 1333, facets final: 464, pending: 62687, pool: 300
I  265.26] Elapsed: 4:25, vertices: 1349, facets final: 474, pending: 63023, pool: 300
I  270.31] Elapsed: 4:30, vertices: 1366, facets final: 489, pending: 63483, pool: 300
I  275.63] Elapsed: 4:36, vertices: 1384, facets final: 498, pending: 63737, pool: 300
I  280.83] Elapsed: 4:41, vertices: 1399, facets final: 510, pending: 63566, pool: 300
I  285.92] Elapsed: 4:46, vertices: 1415, facets final: 521, pending: 63379, pool: 300
I  291.04] Elapsed: 4:51, vertices: 1432, facets final: 530, pending: 63436, pool: 300
I  296.14] Elapsed: 4:56, vertices: 1451, facets final: 543, pending: 63642, pool: 300
I  301.29] Elapsed: 5:01, vertices: 1469, facets final: 554, pending: 63433, pool: 300
I  306.39] Elapsed: 5:06, vertices: 1488, facets final: 573, pending: 63359, pool: 300
I  311.59] Elapsed: 5:12, vertices: 1506, facets final: 591, pending: 62613, pool: 300
I  316.67] Elapsed: 5:17, vertices: 1523, facets final: 600, pending: 62766, pool: 300
I  321.83] Elapsed: 5:22, vertices: 1541, facets final: 606, pending: 62930, pool: 300
I  327.09] Elapsed: 5:27, vertices: 1558, facets final: 616, pending: 62669, pool: 300
I  332.25] Elapsed: 5:32, vertices: 1576, facets final: 627, pending: 62739, pool: 300
I  337.29] Elapsed: 5:37, vertices: 1593, facets final: 635, pending: 62284, pool: 300
I  342.52] Elapsed: 5:43, vertices: 1611, facets final: 648, pending: 62270, pool: 300
I  347.52] Elapsed: 5:48, vertices: 1630, facets final: 667, pending: 62139, pool: 300
I  352.64] Elapsed: 5:53, vertices: 1650, facets final: 676, pending: 62079, pool: 297
I  357.70] Elapsed: 5:58, vertices: 1668, facets final: 691, pending: 62384, pool: 300
I  362.83] Elapsed: 6:03, vertices: 1685, facets final: 699, pending: 62703, pool: 300
I  367.93] Elapsed: 6:08, vertices: 1703, facets final: 713, pending: 62540, pool: 300
I  372.94] Elapsed: 6:13, vertices: 1721, facets final: 726, pending: 62206, pool: 300
I  378.17] Elapsed: 6:18, vertices: 1740, facets final: 733, pending: 61844, pool: 300
I  383.26] Elapsed: 6:23, vertices: 1758, facets final: 749, pending: 61971, pool: 300
I  388.26] Elapsed: 6:28, vertices: 1775, facets final: 761, pending: 61823, pool: 300
I  393.50] Elapsed: 6:34, vertices: 1793, facets final: 782, pending: 61599, pool: 300
I  398.65] Elapsed: 6:39, vertices: 1811, facets final: 799, pending: 61326, pool: 300
I  403.67] Elapsed: 6:44, vertices: 1829, facets final: 819, pending: 61191, pool: 300
I  408.91] Elapsed: 6:49, vertices: 1849, facets final: 839, pending: 60766, pool: 300
I  414.10] Elapsed: 6:54, vertices: 1867, facets final: 852, pending: 60684, pool: 300
I  419.32] Elapsed: 6:59, vertices: 1885, facets final: 870, pending: 60314, pool: 300
recalculate_facet: numerical instability at facet 13200, coord 0 (1.26996e-06)
I  424.36] Elapsed: 7:04, vertices: 1904, facets final: 882, pending: 60239, pool: 300
I  429.47] Elapsed: 7:09, vertices: 1922, facets final: 901, pending: 59909, pool: 300
I  434.58] Elapsed: 7:15, vertices: 1941, facets final: 918, pending: 59771, pool: 300
I  439.65] Elapsed: 7:20, vertices: 1959, facets final: 942, pending: 59664, pool: 300
I  444.67] Elapsed: 7:25, vertices: 1977, facets final: 969, pending: 59466, pool: 300
I  449.67] Elapsed: 7:30, vertices: 1996, facets final: 986, pending: 59371, pool: 300
I  454.86] Elapsed: 7:35, vertices: 2015, facets final: 1015, pending: 59339, pool: 300
I  459.86] Elapsed: 7:40, vertices: 2032, facets final: 1050, pending: 59132, pool: 300
I  465.00] Elapsed: 7:45, vertices: 2052, facets final: 1067, pending: 58777, pool: 300
I  470.21] Elapsed: 7:50, vertices: 2073, facets final: 1099, pending: 58316, pool: 300
I  475.30] Elapsed: 7:55, vertices: 2093, facets final: 1114, pending: 57861, pool: 299
I  480.51] Elapsed: 8:01, vertices: 2113, facets final: 1129, pending: 57911, pool: 300
I  485.61] Elapsed: 8:06, vertices: 2132, facets final: 1150, pending: 58156, pool: 300
I  490.76] Elapsed: 8:11, vertices: 2153, facets final: 1185, pending: 58083, pool: 300
I  495.98] Elapsed: 8:16, vertices: 2173, facets final: 1212, pending: 57672, pool: 300
I  501.12] Elapsed: 8:21, vertices: 2193, facets final: 1236, pending: 57497, pool: 300
I  506.18] Elapsed: 8:26, vertices: 2213, facets final: 1263, pending: 57715, pool: 300
I  511.19] Elapsed: 8:31, vertices: 2232, facets final: 1299, pending: 57433, pool: 300
I  516.22] Elapsed: 8:36, vertices: 2252, facets final: 1325, pending: 57108, pool: 300
I  521.39] Elapsed: 8:41, vertices: 2273, facets final: 1357, pending: 57130, pool: 300
I  526.40] Elapsed: 8:46, vertices: 2292, facets final: 1393, pending: 56680, pool: 300
I  531.55] Elapsed: 8:52, vertices: 2312, facets final: 1430, pending: 56721, pool: 300
I  536.62] Elapsed: 8:57, vertices: 2332, facets final: 1462, pending: 56347, pool: 300
I  541.72] Elapsed: 9:02, vertices: 2352, facets final: 1514, pending: 56121, pool: 300
I  546.76] Elapsed: 9:07, vertices: 2374, facets final: 1541, pending: 56042, pool: 300
I  551.91] Elapsed: 9:12, vertices: 2396, facets final: 1574, pending: 55541, pool: 298
I  557.03] Elapsed: 9:17, vertices: 2416, facets final: 1608, pending: 55421, pool: 300
I  562.04] Elapsed: 9:22, vertices: 2436, facets final: 1638, pending: 55035, pool: 300
I  567.04] Elapsed: 9:27, vertices: 2456, facets final: 1662, pending: 54729, pool: 300
I  572.04] Elapsed: 9:32, vertices: 2475, facets final: 1698, pending: 54514, pool: 300
I  577.28] Elapsed: 9:37, vertices: 2496, facets final: 1728, pending: 54548, pool: 300
I  582.28] Elapsed: 9:42, vertices: 2516, facets final: 1765, pending: 54341, pool: 300
I  587.41] Elapsed: 9:47, vertices: 2538, facets final: 1822, pending: 53918, pool: 300
I  592.44] Elapsed: 9:52, vertices: 2559, facets final: 1857, pending: 53700, pool: 300
I  597.60] Elapsed: 9:58, vertices: 2582, facets final: 1902, pending: 53382, pool: 300
I  602.61] Elapsed: 10:03, vertices: 2604, facets final: 1943, pending: 53410, pool: 300
I  607.65] Elapsed: 10:08, vertices: 2626, facets final: 1984, pending: 53220, pool: 300
I  612.75] Elapsed: 10:13, vertices: 2645, facets final: 2014, pending: 52869, pool: 300
I  617.79] Elapsed: 10:18, vertices: 2666, facets final: 2065, pending: 52621, pool: 300
I  622.87] Elapsed: 10:23, vertices: 2687, facets final: 2102, pending: 52423, pool: 300
I  628.02] Elapsed: 10:28, vertices: 2707, facets final: 2150, pending: 52250, pool: 300
I  633.14] Elapsed: 10:33, vertices: 2727, facets final: 2229, pending: 51961, pool: 300
I  638.14] Elapsed: 10:38, vertices: 2746, facets final: 2275, pending: 51694, pool: 300
I  643.22] Elapsed: 10:43, vertices: 2769, facets final: 2328, pending: 51595, pool: 300
I  648.39] Elapsed: 10:48, vertices: 2793, facets final: 2379, pending: 51362, pool: 300
I  653.53] Elapsed: 10:54, vertices: 2816, facets final: 2465, pending: 51109, pool: 300
I  658.74] Elapsed: 10:59, vertices: 2840, facets final: 2508, pending: 50746, pool: 300
I  663.89] Elapsed: 11:04, vertices: 2864, facets final: 2564, pending: 50298, pool: 299
I  669.09] Elapsed: 11:09, vertices: 2887, facets final: 2605, pending: 50139, pool: 300
I  674.17] Elapsed: 11:14, vertices: 2908, facets final: 2692, pending: 49851, pool: 300
I  679.24] Elapsed: 11:19, vertices: 2930, facets final: 2789, pending: 49609, pool: 300
I  684.34] Elapsed: 11:24, vertices: 2952, facets final: 2836, pending: 49342, pool: 300
I  689.52] Elapsed: 11:30, vertices: 2974, facets final: 2927, pending: 49159, pool: 300
I  694.53] Elapsed: 11:35, vertices: 2995, facets final: 2987, pending: 49277, pool: 299
I  699.60] Elapsed: 11:40, vertices: 3015, facets final: 3082, pending: 49080, pool: 299
I  704.81] Elapsed: 11:45, vertices: 3036, facets final: 3170, pending: 48919, pool: 300
I  709.91] Elapsed: 11:50, vertices: 3057, facets final: 3230, pending: 48744, pool: 300
I  714.99] Elapsed: 11:55, vertices: 3077, facets final: 3330, pending: 48463, pool: 300
I  719.99] Elapsed: 12:00, vertices: 3097, facets final: 3447, pending: 48279, pool: 299
I  725.00] Elapsed: 12:05, vertices: 3119, facets final: 3543, pending: 48017, pool: 299
I  730.14] Elapsed: 12:10, vertices: 3145, facets final: 3661, pending: 47831, pool: 300
I  735.17] Elapsed: 12:15, vertices: 3171, facets final: 3760, pending: 47653, pool: 300
I  740.35] Elapsed: 12:20, vertices: 3196, facets final: 3897, pending: 47389, pool: 300
I  745.42] Elapsed: 12:25, vertices: 3220, facets final: 4041, pending: 47110, pool: 300
I  750.57] Elapsed: 12:31, vertices: 3245, facets final: 4129, pending: 46984, pool: 299
I  755.68] Elapsed: 12:36, vertices: 3269, facets final: 4246, pending: 46722, pool: 300
I  760.88] Elapsed: 12:41, vertices: 3294, facets final: 4339, pending: 46460, pool: 300
I  765.94] Elapsed: 12:46, vertices: 3318, facets final: 4435, pending: 46283, pool: 300
I  771.00] Elapsed: 12:51, vertices: 3342, facets final: 4522, pending: 46065, pool: 300
I  776.12] Elapsed: 12:56, vertices: 3365, facets final: 4667, pending: 45955, pool: 299
I  781.20] Elapsed: 13:01, vertices: 3388, facets final: 4788, pending: 45604, pool: 300
I  786.38] Elapsed: 13:06, vertices: 3412, facets final: 4890, pending: 45486, pool: 299
I  791.44] Elapsed: 13:11, vertices: 3435, facets final: 4999, pending: 45349, pool: 297
I  796.46] Elapsed: 13:16, vertices: 3458, facets final: 5113, pending: 45123, pool: 297
I  801.61] Elapsed: 13:22, vertices: 3481, facets final: 5264, pending: 44986, pool: 299
I  806.67] Elapsed: 13:27, vertices: 3503, facets final: 5372, pending: 44917, pool: 300
I  811.83] Elapsed: 13:32, vertices: 3526, facets final: 5463, pending: 44611, pool: 300
I  816.98] Elapsed: 13:37, vertices: 3548, facets final: 5639, pending: 44344, pool: 300
I  821.98] Elapsed: 13:42, vertices: 3570, facets final: 5764, pending: 44178, pool: 300
I  826.98] Elapsed: 13:47, vertices: 3592, facets final: 5880, pending: 43928, pool: 297
I  832.04] Elapsed: 13:52, vertices: 3613, facets final: 6053, pending: 43738, pool: 300
I  837.21] Elapsed: 13:57, vertices: 3635, facets final: 6197, pending: 43510, pool: 300
I  842.32] Elapsed: 14:02, vertices: 3657, facets final: 6325, pending: 43249, pool: 299
I  847.32] Elapsed: 14:07, vertices: 3678, facets final: 6457, pending: 43122, pool: 297
I  852.43] Elapsed: 14:12, vertices: 3699, facets final: 6624, pending: 42954, pool: 300
I  857.45] Elapsed: 14:17, vertices: 3719, facets final: 6817, pending: 42799, pool: 298
I  862.45] Elapsed: 14:22, vertices: 3738, facets final: 7062, pending: 42591, pool: 298
I  867.54] Elapsed: 14:28, vertices: 3759, facets final: 7200, pending: 42558, pool: 300
I  872.55] Elapsed: 14:33, vertices: 3781, facets final: 7382, pending: 42323, pool: 300
I  877.68] Elapsed: 14:38, vertices: 3807, facets final: 7626, pending: 42024, pool: 300
I  882.88] Elapsed: 14:43, vertices: 3834, facets final: 7832, pending: 41886, pool: 300
I  887.99] Elapsed: 14:48, vertices: 3860, facets final: 8003, pending: 41645, pool: 300
I  892.99] Elapsed: 14:53, vertices: 3885, facets final: 8253, pending: 41415, pool: 300
I  897.99] Elapsed: 14:58, vertices: 3909, facets final: 8491, pending: 41191, pool: 300
I  903.10] Elapsed: 15:03, vertices: 3935, facets final: 8689, pending: 40936, pool: 300
I  908.10] Elapsed: 15:08, vertices: 3958, facets final: 9014, pending: 40581, pool: 299
I  913.10] Elapsed: 15:13, vertices: 3982, facets final: 9222, pending: 40337, pool: 299
I  918.24] Elapsed: 15:18, vertices: 4007, facets final: 9406, pending: 40011, pool: 299
I  923.31] Elapsed: 15:23, vertices: 4030, facets final: 9712, pending: 39698, pool: 299
I  928.31] Elapsed: 15:28, vertices: 4054, facets final: 9959, pending: 39433, pool: 299
I  933.31] Elapsed: 15:33, vertices: 4078, facets final: 10180, pending: 39203, pool: 299
I  938.37] Elapsed: 15:38, vertices: 4101, facets final: 10433, pending: 38942, pool: 300
I  943.37] Elapsed: 15:43, vertices: 4123, facets final: 10740, pending: 38599, pool: 297
I  948.39] Elapsed: 15:48, vertices: 4145, facets final: 11047, pending: 38324, pool: 300
I  953.39] Elapsed: 15:53, vertices: 4166, facets final: 11427, pending: 37911, pool: 299
I  958.39] Elapsed: 15:58, vertices: 4188, facets final: 11766, pending: 37489, pool: 299
I  963.43] Elapsed: 16:03, vertices: 4210, facets final: 12054, pending: 37215, pool: 297
I  968.46] Elapsed: 16:08, vertices: 4229, facets final: 12559, pending: 36605, pool: 300
I  973.50] Elapsed: 16:14, vertices: 4251, facets final: 12888, pending: 36196, pool: 300
I  978.50] Elapsed: 16:19, vertices: 4272, facets final: 13282, pending: 35721, pool: 298
I  983.54] Elapsed: 16:24, vertices: 4294, facets final: 13621, pending: 35347, pool: 300
I  988.55] Elapsed: 16:29, vertices: 4316, facets final: 13934, pending: 34969, pool: 298
I  993.72] Elapsed: 16:34, vertices: 4336, facets final: 14422, pending: 34578, pool: 299
I  998.84] Elapsed: 16:39, vertices: 4357, facets final: 14837, pending: 34126, pool: 300
I 1003.92] Elapsed: 16:44, vertices: 4377, facets final: 15293, pending: 33666, pool: 299
I 1008.97] Elapsed: 16:49, vertices: 4398, facets final: 15669, pending: 33228, pool: 298
I 1014.02] Elapsed: 16:54, vertices: 4415, facets final: 16284, pending: 32556, pool: 299
I 1019.02] Elapsed: 16:59, vertices: 4432, facets final: 16911, pending: 31883, pool: 297
I 1024.02] Elapsed: 17:04, vertices: 4451, facets final: 17391, pending: 31390, pool: 298
I 1029.02] Elapsed: 17:09, vertices: 4469, facets final: 17946, pending: 30897, pool: 297
I 1034.11] Elapsed: 17:14, vertices: 4487, facets final: 18538, pending: 30241, pool: 298
I 1039.11] Elapsed: 17:19, vertices: 4504, facets final: 19118, pending: 29756, pool: 296
I 1044.11] Elapsed: 17:24, vertices: 4520, facets final: 19808, pending: 29039, pool: 294
I 1049.21] Elapsed: 17:29, vertices: 4535, facets final: 20574, pending: 28251, pool: 291
I 1054.24] Elapsed: 17:34, vertices: 4551, facets final: 21277, pending: 27565, pool: 285
I 1059.26] Elapsed: 17:39, vertices: 4570, facets final: 21854, pending: 26961, pool: 272
I 1064.26] Elapsed: 17:44, vertices: 4582, facets final: 22803, pending: 25976, pool: 274
I 1069.26] Elapsed: 17:49, vertices: 4597, facets final: 23606, pending: 25183, pool: 272
I 1074.26] Elapsed: 17:54, vertices: 4616, facets final: 24184, pending: 24555, pool: 260
I 1079.36] Elapsed: 17:59, vertices: 4631, facets final: 25032, pending: 23688, pool: 264
Final facet 10547 is on the negative side of vertex 4648 (d=-3.22944e-07)
   vertex:  69/430 508/215 378/215 95/86 23/43 7/86 0 0 0 0
I 1084.40] Elapsed: 18:04, vertices: 4650, facets final: 25670, pending: 23053, pool: 256
I 1089.40] Elapsed: 18:09, vertices: 4666, facets final: 26476, pending: 22217, pool: 250
I 1094.48] Elapsed: 18:14, vertices: 4686, facets final: 27131, pending: 21511, pool: 240
I 1099.53] Elapsed: 18:20, vertices: 4701, facets final: 28006, pending: 20639, pool: 240
I 1104.67] Elapsed: 18:25, vertices: 4713, facets final: 29088, pending: 19561, pool: 240
I 1109.76] Elapsed: 18:30, vertices: 4731, facets final: 29910, pending: 18749, pool: 229
I 1114.76] Elapsed: 18:35, vertices: 4743, facets final: 30981, pending: 17691, pool: 228
I 1119.76] Elapsed: 18:40, vertices: 4755, facets final: 32065, pending: 16570, pool: 221
I 1124.76] Elapsed: 18:45, vertices: 4765, facets final: 33213, pending: 15399, pool: 224
I 1129.76] Elapsed: 18:50, vertices: 4779, facets final: 34208, pending: 14391, pool: 218
I 1134.76] Elapsed: 18:55, vertices: 4791, facets final: 35324, pending: 13255, pool: 213
I 1139.76] Elapsed: 19:00, vertices: 4805, facets final: 36320, pending: 12270, pool: 207
I 1144.76] Elapsed: 19:05, vertices: 4821, facets final: 37293, pending: 11276, pool: 194
I 1149.76] Elapsed: 19:10, vertices: 4835, facets final: 38359, pending: 10239, pool: 186
I 1154.76] Elapsed: 19:15, vertices: 4850, facets final: 39424, pending: 9209, pool: 178
I 1159.81] Elapsed: 19:20, vertices: 4862, facets final: 40593, pending: 8036, pool: 177
I 1164.86] Elapsed: 19:25, vertices: 4884, facets final: 41466, pending: 7144, pool: 160
I 1169.86] Elapsed: 19:30, vertices: 4905, facets final: 42404, pending: 6173, pool: 140
I 1174.86] Elapsed: 19:35, vertices: 4924, facets final: 43493, pending: 5103, pool: 126
I 1179.86] Elapsed: 19:40, vertices: 4947, facets final: 44545, pending: 4026, pool: 107
I 1184.86] Elapsed: 19:45, vertices: 4970, facets final: 45683, pending: 2850, pool: 88
I 1189.86] Elapsed: 19:50, vertices: 4986, facets final: 46989, pending: 1536, pool: 81
I 1194.89] Elapsed: 19:55, vertices: 5026, facets final: 47916, pending: 609, pool: 58
I 1199.41] Elapsed: 19:59, vertices: 5121, facets final: 48485, pending: 0

--------------------------------
Problem completed
 name                    22.vlp
 output                  vlp/22.res
 rows, cols, objs        23, 3731, 10
 vertices, facets        5121, 48485
 total time              19:59
--------------------------------
Statistics
LP:
 oracle calls            55337
   avg iterations/calls  10.50
 total oracle time       2:48
Combinatorics:
 vertices added          5121
 facets probed           94804
 facets # max            64402
 memory allocated        102.61M
 instability warnings    2
 storage expansion
   vertices # / upto     41 / 5244
   facets   # / upto     16 / 65532
 facet manipulating
   added avg / max       110.37 / 1.75k
   compressed            301
 number of ridge tests
   avg / max             4.43M / 60.39M
--------------------------------
Parameters with non-default values
 VertexPoolSize = 300
 PolytopeEps = 8e-09
