c Maximal rule for rs=cd:ab; ar,br,c,dr; br,ar,cr,d (merged)
C name=50c.vlp, cols=31, rows=139, objs=22
C vertices=143, facets=15178
[0,0,0,0,0,0,0,0,0,0,1] <= [0,0,0,2,0,0,0,0,0,0,2]
[0,0,0,0,0,0,0,0,0,0,1] <= [0,0,2,0,0,0,0,0,0,0,2]
[0,0,0,0,0,0,0,0,0,1,0] <= [0,0,0,0,2,3,3,0,2,2,2]
[0,0,0,0,0,0,0,0,0,1,0] <= [0,0,0,1,1,2,1,0,2,1,1]
[0,0,0,0,0,0,0,0,0,1,0] <= [0,0,1,0,1,1,2,0,1,2,1]
[0,0,0,0,0,0,0,0,0,1,0] <= [0,0,1,1,0,0,0,0,1,1,0]
[0,0,0,0,0,0,0,0,0,1,1] <= [0,0,1,1,0,0,0,0,1,1,2]
[0,0,0,0,0,0,0,0,0,1,1] <= [0,1,0,2,1,2,1,0,2,1,2]
[0,0,0,0,0,0,0,0,0,1,1] <= [0,1,2,0,1,1,2,0,1,2,2]
[0,0,0,0,0,0,0,0,0,2,1] <= [0,0,0,2,2,4,2,0,4,2,4]
[0,0,0,0,0,0,0,0,0,2,1] <= [0,0,2,0,2,2,4,0,2,4,4]
[0,0,0,0,0,0,0,0,0,2,1] <= [0,2,0,4,2,4,2,0,4,2,2]
[0,0,0,0,0,0,0,0,0,2,1] <= [0,2,4,0,2,2,4,0,2,4,2]
[0,0,0,0,0,0,0,0,1,0,0] <= [0,0,0,0,2,3,3,0,2,2,2]
[0,0,0,0,0,0,0,0,1,0,0] <= [0,0,0,1,1,2,1,0,2,1,1]
[0,0,0,0,0,0,0,0,1,0,0] <= [0,0,1,0,1,1,2,0,1,2,1]
[0,0,0,0,0,0,0,0,1,0,0] <= [0,0,1,1,0,0,0,0,1,1,0]
[0,0,0,0,0,0,0,0,1,0,1] <= [0,0,1,1,0,0,0,0,1,1,2]
[0,0,0,0,0,0,0,0,1,0,1] <= [0,1,0,2,1,2,1,0,2,1,2]
[0,0,0,0,0,0,0,0,1,0,1] <= [0,1,2,0,1,1,2,0,1,2,2]
[0,0,0,0,0,0,0,0,2,0,1] <= [0,0,0,2,2,4,2,0,4,2,4]
[0,0,0,0,0,0,0,0,2,0,1] <= [0,0,2,0,2,2,4,0,2,4,4]
[0,0,0,0,0,0,0,0,2,0,1] <= [0,2,0,4,2,4,2,0,4,2,2]
[0,0,0,0,0,0,0,0,2,0,1] <= [0,2,4,0,2,2,4,0,2,4,2]
[0,0,0,0,0,0,0,1,0,0,0] <= [0,0,2,2,3,1,1,3,0,0,0]
[0,0,0,0,0,0,0,1,0,0,0] <= [0,1,1,1,3,3,3,2,1,1,1]
[0,0,0,0,0,0,0,1,0,0,0] <= [0,1,1,2,2,2,1,2,1,0,0]
[0,0,0,0,0,0,0,1,0,0,0] <= [0,1,2,1,2,1,2,2,0,1,0]
[0,0,0,0,0,0,0,1,0,0,0] <= [0,1,2,2,1,0,0,2,0,0,0]
[0,0,0,0,0,0,0,1,0,0,1] <= [0,0,2,2,3,1,1,3,0,0,2]
[0,0,0,0,0,0,0,1,0,0,1] <= [0,1,1,2,2,2,1,2,1,0,2]
[0,0,0,0,0,0,0,1,0,0,1] <= [0,1,2,1,2,1,2,2,0,1,2]
[0,0,0,0,0,0,0,1,0,0,1] <= [0,1,2,2,1,0,0,2,0,0,2]
[0,0,0,0,0,0,0,1,0,1,0] <= [0,2,1,4,3,4,2,2,3,1,0]
[0,0,0,0,0,0,0,1,0,1,0] <= [0,2,4,1,3,2,4,2,1,3,0]
[0,0,0,0,0,0,0,1,1,0,0] <= [0,2,1,4,3,4,2,2,3,1,0]
[0,0,0,0,0,0,0,1,1,0,0] <= [0,2,4,1,3,2,4,2,1,3,0]
[0,0,0,0,0,0,0,2,0,0,1] <= [0,2,2,2,6,6,6,4,2,2,4]
[0,0,0,0,0,0,1,0,0,0,0] <= [0,0,0,0,0,1,1,0,0,0,0]
[0,0,0,0,0,1,0,0,0,0,0] <= [0,0,0,0,0,1,1,0,0,0,0]
[0,0,0,1,0,0,0,0,0,0,0] <= [0,0,1,1,0,0,0,0,0,0,0]
[0,0,0,1,0,0,0,1,0,0,0] <= [0,0,2,2,5,4,4,3,1,1,2]
[0,0,0,1,0,0,0,1,0,0,0] <= [0,1,1,2,4,5,4,2,2,1,2]
