c Maximal rule for r=c:ab;s=b:adr; ar,br,c,dr; ar,br,cr,d (merged)
C name=52a.vlp, cols=43, rows=213, objs=22
C vertices=154, facets=7077
[0,0,0,0,0,0,0,0,0,0,1] <= [0,0,0,2,0,0,0,0,0,0,2]
[0,0,0,0,0,0,0,0,0,0,1] <= [0,0,2,0,0,0,0,0,0,0,2]
[0,0,0,0,0,0,0,0,0,1,0] <= [0,0,2,0,0,0,0,0,0,2,0]
[0,0,0,0,0,0,0,0,0,1,1] <= [0,0,0,4,2,4,2,0,2,2,2]
[0,0,0,0,0,0,0,0,0,1,1] <= [0,0,2,0,0,0,0,0,0,2,2]
[0,0,0,0,0,0,0,0,0,1,1] <= [0,2,0,4,2,2,2,0,2,2,2]
[0,0,0,0,0,0,0,0,0,1,2] <= [0,2,0,4,2,4,2,0,2,2,4]
[0,0,0,0,0,0,0,0,0,1,2] <= [0,4,0,4,2,2,2,0,2,2,4]
[0,0,0,0,0,0,0,0,1,0,0] <= [0,0,0,2,0,0,0,0,2,0,0]
[0,0,0,0,0,0,0,0,1,0,1] <= [0,0,0,2,0,0,0,0,2,0,2]
[0,0,0,0,0,0,0,1,0,0,0] <= [0,0,2,4,3,1,1,3,0,0,0]
[0,0,0,0,0,0,0,1,0,0,0] <= [0,1,1,4,2,2,1,2,1,0,0]
[0,0,0,0,0,0,0,1,0,0,0] <= [0,1,2,2,1,0,0,2,0,0,0]
[0,0,0,0,0,0,0,1,0,0,0] <= [0,2,1,4,2,1,1,2,1,0,0]
[0,0,0,0,0,0,0,1,0,0,1] <= [0,1,2,2,1,0,0,2,0,0,2]
[0,0,0,0,0,0,0,1,0,1,0] <= [0,0,2,8,5,5,3,3,2,2,0]
[0,0,0,0,0,0,0,2,0,0,3] <= [0,0,4,8,6,2,2,6,0,0,6]
[0,0,0,0,0,0,0,2,0,0,3] <= [0,2,2,8,4,4,2,4,2,0,6]
[0,0,0,0,0,0,0,2,0,0,3] <= [0,4,2,8,4,2,2,4,2,0,6]
[0,0,0,0,0,0,0,2,0,1,0] <= [0,2,2,12,6,8,4,4,4,2,0]
[0,0,0,0,0,0,0,2,0,1,0] <= [0,6,2,12,6,4,4,4,4,2,0]
[0,0,0,0,0,0,0,2,0,1,5] <= [0,0,4,12,8,6,4,6,2,2,10]
[0,0,0,0,0,0,0,2,0,1,5] <= [0,2,2,12,6,8,4,4,4,2,10]
[0,0,0,0,0,0,0,2,0,1,5] <= [0,6,2,12,6,4,4,4,4,2,10]
[0,0,0,0,0,0,1,0,0,0,0] <= [0,0,0,0,0,0,2,0,0,0,0]
[0,0,0,0,0,1,0,0,0,0,0] <= [0,0,0,0,0,2,0,0,0,0,0]
[0,0,0,1,0,0,0,0,0,0,0] <= [0,0,0,2,0,0,0,0,0,0,0]
[0,0,1,0,0,0,0,0,0,0,0] <= [0,0,2,0,0,0,0,0,0,0,0]
[0,0,1,0,0,0,0,1,0,0,0] <= [0,0,2,8,5,5,3,3,2,0,0]
[0,0,1,0,0,0,0,1,0,0,2] <= [0,0,2,8,5,5,3,3,2,0,4]
[0,0,1,0,0,0,0,2,0,0,0] <= [0,2,2,12,6,8,4,4,4,0,0]
[0,0,1,0,0,0,0,2,0,0,0] <= [0,4,2,12,6,6,4,4,4,0,0]
[0,0,1,0,0,0,0,2,0,0,4] <= [0,0,4,12,8,6,4,6,2,0,8]
[0,0,1,0,0,0,0,2,0,0,4] <= [0,2,2,12,6,8,4,4,4,0,8]
[0,0,1,0,0,0,0,2,0,0,4] <= [0,4,2,12,6,6,4,4,4,0,8]
[0,0,1,0,0,1,0,2,0,0,0] <= [0,6,2,12,6,6,4,4,4,0,0]
[0,0,1,0,0,1,0,2,0,0,4] <= [0,6,2,12,6,6,4,4,4,0,8]
[1,0,0,0,0,0,0,0,0,0,0] <= [0,0,0,2,0,2,0,0,2,0,2]
[1,0,0,0,0,0,0,0,0,0,0] <= [0,0,0,8,4,4,2,0,2,0,0]
[1,0,0,0,0,0,0,0,0,0,0] <= [0,0,2,0,0,0,2,0,0,2,2]
[1,0,0,0,0,0,0,0,0,0,0] <= [0,0,2,2,0,0,0,0,0,2,2]
[1,0,0,0,0,0,0,0,0,0,0] <= [0,0,2,2,0,0,0,0,2,0,2]
[1,0,0,0,0,0,0,0,0,0,0] <= [0,0,2,4,2,0,0,0,0,2,0]
