c Maximal rule for r=c:ab;s=b:adr; ar,br,c,dr; br,ar,d,cr (merged)
C name=52d.vlp, cols=43, rows=213, objs=22
C vertices=408, facets=51017
[0,0,0,0,0,0,0,0,0,0,1] <= [0,0,0,2,0,0,0,0,0,0,2]
[0,0,0,0,0,0,0,0,0,0,1] <= [0,0,2,0,0,0,0,0,0,0,2]
[0,0,0,0,0,0,0,0,0,1,0] <= [0,0,1,1,0,0,0,0,1,1,0]
[0,0,0,0,0,0,0,0,0,1,1] <= [0,0,0,3,1,2,1,0,2,1,2]
[0,0,0,0,0,0,0,0,0,1,1] <= [0,0,1,1,0,0,0,0,1,1,2]
[0,0,0,0,0,0,0,0,0,1,1] <= [0,1,0,3,1,1,1,0,2,1,2]
[0,0,0,0,0,0,0,0,0,2,1] <= [0,0,0,6,2,4,2,0,4,2,2]
[0,0,0,0,0,0,0,0,0,2,1] <= [0,2,0,6,2,2,2,0,4,2,2]
[0,0,0,0,0,0,0,0,0,2,3] <= [0,2,0,6,2,4,2,0,4,2,6]
[0,0,0,0,0,0,0,0,0,2,3] <= [0,4,0,6,2,2,2,0,4,2,6]
[0,0,0,0,0,0,0,0,1,0,0] <= [0,0,1,1,0,0,0,0,1,1,0]
[0,0,0,0,0,0,0,0,1,0,1] <= [0,0,0,3,1,2,1,0,2,1,2]
[0,0,0,0,0,0,0,0,1,0,1] <= [0,0,1,1,0,0,0,0,1,1,2]
[0,0,0,0,0,0,0,0,1,0,1] <= [0,1,0,3,1,1,1,0,2,1,2]
[0,0,0,0,0,0,0,0,2,0,1] <= [0,0,0,6,2,4,2,0,4,2,2]
[0,0,0,0,0,0,0,0,2,0,1] <= [0,2,0,6,2,2,2,0,4,2,2]
[0,0,0,0,0,0,0,0,2,0,3] <= [0,2,0,6,2,4,2,0,4,2,6]
[0,0,0,0,0,0,0,0,2,0,3] <= [0,4,0,6,2,2,2,0,4,2,6]
[0,0,0,0,0,0,0,1,0,0,0] <= [0,0,2,4,3,1,1,3,0,0,0]
[0,0,0,0,0,0,0,1,0,1,3] <= [0,0,2,7,4,3,2,3,2,1,6]
[0,0,0,0,0,0,0,1,0,1,3] <= [0,1,1,7,3,4,2,2,3,1,6]
[0,0,0,0,0,0,0,1,0,1,3] <= [0,3,1,7,3,2,2,2,3,1,6]
[0,0,0,0,0,0,0,1,0,2,0] <= [0,0,2,10,5,5,3,3,4,2,0]
[0,0,0,0,0,0,0,1,1,0,3] <= [0,0,2,7,4,3,2,3,2,1,6]
[0,0,0,0,0,0,0,1,1,0,3] <= [0,1,1,7,3,4,2,2,3,1,6]
[0,0,0,0,0,0,0,1,1,0,3] <= [0,3,1,7,3,2,2,2,3,1,6]
[0,0,0,0,0,0,0,1,2,0,0] <= [0,0,2,10,5,5,3,3,4,2,0]
[0,0,0,0,0,0,0,2,0,0,3] <= [0,0,4,8,6,2,2,6,0,0,6]
[0,0,0,0,0,0,1,0,0,0,0] <= [0,0,1,0,0,0,1,0,0,0,0]
[0,0,0,0,0,0,1,1,0,0,2] <= [0,0,2,6,4,3,3,3,1,0,4]
[0,0,0,0,0,0,1,1,0,0,2] <= [0,1,1,6,3,4,3,2,2,0,4]
[0,0,0,0,0,0,1,1,0,0,2] <= [0,2,1,6,3,3,3,2,2,0,4]
[0,0,0,0,0,0,2,1,0,0,0] <= [0,0,2,8,5,5,5,3,2,0,0]
[0,0,0,0,0,0,2,1,0,0,2] <= [0,0,2,8,5,5,5,3,2,0,4]
[0,0,0,0,0,1,0,0,0,0,0] <= [0,0,0,1,0,1,0,0,0,0,0]
[0,0,0,0,0,1,1,1,0,0,2] <= [0,3,1,7,3,3,3,2,2,0,4]
[0,0,0,0,1,0,0,0,0,0,0] <= [0,1,0,1,0,1,0,0,1,0,1]
[0,0,0,0,1,0,0,0,0,0,0] <= [0,1,0,2,1,0,0,0,0,0,0]
[0,0,0,0,1,0,0,0,0,0,0] <= [0,1,1,0,0,0,1,0,0,1,1]
[0,0,0,0,1,0,0,0,0,0,0] <= [0,1,1,1,0,0,0,0,0,1,1]
[0,0,0,0,1,0,0,0,0,0,0] <= [0,1,1,1,0,0,0,0,1,0,1]
[0,0,0,0,1,0,0,0,0,0,0] <= [0,1,2,0,1,0,0,0,0,0,0]
[0,0,0,0,1,0,0,0,0,0,0] <= [0,2,0,1,0,0,1,0,0,0,0]
