c Maximal rule for r=c:ab; ar,br,c,dr; ar,br,d,cr (merged)
C name=06x.vlp, cols=22, rows=88, objs=22
C vertices=95, facets=31257
[0,0,0,0,0,0,0,0,0,0,1] <= [0,0,0,2,0,0,0,0,0,0,2]
[0,0,0,0,0,0,0,0,0,0,1] <= [0,0,2,0,0,0,0,0,0,0,2]
[0,0,0,0,0,0,0,0,0,1,0] <= [0,0,2,0,0,0,0,0,0,2,0]
[0,0,0,0,0,0,0,0,0,1,1] <= [0,0,2,0,0,0,0,0,0,2,2]
[0,0,0,0,0,0,0,0,1,0,0] <= [0,0,0,2,0,0,0,0,2,0,0]
[0,0,0,0,0,0,0,0,1,0,1] <= [0,0,0,2,0,0,0,0,2,0,2]
[0,0,0,0,0,0,1,0,0,0,0] <= [0,0,0,1,0,0,1,0,0,0,0]
[0,0,0,0,0,1,0,0,0,0,0] <= [0,0,1,0,0,1,0,0,0,0,0]
[0,0,0,0,1,0,0,0,0,0,0] <= [0,1,0,1,0,1,0,0,1,0,1]
[0,0,0,0,1,0,0,0,0,0,0] <= [0,1,0,2,1,0,0,0,0,0,0]
[0,0,0,0,1,0,0,0,0,0,0] <= [0,1,1,0,0,0,1,0,0,1,1]
[0,0,0,0,1,0,0,0,0,0,0] <= [0,1,1,1,0,0,0,0,0,1,1]
[0,0,0,0,1,0,0,0,0,0,0] <= [0,1,1,1,0,0,0,0,1,0,1]
[0,0,0,0,1,0,0,0,0,0,0] <= [0,1,2,0,1,0,0,0,0,0,0]
[0,0,0,0,1,0,0,0,0,0,0] <= [0,2,0,1,0,0,1,0,0,0,0]
[0,0,0,0,1,0,0,0,0,0,0] <= [0,2,0,1,0,1,0,0,0,0,0]
[0,0,0,0,1,0,0,0,0,0,0] <= [0,2,1,0,0,0,1,0,0,0,0]
[0,0,0,0,1,0,0,0,0,0,0] <= [0,2,1,0,0,1,0,0,0,0,0]
[0,0,0,0,1,0,0,0,0,0,0] <= [1,1,1,1,0,0,0,0,0,0,0]
[0,0,0,0,1,0,0,1,0,0,0] <= [0,1,2,2,1,0,0,2,0,0,0]
[0,0,0,0,1,0,0,1,0,0,1] <= [0,1,2,2,1,0,0,2,0,0,2]
[0,0,0,0,2,0,0,0,0,0,1] <= [0,2,2,2,0,0,0,0,2,2,4]
[0,0,0,0,2,0,0,0,0,0,1] <= [0,4,2,2,2,0,0,2,0,0,2]
[0,0,0,0,2,0,0,0,0,0,1] <= [2,2,2,2,0,0,0,0,0,0,2]
[0,0,0,1,0,0,0,0,0,0,0] <= [0,0,0,1,0,0,1,0,0,0,0]
[0,0,1,0,0,0,0,0,0,0,0] <= [0,0,1,0,0,1,0,0,0,0,0]
[1,0,0,0,0,0,0,0,0,0,0] <= [0,0,0,2,0,2,0,0,2,0,2]
[1,0,0,0,0,0,0,0,0,0,0] <= [0,0,2,0,0,0,2,0,0,2,2]
[1,0,0,0,0,0,0,0,0,0,0] <= [0,0,2,2,0,0,0,0,0,2,2]
[1,0,0,0,0,0,0,0,0,0,0] <= [0,0,2,2,0,0,0,0,2,0,2]
[1,0,0,0,0,0,0,0,0,0,0] <= [0,0,2,4,2,0,0,0,0,2,0]
[1,0,0,0,0,0,0,0,0,0,0] <= [0,0,2,4,2,0,0,0,2,0,0]
[1,0,0,0,0,0,0,0,0,0,0] <= [0,0,2,4,2,0,0,2,0,0,0]
[1,0,0,0,0,0,0,0,0,0,0] <= [0,0,4,2,2,0,0,0,0,2,0]
[1,0,0,0,0,0,0,0,0,0,0] <= [0,0,4,2,2,0,0,0,2,0,0]
[1,0,0,0,0,0,0,0,0,0,0] <= [0,0,4,2,2,0,0,2,0,0,0]
[1,0,0,0,0,0,0,0,0,0,0] <= [0,2,0,4,0,2,0,0,2,0,0]
[1,0,0,0,0,0,0,0,0,0,0] <= [0,2,2,2,0,0,2,0,0,2,0]
[1,0,0,0,0,0,0,0,0,0,0] <= [0,2,2,2,0,0,2,0,2,0,0]
[1,0,0,0,0,0,0,0,0,0,0] <= [0,2,2,2,0,0,2,2,0,0,0]
[1,0,0,0,0,0,0,0,0,0,0] <= [0,2,2,2,0,2,0,0,0,2,0]
[1,0,0,0,0,0,0,0,0,0,0] <= [0,2,2,2,0,2,0,0,2,0,0]
[1,0,0,0,0,0,0,0,0,0,0] <= [0,2,2,2,0,2,0,2,0,0,0]
